,Time stamp,Experiment time,Phase,Time in Phase,Period Type,Time in Period,Fidelity,Model,FOV,Saturation,Quality Level,Resolution,FPS target,FPS real
,28/01/2019 17:20:53.003,0.7795935,adaptation,0.7795935,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,74.22252
,28/01/2019 17:20:53.007,0.7835398,adaptation,0.7835398,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,74.22252
,28/01/2019 17:20:53.022,0.7977819,adaptation,0.7977819,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,74.12349
,28/01/2019 17:20:53.034,0.809865,adaptation,0.809865,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,70.36159
,28/01/2019 17:20:53.047,0.8234777,adaptation,0.8234777,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,62.73644
,28/01/2019 17:20:53.050,0.8271685,adaptation,0.8271685,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,62.73644
,28/01/2019 17:20:53.061,0.8373632,adaptation,0.8373632,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,74.21316
,28/01/2019 17:20:53.065,0.8411055,adaptation,0.8411055,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,74.21316
,28/01/2019 17:20:53.079,0.8551035,adaptation,0.8551035,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,72.31077
,28/01/2019 17:20:53.089,0.8647432,adaptation,0.8647432,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,70.94211
,28/01/2019 17:20:53.102,0.8785925,adaptation,0.8785925,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,73.7523
,28/01/2019 17:20:53.106,0.8827047,adaptation,0.8827047,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,73.7523
,28/01/2019 17:20:53.120,0.8958883,adaptation,0.8958883,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,71.11364
,28/01/2019 17:20:53.130,0.9062185,adaptation,0.9062185,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,75.99709
,28/01/2019 17:20:53.144,0.9198523,adaptation,0.9198523,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,70.60801
,28/01/2019 17:20:53.148,0.9237146,adaptation,0.9237146,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,70.60801
,28/01/2019 17:20:53.161,0.9368029,adaptation,0.9368029,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,73.05349
,28/01/2019 17:20:53.172,0.9480753,adaptation,0.9480753,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,76.38894
,28/01/2019 17:20:53.186,0.9617414,adaptation,0.9617414,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,63.28913
,28/01/2019 17:20:53.189,0.9654779,adaptation,0.9654779,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,63.28913
,28/01/2019 17:20:53.200,0.9759741,adaptation,0.9759741,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,77.69223
,28/01/2019 17:20:53.207,0.9834032,adaptation,0.9834032,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,77.69223
,28/01/2019 17:20:53.221,0.996913,adaptation,0.996913,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,55.80669
,28/01/2019 17:20:53.236,1.008018,intervention,0.00801754,decay,0.00801754,0.99,4,109.26,99,Q5,1920 x 1080 @ 60Hz,89,74.07517
,28/01/2019 17:20:53.241,1.016801,intervention,0.01680088,decay,0.01680088,0.99,4,109.26,99,Q5,1920 x 1080 @ 60Hz,89,74.07517
,28/01/2019 17:20:53.254,1.029214,intervention,0.02921391,decay,0.02921391,0.99,4,109.26,99,Q4,1920 x 1080 @ 60Hz,89,50.27222
,28/01/2019 17:20:53.279,1.043946,intervention,0.04394627,decay,0.04394627,0.98,4,108.52,98,Q4,1920 x 1080 @ 60Hz,88,56.56877
,28/01/2019 17:20:53.284,1.059567,intervention,0.05956745,decay,0.05956745,0.98,4,108.52,98,Q4,1920 x 1080 @ 60Hz,88,56.56877
,28/01/2019 17:20:53.285,1.061345,intervention,0.0613451,decay,0.0613451,0.98,4,108.52,98,Q4,1920 x 1080 @ 60Hz,88,56.56877
,28/01/2019 17:20:53.297,1.072663,intervention,0.07266331,decay,0.07266331,0.98,4,108.52,98,Q4,1920 x 1080 @ 60Hz,88,39.84016
,28/01/2019 17:20:53.302,1.07783,intervention,0.07783031,decay,0.07783031,0.98,4,108.52,98,Q4,1920 x 1080 @ 60Hz,88,39.84016
,28/01/2019 17:20:53.313,1.088834,intervention,0.08883381,decay,0.08883381,0.97,4,107.78,97,Q4,1920 x 1080 @ 60Hz,88,54.78642
,28/01/2019 17:20:53.321,1.096328,intervention,0.09632778,decay,0.09632778,0.97,4,107.78,97,Q4,1920 x 1080 @ 60Hz,88,54.78642
,28/01/2019 17:20:53.332,1.107825,intervention,0.1078253,decay,0.1078253,0.97,4,107.78,97,Q4,1920 x 1080 @ 60Hz,88,54.00268
,28/01/2019 17:20:53.348,1.122695,intervention,0.122695,decay,0.122695,0.96,4,107.05,96,Q4,1920 x 1080 @ 60Hz,87,59.51602
,28/01/2019 17:20:53.354,1.12935,intervention,0.1293497,decay,0.1293497,0.96,4,107.05,96,Q4,1920 x 1080 @ 60Hz,87,59.51602
,28/01/2019 17:20:53.365,1.140613,intervention,0.1406126,decay,0.1406126,0.96,4,107.05,96,Q4,1920 x 1080 @ 60Hz,87,61.79668
,28/01/2019 17:20:53.371,1.146737,intervention,0.1467371,decay,0.1467371,0.96,4,107.05,96,Q4,1920 x 1080 @ 60Hz,87,61.79668
,28/01/2019 17:20:53.382,1.157899,intervention,0.1578989,decay,0.1578989,0.96,4,107.05,96,Q4,1920 x 1080 @ 60Hz,87,57.34241
,28/01/2019 17:20:53.388,1.163207,intervention,0.1632071,decay,0.1632071,0.95,4,106.31,95,Q4,1920 x 1080 @ 60Hz,87,57.34241
,28/01/2019 17:20:53.403,1.178775,intervention,0.1787748,decay,0.1787748,0.95,4,106.31,95,Q4,1920 x 1080 @ 60Hz,87,60.80247
,28/01/2019 17:20:53.414,1.189948,intervention,0.1899481,decay,0.1899481,0.95,4,106.31,95,Q4,1920 x 1080 @ 60Hz,87,64.5707
,28/01/2019 17:20:53.420,1.195333,intervention,0.1953325,decay,0.1953325,0.95,4,106.31,95,Q4,1920 x 1080 @ 60Hz,87,64.5707
,28/01/2019 17:20:53.431,1.206378,intervention,0.206378,decay,0.206378,0.94,4,105.57,94,Q4,1920 x 1080 @ 60Hz,86,60.12795
,28/01/2019 17:20:53.448,1.222409,intervention,0.2224092,decay,0.2224092,0.94,4,105.57,94,Q4,1920 x 1080 @ 60Hz,86,57.87841
,28/01/2019 17:20:53.453,1.227792,intervention,0.2277918,decay,0.2277918,0.94,4,105.57,94,Q4,1920 x 1080 @ 60Hz,86,57.87841
,28/01/2019 17:20:53.463,1.238898,intervention,0.2388983,decay,0.2388983,0.94,4,105.57,94,Q4,1920 x 1080 @ 60Hz,86,65.87702
,28/01/2019 17:20:53.468,1.244077,intervention,0.2440767,decay,0.2440767,0.93,4,104.84,93,Q4,1920 x 1080 @ 60Hz,85,65.87702
,28/01/2019 17:20:53.483,1.258964,intervention,0.2589636,decay,0.2589636,0.93,4,104.84,93,Q4,1920 x 1080 @ 60Hz,85,61.57332
,28/01/2019 17:20:53.495,1.270072,intervention,0.270072,decay,0.270072,0.93,4,104.84,93,Q4,1920 x 1080 @ 60Hz,85,67.12265
,28/01/2019 17:20:53.500,1.275491,intervention,0.2754908,decay,0.2754908,0.93,4,104.84,93,Q4,1920 x 1080 @ 60Hz,85,67.12265
,28/01/2019 17:20:53.511,1.286462,intervention,0.2864618,decay,0.2864618,0.92,4,104.1,92,Q4,1920 x 1080 @ 60Hz,85,60.44232
,28/01/2019 17:20:53.527,1.302466,intervention,0.3024664,decay,0.3024664,0.92,4,104.1,92,Q4,1920 x 1080 @ 60Hz,85,56.81398
,28/01/2019 17:20:53.535,1.310464,intervention,0.3104639,decay,0.3104639,0.92,4,104.1,92,Q4,1920 x 1080 @ 60Hz,85,56.81398
,28/01/2019 17:20:53.546,1.321502,intervention,0.3215017,decay,0.3215017,0.91,4,103.36,91,Q4,1920 x 1080 @ 60Hz,84,57.45442
,28/01/2019 17:20:53.551,1.326755,intervention,0.3267546,decay,0.3267546,0.91,4,103.36,91,Q4,1920 x 1080 @ 60Hz,84,57.45442
,28/01/2019 17:20:53.562,1.337914,intervention,0.3379145,decay,0.3379145,0.91,4,103.36,91,Q4,1920 x 1080 @ 60Hz,84,61.51689
,28/01/2019 17:20:53.567,1.343087,intervention,0.3430872,decay,0.3430872,0.91,4,103.36,91,Q4,1920 x 1080 @ 60Hz,84,61.51689
,28/01/2019 17:20:53.584,1.359574,intervention,0.3595743,decay,0.3595743,0.91,4,103.36,91,Q4,1920 x 1080 @ 60Hz,84,61.18229
,28/01/2019 17:20:53.595,1.370822,intervention,0.370822,decay,0.370822,0.9,4,102.62,90,Q4,1920 x 1080 @ 60Hz,84,60.54955
,28/01/2019 17:20:53.600,1.376037,intervention,0.3760366,decay,0.3760366,0.9,4,102.62,90,Q4,1920 x 1080 @ 60Hz,84,60.54955
,28/01/2019 17:20:53.612,1.387242,intervention,0.3872423,decay,0.3872423,0.9,4,102.62,90,Q4,1920 x 1080 @ 60Hz,84,60.81171
,28/01/2019 17:20:53.626,1.401755,intervention,0.4017553,decay,0.4017553,0.89,4,101.89,89,Q4,1920 x 1080 @ 60Hz,83,61.03888
,28/01/2019 17:20:53.633,1.407868,intervention,0.4078684,decay,0.4078684,0.89,4,101.89,89,Q4,1920 x 1080 @ 60Hz,83,61.03888
,28/01/2019 17:20:53.646,1.421308,intervention,0.4213076,decay,0.4213076,0.89,4,101.89,89,Q4,1920 x 1080 @ 60Hz,83,64.77901
,28/01/2019 17:20:53.651,1.42693,intervention,0.4269304,decay,0.4269304,0.89,4,101.89,89,Q4,1920 x 1080 @ 60Hz,83,64.77901
,28/01/2019 17:20:53.663,1.43822,intervention,0.43822,decay,0.43822,0.89,4,101.89,89,Q4,1920 x 1080 @ 60Hz,83,52.5406
,28/01/2019 17:20:53.669,1.444976,intervention,0.4449759,decay,0.4449759,0.88,4,101.15,88,Q4,1920 x 1080 @ 60Hz,82,52.5406
,28/01/2019 17:20:53.681,1.456386,intervention,0.4563856,decay,0.4563856,0.88,4,101.15,88,Q4,1920 x 1080 @ 60Hz,82,55.33116
,28/01/2019 17:20:53.688,1.462981,intervention,0.4629812,decay,0.4629812,0.88,4,101.15,88,Q4,1920 x 1080 @ 60Hz,82,55.33116
,28/01/2019 17:20:53.703,1.478606,intervention,0.4786062,decay,0.4786062,0.88,4,101.15,88,Q4,1920 x 1080 @ 60Hz,82,55.4379
,28/01/2019 17:20:53.715,1.489898,intervention,0.4898977,decay,0.4898977,0.87,4,100.41,87,Q4,1920 x 1080 @ 60Hz,82,64.06355
,28/01/2019 17:20:53.720,1.495109,intervention,0.4951086,decay,0.4951086,0.87,4,100.41,87,Q4,1920 x 1080 @ 60Hz,82,64.06355
,28/01/2019 17:20:53.731,1.506349,intervention,0.5063486,decay,0.5063486,0.87,4,100.41,87,Q4,1920 x 1080 @ 60Hz,82,60.52499
,28/01/2019 17:20:53.748,1.522513,intervention,0.5225134,decay,0.5225134,0.86,4,99.68,86,Q4,1920 x 1080 @ 60Hz,81,55.51516
,28/01/2019 17:20:53.754,1.528672,intervention,0.5286722,decay,0.5286722,0.86,4,99.68,86,Q4,1920 x 1080 @ 60Hz,81,55.51516
,28/01/2019 17:20:53.765,1.540666,intervention,0.5406656,decay,0.5406656,0.86,4,99.68,86,Q4,1920 x 1080 @ 60Hz,81,64.47163
,28/01/2019 17:20:53.770,1.545861,intervention,0.5458612,decay,0.5458612,0.86,4,99.68,86,Q4,1920 x 1080 @ 60Hz,81,64.47163
,28/01/2019 17:20:53.782,1.557004,intervention,0.557004,decay,0.557004,0.86,4,99.68,86,Q4,1920 x 1080 @ 60Hz,81,58.05819
,28/01/2019 17:20:53.787,1.56214,intervention,0.5621405,decay,0.5621405,0.85,4,98.94,85,Q4,1920 x 1080 @ 60Hz,81,58.05819
,28/01/2019 17:20:53.802,1.577289,intervention,0.5772886,decay,0.5772886,0.85,4,98.94,85,Q4,1920 x 1080 @ 60Hz,81,61.6386
,28/01/2019 17:20:53.813,1.588407,intervention,0.5884066,decay,0.5884066,0.85,4,98.94,85,Q4,1920 x 1080 @ 60Hz,81,65.84406
,28/01/2019 17:20:53.820,1.595494,intervention,0.5954943,decay,0.5954943,0.85,4,98.94,85,Q4,1920 x 1080 @ 60Hz,81,65.84406
,28/01/2019 17:20:53.832,1.606893,intervention,0.6068926,decay,0.6068926,0.84,4,98.2,84,Q4,1920 x 1080 @ 60Hz,80,55.15051
,28/01/2019 17:20:53.849,1.623858,intervention,0.6238585,decay,0.6238585,0.84,4,98.2,84,Q4,1920 x 1080 @ 60Hz,80,56.02178
,28/01/2019 17:20:53.854,1.629554,intervention,0.6295538,decay,0.6295538,0.84,4,98.2,84,Q4,1920 x 1080 @ 60Hz,80,56.02178
,28/01/2019 17:20:53.866,1.641046,intervention,0.6410456,decay,0.6410456,0.83,4,97.47,83,Q4,1920 x 1080 @ 60Hz,79,61.41186
,28/01/2019 17:20:53.871,1.6463,intervention,0.6463003,decay,0.6463003,0.83,4,97.47,83,Q4,1920 x 1080 @ 60Hz,79,61.41186
,28/01/2019 17:20:53.882,1.657687,intervention,0.6576872,decay,0.6576872,0.83,4,97.47,83,Q4,1920 x 1080 @ 60Hz,79,59.70684
,28/01/2019 17:20:53.887,1.662919,intervention,0.662919,decay,0.662919,0.83,4,97.47,83,Q4,1920 x 1080 @ 60Hz,79,59.70684
,28/01/2019 17:20:53.903,1.677844,intervention,0.677844,decay,0.677844,0.83,4,97.47,83,Q4,1920 x 1080 @ 60Hz,79,60.31363
,28/01/2019 17:20:53.914,1.689254,intervention,0.6892538,decay,0.6892538,0.82,4,96.73,82,Q4,1920 x 1080 @ 60Hz,79,66.81366
,28/01/2019 17:20:53.929,1.704297,intervention,0.7042971,decay,0.7042971,0.82,4,96.73,82,Q4,1920 x 1080 @ 60Hz,79,59.87558
,28/01/2019 17:20:53.934,1.709548,intervention,0.709548,decay,0.709548,0.82,4,96.73,82,Q4,1920 x 1080 @ 60Hz,79,59.87558
,28/01/2019 17:20:53.946,1.721087,intervention,0.7210875,decay,0.7210875,0.81,4,95.99,81,Q4,1920 x 1080 @ 60Hz,78,66.74052
,28/01/2019 17:20:53.953,1.72845,intervention,0.7284498,decay,0.7284498,0.81,4,95.99,81,Q4,1920 x 1080 @ 60Hz,78,66.74052
,28/01/2019 17:20:53.965,1.739858,intervention,0.7398577,decay,0.7398577,0.81,4,95.99,81,Q4,1920 x 1080 @ 60Hz,78,52.83402
,28/01/2019 17:20:53.971,1.74648,intervention,0.74648,decay,0.74648,0.81,4,95.99,81,Q4,1920 x 1080 @ 60Hz,78,52.83402
,28/01/2019 17:20:53.983,1.757983,intervention,0.7579832,decay,0.7579832,0.81,4,95.99,81,Q4,1920 x 1080 @ 60Hz,78,55.54784
,28/01/2019 17:20:53.989,1.764255,intervention,0.7642546,decay,0.7642546,0.8,4,95.26,80,Q4,1920 x 1080 @ 60Hz,78,55.54784
,28/01/2019 17:20:54.004,1.779237,intervention,0.7792368,decay,0.7792368,0.8,4,95.26,80,Q4,1920 x 1080 @ 60Hz,78,56.29838
,28/01/2019 17:20:54.015,1.790635,intervention,0.7906351,decay,0.7906351,0.8,4,95.26,80,Q4,1920 x 1080 @ 60Hz,78,66.53625
,28/01/2019 17:20:54.020,1.795827,intervention,0.7958269,decay,0.7958269,0.8,4,95.26,80,Q4,1920 x 1080 @ 60Hz,78,66.53625
,28/01/2019 17:20:54.032,1.807105,intervention,0.8071051,decay,0.8071051,0.79,4,94.52,79,Q4,1920 x 1080 @ 60Hz,77,60.45072
,28/01/2019 17:20:54.049,1.822928,intervention,0.8229284,decay,0.8229284,0.79,4,94.52,79,Q4,1920 x 1080 @ 60Hz,77,60.62848
,28/01/2019 17:20:54.056,1.829629,intervention,0.8296289,decay,0.8296289,0.79,4,94.52,79,Q4,1920 x 1080 @ 60Hz,77,60.62848
,28/01/2019 17:20:54.069,1.84405,intervention,0.8440504,decay,0.8440504,0.78,4,93.78,78,Q4,1920 x 1080 @ 60Hz,76,57.80347
