Time stamp,Ticks,Phase,Time in Phase,Trial Number,Trial Time,Period Type,Time in Period,Fidelity,Model,FOV,Saturation,Quality Level,Resolution,ThreadSleep,FPS realAudio Clip,
31/01/2019 17:41:54.059,636845533140593216,Preparation,4.128008,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.065,636845533140652965,Preparation,4.128008,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.070,636845533140703149,Preparation,4.128008,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.076,636845533140763100,Preparation,4.128008,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.082,636845533140822861,Preparation,4.128008,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.087,636845533140873051,Preparation,4.128008,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.093,636845533140933051,Preparation,4.128008,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.099,636845533140992984,Preparation,4.128008,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.105,636845533141052957,Preparation,4.128008,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.111,636845533141112916,Preparation,4.128008,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.117,636845533141172876,Preparation,4.128008,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.123,636845533141232852,Preparation,4.128008,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.129,636845533141292797,Preparation,4.128008,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.135,636845533141352804,Preparation,4.128008,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.141,636845533141412744,Preparation,4.128008,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.147,636845533141472489,Preparation,4.128008,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.152,636845533141522704,Preparation,4.128008,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.158,636845533141581362,Preparation,4.227859,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.163,636845533141631571,Preparation,4.227859,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.168,636845533141681766,Preparation,4.227859,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.174,636845533141741750,Preparation,4.227859,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.179,636845533141797481,Preparation,4.227859,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.185,636845533141857254,Preparation,4.227859,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.190,636845533141907417,Preparation,4.227859,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.196,636845533141967400,Preparation,4.227859,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.202,636845533142027381,Preparation,4.227859,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.207,636845533142077410,Preparation,4.227859,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.213,636845533142137082,Preparation,4.227859,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.218,636845533142187260,Preparation,4.227859,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.223,636845533142237281,Preparation,4.227859,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.229,636845533142297215,Preparation,4.227859,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.235,636845533142356969,Preparation,4.227859,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.240,636845533142407160,Preparation,4.227859,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.246,636845533142466900,Preparation,4.227859,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.252,636845533142527120,Preparation,4.227859,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.258,636845533142586824,Preparation,4.330391,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.264,636845533142646791,Preparation,4.330391,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.270,636845533142706976,Preparation,4.330391,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.276,636845533142766732,Preparation,4.330391,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.282,636845533142826896,Preparation,4.330391,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.287,636845533142876927,Preparation,4.330391,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.293,636845533142936844,Preparation,4.330391,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.299,636845533142996800,Preparation,4.330391,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.304,636845533143046804,Preparation,4.330391,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.310,636845533143106733,Preparation,4.330391,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.316,636845533143166720,Preparation,4.330391,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.322,636845533143226462,Preparation,4.330391,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.328,636845533143286645,Preparation,4.330391,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.334,636845533143346597,Preparation,4.330391,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.340,636845533143406611,Preparation,4.330391,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.346,636845533143466540,Preparation,4.330391,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.352,636845533143526290,Preparation,4.330391,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.358,636845533143586520,Preparation,4.330391,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.364,636845533143646221,Preparation,4.431358,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.369,636845533143696413,Preparation,4.431358,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.375,636845533143756170,Preparation,4.431358,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.381,636845533143816121,Preparation,4.431358,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.386,636845533143866316,Preparation,4.431358,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.392,636845533143926277,Preparation,4.431358,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.398,636845533143986027,Preparation,4.431358,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.404,636845533144045987,Preparation,4.431358,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.410,636845533144105964,Preparation,4.431358,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.416,636845533144166145,Preparation,4.431358,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.422,636845533144226093,Preparation,4.431358,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.428,636845533144286081,Preparation,4.431358,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.434,636845533144346024,Preparation,4.431358,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.440,636845533144405990,Preparation,4.431358,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.446,636845533144466004,Preparation,4.431358,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.452,636845533144525729,Preparation,4.431358,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.458,636845533144585687,Preparation,4.431358,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.464,636845533144645649,Preparation,4.532274,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.469,636845533144695837,Preparation,4.532274,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.475,636845533144755599,Preparation,4.532274,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.481,636845533144815548,Preparation,4.532274,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.486,636845533144865784,Preparation,4.532274,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.492,636845533144925709,Preparation,4.532274,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.498,636845533144985454,Preparation,4.532274,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.503,636845533145035633,Preparation,4.532274,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.509,636845533145095392,Preparation,4.532274,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.515,636845533145155359,Preparation,4.532274,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.520,636845533145205561,Preparation,4.532274,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.526,636845533145265528,Preparation,4.532274,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.532,636845533145325472,Preparation,4.532274,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.538,636845533145385433,Preparation,4.532274,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.544,636845533145445405,Preparation,4.532274,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.550,636845533145505165,Preparation,4.532274,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.556,636845533145565127,Preparation,4.532274,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.562,636845533145625081,Preparation,4.631243,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.568,636845533145685309,Preparation,4.631243,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.574,636845533145745238,Preparation,4.631243,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.580,636845533145804986,Preparation,4.631243,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.586,636845533145865157,Preparation,4.631243,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.592,636845533145925143,Preparation,4.631243,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.598,636845533145984879,Preparation,4.631243,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.603,636845533146035089,Preparation,4.631243,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.608,636845533146085241,Preparation,4.631243,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.614,636845533146144791,Preparation,4.631243,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.619,636845533146194984,Preparation,4.631243,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.625,636845533146254741,Preparation,4.631243,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.631,636845533146314694,Preparation,4.631243,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.637,636845533146374659,Preparation,4.631243,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.642,636845533146424836,Preparation,4.631243,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.648,636845533146484592,Preparation,4.631243,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.653,636845533146544784,Preparation,4.631243,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.660,636845533146604534,Preparation,4.631243,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.666,636845533146664494,Preparation,4.73316,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.671,636845533146714688,Preparation,4.73316,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.677,636845533146774638,Preparation,4.73316,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.683,636845533146834606,Preparation,4.73316,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.689,636845533146894357,Preparation,4.73316,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.694,636845533146944544,Preparation,4.73316,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.699,636845533146994581,Preparation,4.73316,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.705,636845533147054269,Preparation,4.73316,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.710,636845533147104475,Preparation,4.73316,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.716,636845533147164415,Preparation,4.73316,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.722,636845533147224414,Preparation,4.73316,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.728,636845533147284381,Preparation,4.73316,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.734,636845533147344345,Preparation,4.73316,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.740,636845533147404295,Preparation,4.73316,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.746,636845533147464256,Preparation,4.73316,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.752,636845533147524224,Preparation,4.73316,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.758,636845533147583980,Preparation,4.73316,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.763,636845533147634159,Preparation,4.834102,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.768,636845533147684160,Preparation,4.834102,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.774,636845533147744105,Preparation,4.834102,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.780,636845533147803843,Preparation,4.834102,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.785,636845533147854267,Preparation,4.834102,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.791,636845533147913986,Preparation,4.834102,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.797,636845533147973746,Preparation,4.834102,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.803,636845533148033930,Preparation,4.834102,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.809,636845533148093922,Preparation,4.834102,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.815,636845533148153645,Preparation,4.834102,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.820,636845533148203822,Preparation,4.834102,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.826,636845533148263791,Preparation,4.834102,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.832,636845533148323548,Preparation,4.834102,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.837,636845533148373741,Preparation,4.834102,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.843,636845533148433688,Preparation,4.834102,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.849,636845533148493712,Preparation,4.834102,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.855,636845533148553409,Preparation,4.834102,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.861,636845533148613386,Preparation,4.834102,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.866,636845533148663571,Preparation,4.935045,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.872,636845533148723540,Preparation,4.935045,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.878,636845533148783497,Preparation,4.935045,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.884,636845533148843469,Preparation,4.935045,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.890,636845533148903426,Preparation,4.935045,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.896,636845533148963389,Preparation,4.935045,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.902,636845533149023148,Preparation,4.935045,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.907,636845533149073339,Preparation,4.935045,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.913,636845533149133300,Preparation,4.935045,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.919,636845533149193254,Preparation,4.935045,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.924,636845533149243294,Preparation,4.935045,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.930,636845533149302984,Preparation,4.935045,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.935,636845533149353164,Preparation,4.935045,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.941,636845533149413135,Preparation,4.935045,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.947,636845533149472889,Preparation,4.935045,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.952,636845533149523068,Preparation,4.935045,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.958,636845533149582828,Preparation,4.935045,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.964,636845533149642792,Preparation,4.935045,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.969,636845533149693023,Preparation,5.037985,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.975,636845533149752990,Preparation,5.037985,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.981,636845533149812936,Preparation,5.037985,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.987,636845533149872910,Preparation,5.037985,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.993,636845533149932836,Preparation,5.037985,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:54.999,636845533149992597,Preparation,5.037985,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:55.004,636845533150042778,Preparation,5.037985,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:55.010,636845533150102738,Preparation,5.037985,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:55.016,636845533150162702,Preparation,5.037985,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:55.022,636845533150222709,Preparation,5.037985,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:55.028,636845533150282633,Preparation,5.037985,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:55.034,636845533150342597,Preparation,5.037985,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:55.040,636845533150402360,Preparation,5.037985,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:55.045,636845533150452552,Preparation,5.037985,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:55.051,636845533150512516,Preparation,5.037985,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:55.057,636845533150570200,Preparation,5.037985,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:55.062,636845533150620415,Preparation,5.037985,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:55.068,636845533150680115,Preparation,5.139719,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:55.074,636845533150740088,Preparation,5.139719,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:55.079,636845533150790274,Preparation,5.139719,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:55.085,636845533150850230,Preparation,5.139719,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:55.090,636845533150900259,Preparation,5.139719,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:55.096,636845533150960168,Preparation,5.139719,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:55.102,636845533151020131,Preparation,5.139719,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:55.108,636845533151080097,Preparation,5.139719,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:55.113,636845533151139856,Preparation,5.139719,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:55.119,636845533151190043,Preparation,5.139719,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:55.124,636845533151240073,Preparation,5.139719,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:55.129,636845533151299979,Preparation,5.139719,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:55.135,636845533151359939,Preparation,5.139719,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:55.141,636845533151419912,Preparation,5.139719,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:55.147,636845533151479662,Preparation,5.139719,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:55.152,636845533151529841,Preparation,5.139719,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:55.158,636845533151589822,Preparation,5.139719,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:55.164,636845533151649565,Preparation,5.236663,0,0,none,0,999,999,999,999,PE,PE,999,10.18869,none,
31/01/2019 17:41:55.170,636845533151709786,Preparation,5.236663,0,0,none,0,999,999,999,999,PE,PE,999,10.18869,none,
31/01/2019 17:41:55.176,636845533151769719,Preparation,5.236663,0,0,none,0,999,999,999,999,PE,PE,999,10.18869,none,
31/01/2019 17:41:55.182,636845533151829708,Preparation,5.236663,0,0,none,0,999,999,999,999,PE,PE,999,10.18869,none,
31/01/2019 17:41:55.188,636845533151889655,Preparation,5.236663,0,0,none,0,999,999,999,999,PE,PE,999,10.18869,none,
31/01/2019 17:41:55.194,636845533151949601,Preparation,5.236663,0,0,none,0,999,999,999,999,PE,PE,999,10.18869,none,
31/01/2019 17:41:55.200,636845533152009578,Preparation,5.236663,0,0,none,0,999,999,999,999,PE,PE,999,10.18869,none,
31/01/2019 17:41:55.206,636845533152069561,Preparation,5.236663,0,0,none,0,999,999,999,999,PE,PE,999,10.18869,none,
31/01/2019 17:41:55.212,636845533152129509,Preparation,5.236663,0,0,none,0,999,999,999,999,PE,PE,999,10.18869,none,
31/01/2019 17:41:55.218,636845533152189491,Preparation,5.236663,0,0,none,0,999,999,999,999,PE,PE,999,10.18869,none,
31/01/2019 17:41:55.224,636845533152249431,Preparation,5.236663,0,0,none,0,999,999,999,999,PE,PE,999,10.18869,none,
31/01/2019 17:41:55.230,636845533152309440,Preparation,5.236663,0,0,none,0,999,999,999,999,PE,PE,999,10.18869,none,
31/01/2019 17:41:55.236,636845533152369383,Preparation,5.236663,0,0,none,0,999,999,999,999,PE,PE,999,10.18869,none,
31/01/2019 17:41:55.242,636845533152429327,Preparation,5.236663,0,0,none,0,999,999,999,999,PE,PE,999,10.18869,none,
31/01/2019 17:41:55.247,636845533152479377,Preparation,5.236663,0,0,none,0,999,999,999,999,PE,PE,999,10.18869,none,
31/01/2019 17:41:55.253,636845533152539272,Preparation,5.236663,0,0,none,0,999,999,999,999,PE,PE,999,10.18869,none,
31/01/2019 17:41:55.258,636845533152589277,Preparation,5.236663,0,0,none,0,999,999,999,999,PE,PE,999,10.18869,none,
31/01/2019 17:41:55.264,636845533152648996,Preparation,5.236663,0,0,none,0,999,999,999,999,PE,PE,999,10.18869,none,
31/01/2019 17:41:55.269,636845533152699179,Preparation,5.338606,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:55.275,636845533152758950,Preparation,5.338606,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:55.281,636845533152818899,Preparation,5.338606,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:55.286,636845533152869129,Preparation,5.338606,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:55.292,636845533152929060,Preparation,5.338606,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:55.298,636845533152988802,Preparation,5.338606,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:55.303,636845533153038991,Preparation,5.338606,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:55.309,636845533153098971,Preparation,5.338606,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:55.315,636845533153158915,Preparation,5.338606,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:55.321,636845533153218877,Preparation,5.338606,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:55.327,636845533153278867,Preparation,5.338606,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:55.333,636845533153338825,Preparation,5.338606,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:55.339,636845533153398792,Preparation,5.338606,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:55.345,636845533153458895,Preparation,5.338606,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:55.351,636845533153518751,Preparation,5.338606,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:55.357,636845533153578467,Preparation,5.338606,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:41:55.362,636845533153628696,Preparation,5.338606,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
