Time stamp,Ticks,Phase,Time in Phase,Trial Number,Trial Time,Period Type,Time in Period,Fidelity,Model,FOV,Saturation,Quality Level,Resolution,ThreadSleep,FPS realAudio Clip,
31/01/2019 17:39:37.894,636845531778945847,Preparation,0.0459736,0,0,none,0,999,999,999,999,PE,PE,999,50,none,
31/01/2019 17:39:37.900,636845531779005824,Preparation,0.0459736,0,0,none,0,999,999,999,999,PE,PE,999,50,none,
31/01/2019 17:39:37.906,636845531779065997,Preparation,0.0459736,0,0,none,0,999,999,999,999,PE,PE,999,50,none,
31/01/2019 17:39:37.912,636845531779125753,Preparation,0.0459736,0,0,none,0,999,999,999,999,PE,PE,999,50,none,
31/01/2019 17:39:37.918,636845531779185706,Preparation,0.0459736,0,0,none,0,999,999,999,999,PE,PE,999,50,none,
31/01/2019 17:39:37.924,636845531779245876,Preparation,0.0459736,0,0,none,0,999,999,999,999,PE,PE,999,50,none,
31/01/2019 17:39:37.930,636845531779305858,Preparation,0.0459736,0,0,none,0,999,999,999,999,PE,PE,999,50,none,
31/01/2019 17:39:37.936,636845531779365822,Preparation,0.0459736,0,0,none,0,999,999,999,999,PE,PE,999,50,none,
31/01/2019 17:39:37.942,636845531779425569,Preparation,0.0459736,0,0,none,0,999,999,999,999,PE,PE,999,50,none,
31/01/2019 17:39:37.947,636845531779475743,Preparation,0.0459736,0,0,none,0,999,999,999,999,PE,PE,999,50,none,
31/01/2019 17:39:37.952,636845531779525751,Preparation,0.0459736,0,0,none,0,999,999,999,999,PE,PE,999,50,none,
31/01/2019 17:39:37.958,636845531779585481,Preparation,0.0459736,0,0,none,0,999,999,999,999,PE,PE,999,50,none,
31/01/2019 17:39:37.964,636845531779645437,Preparation,0.0459736,0,0,none,0,999,999,999,999,PE,PE,999,50,none,
31/01/2019 17:39:37.970,636845531779705411,Preparation,0.0459736,0,0,none,0,999,999,999,999,PE,PE,999,50,none,
31/01/2019 17:39:37.976,636845531779765377,Preparation,0.0459736,0,0,none,0,999,999,999,999,PE,PE,999,50,none,
31/01/2019 17:39:37.982,636845531779825340,Preparation,0.0459736,0,0,none,0,999,999,999,999,PE,PE,999,50,none,
31/01/2019 17:39:37.988,636845531779885303,Preparation,0.0459736,0,0,none,0,999,999,999,999,PE,PE,999,50,none,
31/01/2019 17:39:37.994,636845531779945274,Preparation,0.0459736,0,0,none,0,999,999,999,999,PE,PE,999,50,none,
31/01/2019 17:39:37.999,636845531779995471,Preparation,0.0459736,0,0,none,0,999,999,999,999,PE,PE,999,50,none,
31/01/2019 17:39:38.005,636845531780055205,Preparation,0.0459736,0,0,none,0,999,999,999,999,PE,PE,999,50,none,
31/01/2019 17:39:38.011,636845531780115384,Preparation,0.0459736,0,0,none,0,999,999,999,999,PE,PE,999,50,none,
31/01/2019 17:39:38.017,636845531780175135,Preparation,0.2598517,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.022,636845531780225314,Preparation,0.2598517,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.028,636845531780285070,Preparation,0.2598517,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.033,636845531780335285,Preparation,0.2598517,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.039,636845531780395020,Preparation,0.2598517,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.045,636845531780454974,Preparation,0.2598517,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.050,636845531780505227,Preparation,0.2598517,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.056,636845531780565197,Preparation,0.2598517,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.062,636845531780625172,Preparation,0.3008563,0,0,none,0,999,999,999,999,PE,PE,999,23.84285,none,
31/01/2019 17:39:38.068,636845531780685131,Preparation,0.3008563,0,0,none,0,999,999,999,999,PE,PE,999,23.84285,none,
31/01/2019 17:39:38.073,636845531780735358,Preparation,0.3008563,0,0,none,0,999,999,999,999,PE,PE,999,23.84285,none,
31/01/2019 17:39:38.079,636845531780795063,Preparation,0.3008563,0,0,none,0,999,999,999,999,PE,PE,999,23.84285,none,
31/01/2019 17:39:38.085,636845531780855028,Preparation,0.3238429,0,0,none,0,999,999,999,999,PE,PE,999,44.4243,none,
31/01/2019 17:39:38.091,636845531780914992,Preparation,0.3238429,0,0,none,0,999,999,999,999,PE,PE,999,44.4243,none,
31/01/2019 17:39:38.097,636845531780974957,Preparation,0.3238429,0,0,none,0,999,999,999,999,PE,PE,999,44.4243,none,
31/01/2019 17:39:38.103,636845531781034924,Preparation,0.3238429,0,0,none,0,999,999,999,999,PE,PE,999,44.4243,none,
31/01/2019 17:39:38.108,636845531781085019,Preparation,0.3238429,0,0,none,0,999,999,999,999,PE,PE,999,44.4243,none,
31/01/2019 17:39:38.114,636845531781144863,Preparation,0.3238429,0,0,none,0,999,999,999,999,PE,PE,999,44.4243,none,
31/01/2019 17:39:38.120,636845531781204830,Preparation,0.3238429,0,0,none,0,999,999,999,999,PE,PE,999,44.4243,none,
31/01/2019 17:39:38.126,636845531781264794,Preparation,0.3238429,0,0,none,0,999,999,999,999,PE,PE,999,44.4243,none,
31/01/2019 17:39:38.132,636845531781324758,Preparation,0.3238429,0,0,none,0,999,999,999,999,PE,PE,999,44.4243,none,
31/01/2019 17:39:38.138,636845531781384728,Preparation,0.3238429,0,0,none,0,999,999,999,999,PE,PE,999,44.4243,none,
31/01/2019 17:39:38.144,636845531781444699,Preparation,0.3238429,0,0,none,0,999,999,999,999,PE,PE,999,44.4243,none,
31/01/2019 17:39:38.150,636845531781504676,Preparation,0.3238429,0,0,none,0,999,999,999,999,PE,PE,999,44.4243,none,
31/01/2019 17:39:38.156,636845531781564627,Preparation,0.3997998,0,0,none,0,999,999,999,999,PE,PE,999,13.19037,none,
31/01/2019 17:39:38.162,636845531781624593,Preparation,0.3997998,0,0,none,0,999,999,999,999,PE,PE,999,13.19037,none,
31/01/2019 17:39:38.168,636845531781684558,Preparation,0.3997998,0,0,none,0,999,999,999,999,PE,PE,999,13.19037,none,
31/01/2019 17:39:38.174,636845531781744520,Preparation,0.3997998,0,0,none,0,999,999,999,999,PE,PE,999,13.19037,none,
31/01/2019 17:39:38.180,636845531781804489,Preparation,0.3997998,0,0,none,0,999,999,999,999,PE,PE,999,13.19037,none,
31/01/2019 17:39:38.186,636845531781864454,Preparation,0.3997998,0,0,none,0,999,999,999,999,PE,PE,999,13.19037,none,
31/01/2019 17:39:38.191,636845531781914648,Preparation,0.3997998,0,0,none,0,999,999,999,999,PE,PE,999,13.19037,none,
31/01/2019 17:39:38.197,636845531781974593,Preparation,0.3997998,0,0,none,0,999,999,999,999,PE,PE,999,13.19037,none,
31/01/2019 17:39:38.203,636845531782034597,Preparation,0.3997998,0,0,none,0,999,999,999,999,PE,PE,999,13.19037,none,
31/01/2019 17:39:38.209,636845531782094578,Preparation,0.3997998,0,0,none,0,999,999,999,999,PE,PE,999,13.19037,none,
31/01/2019 17:39:38.215,636845531782154287,Preparation,0.3997998,0,0,none,0,999,999,999,999,PE,PE,999,13.19037,none,
31/01/2019 17:39:38.220,636845531782204512,Preparation,0.3997998,0,0,none,0,999,999,999,999,PE,PE,999,13.19037,none,
31/01/2019 17:39:38.226,636845531782264230,Preparation,0.3997998,0,0,none,0,999,999,999,999,PE,PE,999,13.19037,none,
31/01/2019 17:39:38.231,636845531782314449,Preparation,0.3997998,0,0,none,0,999,999,999,999,PE,PE,999,13.19037,none,
31/01/2019 17:39:38.237,636845531782374400,Preparation,0.3997998,0,0,none,0,999,999,999,999,PE,PE,999,13.19037,none,
31/01/2019 17:39:38.243,636845531782434135,Preparation,0.3997998,0,0,none,0,999,999,999,999,PE,PE,999,13.19037,none,
31/01/2019 17:39:38.249,636845531782494107,Preparation,0.3997998,0,0,none,0,999,999,999,999,PE,PE,999,13.19037,none,
31/01/2019 17:39:38.255,636845531782554065,Preparation,0.3997998,0,0,none,0,999,999,999,999,PE,PE,999,13.19037,none,
31/01/2019 17:39:38.261,636845531782614029,Preparation,0.5037629,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.267,636845531782673996,Preparation,0.5037629,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.273,636845531782733963,Preparation,0.5037629,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.279,636845531782793930,Preparation,0.5037629,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.285,636845531782853894,Preparation,0.5037629,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.291,636845531782913859,Preparation,0.5037629,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.297,636845531782973918,Preparation,0.5037629,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.303,636845531783033790,Preparation,0.5037629,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.309,636845531783093755,Preparation,0.5037629,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.315,636845531783153722,Preparation,0.5037629,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.321,636845531783213684,Preparation,0.5037629,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.327,636845531783273653,Preparation,0.5037629,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.333,636845531783333621,Preparation,0.5037629,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.339,636845531783393584,Preparation,0.5037629,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.345,636845531783453550,Preparation,0.5037629,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.351,636845531783513523,Preparation,0.5037629,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.357,636845531783573485,Preparation,0.5037629,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.363,636845531783633447,Preparation,0.6026848,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.369,636845531783693414,Preparation,0.6026848,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.375,636845531783753369,Preparation,0.6026848,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.381,636845531783813341,Preparation,0.6026848,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.387,636845531783873309,Preparation,0.6026848,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.393,636845531783933268,Preparation,0.6026848,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.399,636845531783993243,Preparation,0.6026848,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.405,636845531784053198,Preparation,0.6026848,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.411,636845531784113174,Preparation,0.6026848,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.417,636845531784173135,Preparation,0.6026848,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.423,636845531784233102,Preparation,0.6026848,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.429,636845531784293065,Preparation,0.6026848,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.435,636845531784353039,Preparation,0.6026848,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.441,636845531784413001,Preparation,0.6026848,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.447,636845531784472967,Preparation,0.6026848,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.453,636845531784532936,Preparation,0.6026848,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.459,636845531784592895,Preparation,0.702627,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.465,636845531784652873,Preparation,0.702627,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.471,636845531784712827,Preparation,0.702627,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.476,636845531784763054,Preparation,0.702627,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.482,636845531784822973,Preparation,0.702627,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.488,636845531784882930,Preparation,0.702627,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.494,636845531784942695,Preparation,0.702627,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.500,636845531785002669,Preparation,0.702627,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.506,636845531785062636,Preparation,0.702627,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.512,636845531785122601,Preparation,0.702627,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.518,636845531785182566,Preparation,0.702627,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.524,636845531785242522,Preparation,0.702627,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.530,636845531785302486,Preparation,0.702627,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.536,636845531785362460,Preparation,0.702627,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.542,636845531785422420,Preparation,0.702627,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.548,636845531785482389,Preparation,0.702627,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.554,636845531785542356,Preparation,0.702627,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.560,636845531785602317,Preparation,0.702627,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.566,636845531785662285,Preparation,0.702627,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.572,636845531785722256,Preparation,0.8115646,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.578,636845531785782219,Preparation,0.8115646,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.584,636845531785842185,Preparation,0.8115646,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.590,636845531785902151,Preparation,0.8115646,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.596,636845531785962119,Preparation,0.8115646,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.601,636845531786012301,Preparation,0.8115646,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.606,636845531786062335,Preparation,0.8115646,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.612,636845531786122225,Preparation,0.8115646,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.618,636845531786182186,Preparation,0.8115646,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.624,636845531786241948,Preparation,0.8115646,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.629,636845531786292127,Preparation,0.8115646,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.634,636845531786342136,Preparation,0.8115646,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.640,636845531786402066,Preparation,0.8115646,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.645,636845531786452079,Preparation,0.8115646,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.651,636845531786512110,Preparation,0.8115646,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.657,636845531786571767,Preparation,0.8115646,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.663,636845531786631867,Preparation,0.9065095,0,0,none,0,999,999,999,999,PE,PE,999,10.08766,none,
31/01/2019 17:39:38.669,636845531786691690,Preparation,0.9065095,0,0,none,0,999,999,999,999,PE,PE,999,10.08766,none,
31/01/2019 17:39:38.674,636845531786741903,Preparation,0.9065095,0,0,none,0,999,999,999,999,PE,PE,999,10.08766,none,
31/01/2019 17:39:38.679,636845531786791921,Preparation,0.9065095,0,0,none,0,999,999,999,999,PE,PE,999,10.08766,none,
31/01/2019 17:39:38.685,636845531786851885,Preparation,0.9065095,0,0,none,0,999,999,999,999,PE,PE,999,10.08766,none,
31/01/2019 17:39:38.691,636845531786911846,Preparation,0.9065095,0,0,none,0,999,999,999,999,PE,PE,999,10.08766,none,
31/01/2019 17:39:38.697,636845531786971544,Preparation,0.9065095,0,0,none,0,999,999,999,999,PE,PE,999,10.08766,none,
31/01/2019 17:39:38.702,636845531787021748,Preparation,0.9065095,0,0,none,0,999,999,999,999,PE,PE,999,10.08766,none,
31/01/2019 17:39:38.708,636845531787081691,Preparation,0.9065095,0,0,none,0,999,999,999,999,PE,PE,999,10.08766,none,
31/01/2019 17:39:38.714,636845531787141661,Preparation,0.9065095,0,0,none,0,999,999,999,999,PE,PE,999,10.08766,none,
31/01/2019 17:39:38.720,636845531787201657,Preparation,0.9065095,0,0,none,0,999,999,999,999,PE,PE,999,10.08766,none,
31/01/2019 17:39:38.726,636845531787261374,Preparation,0.9065095,0,0,none,0,999,999,999,999,PE,PE,999,10.08766,none,
31/01/2019 17:39:38.732,636845531787321339,Preparation,0.9065095,0,0,none,0,999,999,999,999,PE,PE,999,10.08766,none,
31/01/2019 17:39:38.738,636845531787381303,Preparation,0.9065095,0,0,none,0,999,999,999,999,PE,PE,999,10.08766,none,
31/01/2019 17:39:38.744,636845531787441268,Preparation,0.9065095,0,0,none,0,999,999,999,999,PE,PE,999,10.08766,none,
31/01/2019 17:39:38.750,636845531787501235,Preparation,0.9065095,0,0,none,0,999,999,999,999,PE,PE,999,10.08766,none,
31/01/2019 17:39:38.756,636845531787561203,Preparation,0.9065095,0,0,none,0,999,999,999,999,PE,PE,999,10.08766,none,
31/01/2019 17:39:38.762,636845531787621169,Preparation,0.9065095,0,0,none,0,999,999,999,999,PE,PE,999,10.08766,none,
31/01/2019 17:39:38.768,636845531787681129,Preparation,1.006454,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.773,636845531787731305,Preparation,1.006454,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.779,636845531787791064,Preparation,1.006454,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.785,636845531787851027,Preparation,1.006454,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.791,636845531787910992,Preparation,1.006454,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.797,636845531787970960,Preparation,1.006454,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.803,636845531788030924,Preparation,1.006454,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.809,636845531788090896,Preparation,1.006454,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.815,636845531788150867,Preparation,1.006454,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.821,636845531788210852,Preparation,1.006454,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.827,636845531788270818,Preparation,1.006454,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.833,636845531788330784,Preparation,1.006454,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.839,636845531788390751,Preparation,1.006454,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.845,636845531788450711,Preparation,1.006454,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.851,636845531788510691,Preparation,1.006454,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.857,636845531788570647,Preparation,1.006454,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.863,636845531788630616,Preparation,1.105399,0,0,none,0,999,999,999,999,PE,PE,999,10.05835,none,
31/01/2019 17:39:38.868,636845531788680854,Preparation,1.105399,0,0,none,0,999,999,999,999,PE,PE,999,10.05835,none,
31/01/2019 17:39:38.874,636845531788740754,Preparation,1.105399,0,0,none,0,999,999,999,999,PE,PE,999,10.05835,none,
31/01/2019 17:39:38.880,636845531788800779,Preparation,1.105399,0,0,none,0,999,999,999,999,PE,PE,999,10.05835,none,
31/01/2019 17:39:38.886,636845531788860727,Preparation,1.105399,0,0,none,0,999,999,999,999,PE,PE,999,10.05835,none,
31/01/2019 17:39:38.892,636845531788920452,Preparation,1.105399,0,0,none,0,999,999,999,999,PE,PE,999,10.05835,none,
31/01/2019 17:39:38.897,636845531788970642,Preparation,1.105399,0,0,none,0,999,999,999,999,PE,PE,999,10.05835,none,
31/01/2019 17:39:38.903,636845531789030624,Preparation,1.105399,0,0,none,0,999,999,999,999,PE,PE,999,10.05835,none,
31/01/2019 17:39:38.909,636845531789090354,Preparation,1.105399,0,0,none,0,999,999,999,999,PE,PE,999,10.05835,none,
31/01/2019 17:39:38.914,636845531789140528,Preparation,1.105399,0,0,none,0,999,999,999,999,PE,PE,999,10.05835,none,
31/01/2019 17:39:38.919,636845531789190744,Preparation,1.105399,0,0,none,0,999,999,999,999,PE,PE,999,10.05835,none,
31/01/2019 17:39:38.925,636845531789250724,Preparation,1.105399,0,0,none,0,999,999,999,999,PE,PE,999,10.05835,none,
31/01/2019 17:39:38.931,636845531789310479,Preparation,1.105399,0,0,none,0,999,999,999,999,PE,PE,999,10.05835,none,
31/01/2019 17:39:38.936,636845531789360659,Preparation,1.105399,0,0,none,0,999,999,999,999,PE,PE,999,10.05835,none,
31/01/2019 17:39:38.942,636845531789420414,Preparation,1.105399,0,0,none,0,999,999,999,999,PE,PE,999,10.05835,none,
31/01/2019 17:39:38.948,636845531789480377,Preparation,1.105399,0,0,none,0,999,999,999,999,PE,PE,999,10.05835,none,
31/01/2019 17:39:38.954,636845531789540350,Preparation,1.105399,0,0,none,0,999,999,999,999,PE,PE,999,10.05835,none,
31/01/2019 17:39:38.960,636845531789600309,Preparation,1.105399,0,0,none,0,999,999,999,999,PE,PE,999,10.05835,none,
31/01/2019 17:39:38.965,636845531789655337,Preparation,1.105399,0,0,none,0,999,999,999,999,PE,PE,999,10.05835,none,
31/01/2019 17:39:38.970,636845531789705528,Preparation,1.212868,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.976,636845531789765511,Preparation,1.212868,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.982,636845531789825497,Preparation,1.212868,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.988,636845531789885412,Preparation,1.212868,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:38.994,636845531789945390,Preparation,1.212868,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:39.000,636845531790005364,Preparation,1.212868,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:39.006,636845531790065347,Preparation,1.212868,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:39.012,636845531790125356,Preparation,1.212868,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:39.018,636845531790185252,Preparation,1.212868,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:39.024,636845531790245207,Preparation,1.212868,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:39.030,636845531790305173,Preparation,1.212868,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:39.036,636845531790365148,Preparation,1.212868,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:39:39.042,636845531790424903,Preparation,1.212868,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
