,Time stamp,Experiment time,Phase,Time in Phase,Period Type,Time in Period,Fidelity,Model,FOV,Saturation,Quality Level,Resolution,FPS target,FPS real
,29/01/2019 17:18:31.407,0.2162762,adaptation,0.2162762,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,89.57684
,29/01/2019 17:18:31.417,0.226984,adaptation,0.226984,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,89.57684
,29/01/2019 17:18:31.428,0.2379513,adaptation,0.2379513,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,90.47809
,29/01/2019 17:18:31.440,0.2495546,adaptation,0.2495546,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,90.47809
,29/01/2019 17:18:31.440,0.2497644,adaptation,0.2497644,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,86.63034
,29/01/2019 17:18:31.451,0.2606173,adaptation,0.2606173,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,86.63034
,29/01/2019 17:18:31.462,0.2718477,adaptation,0.2718477,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,88.18809
,29/01/2019 17:18:31.474,0.2833891,adaptation,0.2833891,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,88.18809
,29/01/2019 17:18:31.485,0.294198,adaptation,0.294198,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,92.82552
,29/01/2019 17:18:31.496,0.3051767,adaptation,0.3051767,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,92.82552
,29/01/2019 17:18:31.507,0.3161669,adaptation,0.3161669,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,90.37342
,29/01/2019 17:18:31.519,0.3279819,adaptation,0.3279819,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,90.37342
,29/01/2019 17:18:31.529,0.3387585,adaptation,0.3387585,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,92.25688
,29/01/2019 17:18:31.541,0.3505077,adaptation,0.3505077,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,92.25688
,29/01/2019 17:18:31.541,0.3507252,adaptation,0.3507252,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,85.76256
,29/01/2019 17:18:31.552,0.3612423,adaptation,0.3612423,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,85.76256
,29/01/2019 17:18:31.563,0.3723354,adaptation,0.3723354,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,89.75211
,29/01/2019 17:18:31.575,0.3838606,adaptation,0.3838606,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,89.75211
,29/01/2019 17:18:31.585,0.3945322,adaptation,0.3945322,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,92.84879
,29/01/2019 17:18:31.597,0.4061241,adaptation,0.4061241,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,92.84879
,29/01/2019 17:18:31.608,0.4169159,adaptation,0.4169159,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,91.81219
,29/01/2019 17:18:31.619,0.4283361,adaptation,0.4283361,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,91.81219
,29/01/2019 17:18:31.630,0.4392271,adaptation,0.4392271,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,88.03204
,29/01/2019 17:18:31.631,0.439785,adaptation,0.439785,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,91.70778
,29/01/2019 17:18:31.641,0.4505987,adaptation,0.4505987,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,87.48983
,29/01/2019 17:18:31.652,0.4616051,adaptation,0.4616051,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,87.48983
,29/01/2019 17:18:31.663,0.4730721,adaptation,0.4730721,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,86.60333
,29/01/2019 17:18:31.675,0.4845476,adaptation,0.4845476,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,86.60333
,29/01/2019 17:18:31.685,0.494998,adaptation,0.494998,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,95.114
,29/01/2019 17:18:31.697,0.5068502,adaptation,0.5068502,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,95.114
,29/01/2019 17:18:31.708,0.5177526,adaptation,0.5177526,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,90.99098
,29/01/2019 17:18:31.719,0.5290241,adaptation,0.5290241,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,90.99098
,29/01/2019 17:18:31.730,0.5398455,adaptation,0.5398455,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,89.63465
,29/01/2019 17:18:31.731,0.5400715,adaptation,0.5400715,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,92.00394
,29/01/2019 17:18:31.742,0.5511971,adaptation,0.5511971,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,87.81635
,29/01/2019 17:18:31.753,0.5620995,adaptation,0.5620995,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,87.81635
,29/01/2019 17:18:31.764,0.5732613,adaptation,0.5732613,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,89.2387
,29/01/2019 17:18:31.775,0.5847054,adaptation,0.5847054,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,89.2387
,29/01/2019 17:18:31.787,0.5960808,adaptation,0.5960808,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,87.96931
,29/01/2019 17:18:31.797,0.6068306,adaptation,0.6068306,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,87.96931
,29/01/2019 17:18:31.809,0.6181211,adaptation,0.6181211,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,88.11039
,29/01/2019 17:18:31.820,0.6293383,adaptation,0.6293383,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,88.11039
,29/01/2019 17:18:31.820,0.6297798,adaptation,0.6297798,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,89.72633
,29/01/2019 17:18:31.831,0.6403732,adaptation,0.6403732,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,89.72633
,29/01/2019 17:18:31.842,0.6517305,adaptation,0.6517305,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,87.58945
,29/01/2019 17:18:31.854,0.6634846,adaptation,0.6634846,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,87.58945
,29/01/2019 17:18:31.866,0.6750507,adaptation,0.6750507,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,85.62157
,29/01/2019 17:18:31.879,0.6877298,adaptation,0.6877298,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,85.62157
,29/01/2019 17:18:31.891,0.6997375,adaptation,0.6997375,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,79.33485
,29/01/2019 17:18:31.891,0.7000732,adaptation,0.7000732,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,83.325
,29/01/2019 17:18:31.902,0.711709,adaptation,0.711709,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,83.48151
,29/01/2019 17:18:31.914,0.7236395,adaptation,0.7236395,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,83.48151
,29/01/2019 17:18:31.925,0.7349405,adaptation,0.7349405,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,87.74701
,29/01/2019 17:18:31.936,0.7458353,adaptation,0.7458353,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,87.74701
,29/01/2019 17:18:31.948,0.7574272,adaptation,0.7574272,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,85.85017
,29/01/2019 17:18:31.959,0.7683706,adaptation,0.7683706,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,85.85017
,29/01/2019 17:18:31.970,0.7792559,adaptation,0.7792559,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,92.14637
,29/01/2019 17:18:31.970,0.7794647,adaptation,0.7794647,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,91.45115
,29/01/2019 17:18:31.982,0.7914438,adaptation,0.7914438,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,82.28421
,29/01/2019 17:18:31.993,0.8020782,adaptation,0.8020782,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,82.28421
,29/01/2019 17:18:32.003,0.8128824,adaptation,0.8128824,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,92.6578
,29/01/2019 17:18:32.015,0.8240213,adaptation,0.8240213,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,92.6578
,29/01/2019 17:18:32.026,0.8350344,adaptation,0.8350344,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,90.77211
,29/01/2019 17:18:32.037,0.8463659,adaptation,0.8463659,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,90.77211
,29/01/2019 17:18:32.048,0.8578167,adaptation,0.8578167,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,86.89683
,29/01/2019 17:18:32.059,0.8687439,adaptation,0.8687439,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,86.89683
,29/01/2019 17:18:32.071,0.8798761,adaptation,0.8798761,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,92.21265
,29/01/2019 17:18:32.071,0.8801365,adaptation,0.8801365,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,89.69897
,29/01/2019 17:18:32.082,0.8912792,adaptation,0.8912792,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,87.29812
,29/01/2019 17:18:32.093,0.9028082,adaptation,0.9028082,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,87.29812
,29/01/2019 17:18:32.104,0.9134102,adaptation,0.9134102,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,93.87467
,29/01/2019 17:18:32.115,0.9245663,adaptation,0.9245663,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,93.87467
,29/01/2019 17:18:32.126,0.935729,adaptation,0.935729,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,89.07972
,29/01/2019 17:18:32.138,0.9470043,adaptation,0.9470043,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,89.07972
,29/01/2019 17:18:32.149,0.9583864,adaptation,0.9583864,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,87.421
,29/01/2019 17:18:32.160,0.9690924,adaptation,0.9690924,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,87.421
,29/01/2019 17:18:32.171,0.9804125,adaptation,0.9804125,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,93.98584
,29/01/2019 17:18:32.171,0.9806213,adaptation,0.9806213,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,88.08012
,29/01/2019 17:18:32.182,0.9915018,adaptation,0.9915018,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,90.44126
,29/01/2019 17:18:32.197,1.002561,intervention,0.002560616,decay,0.002560616,0.99,4,109.26,99,Q5,1920 x 1080 @ 60Hz,89,90.44126
,29/01/2019 17:18:32.216,1.023954,intervention,0.02395439,decay,0.02395439,0.99,4,109.26,99,Q4,1920 x 1080 @ 60Hz,89,87.49748
,29/01/2019 17:18:32.222,1.029823,intervention,0.0298233,decay,0.0298233,0.99,4,109.26,99,Q4,1920 x 1080 @ 60Hz,89,87.49748
,29/01/2019 17:18:32.224,1.031917,intervention,0.03191662,decay,0.03191662,0.99,4,109.26,99,Q4,1920 x 1080 @ 60Hz,89,63.04296
,29/01/2019 17:18:32.240,1.048513,intervention,0.04851341,decay,0.04851341,0.98,4,108.52,98,Q4,1920 x 1080 @ 60Hz,88,63.04296
,29/01/2019 17:18:32.268,1.076102,intervention,0.07610226,decay,0.07610226,0.98,4,108.52,98,Q4,1920 x 1080 @ 60Hz,88,53.53004
,29/01/2019 17:18:32.270,1.077957,intervention,0.07795715,decay,0.07795715,0.98,4,108.52,98,Q4,1920 x 1080 @ 60Hz,88,36.22979
,29/01/2019 17:18:32.272,1.079255,intervention,0.0792551,decay,0.0792551,0.98,4,108.52,98,Q4,1920 x 1080 @ 60Hz,88,36.22979
,29/01/2019 17:18:32.282,1.090011,intervention,0.09001064,decay,0.09001064,0.97,4,107.78,97,Q4,1920 x 1080 @ 60Hz,88,36.22979
,29/01/2019 17:18:32.284,1.09198,intervention,0.09197998,decay,0.09197998,0.97,4,107.78,97,Q4,1920 x 1080 @ 60Hz,88,72.82207
,29/01/2019 17:18:32.302,1.109549,intervention,0.1095486,decay,0.1095486,0.97,4,107.78,97,Q4,1920 x 1080 @ 60Hz,88,117.3447
,29/01/2019 17:18:32.303,1.111253,intervention,0.1112528,decay,0.1112528,0.97,4,107.78,97,Q4,1920 x 1080 @ 60Hz,88,89.85857
,29/01/2019 17:18:32.313,1.120729,intervention,0.1207294,decay,0.1207294,0.96,4,107.05,96,Q4,1920 x 1080 @ 60Hz,87,89.85857
,29/01/2019 17:18:32.324,1.132128,intervention,0.1321278,decay,0.1321278,0.96,4,107.05,96,Q4,1920 x 1080 @ 60Hz,87,87.20905
,29/01/2019 17:18:32.339,1.143104,intervention,0.1431036,decay,0.1431036,0.96,4,107.05,96,Q4,1920 x 1080 @ 60Hz,87,87.20905
,29/01/2019 17:18:32.353,1.160697,intervention,0.160697,decay,0.160697,0.95,4,106.31,95,Q4,1920 x 1080 @ 60Hz,87,91.87883
,29/01/2019 17:18:32.354,1.162371,intervention,0.1623707,decay,0.1623707,0.95,4,106.31,95,Q4,1920 x 1080 @ 60Hz,87,56.79494
,29/01/2019 17:18:32.369,1.176484,intervention,0.1764841,decay,0.1764841,0.95,4,106.31,95,Q4,1920 x 1080 @ 60Hz,87,103.4158
,29/01/2019 17:18:32.381,1.187856,intervention,0.1878557,decay,0.1878557,0.95,4,106.31,95,Q4,1920 x 1080 @ 60Hz,87,103.4158
,29/01/2019 17:18:32.392,1.198909,intervention,0.1989088,decay,0.1989088,0.95,4,106.31,95,Q4,1920 x 1080 @ 60Hz,87,90.18353
,29/01/2019 17:18:32.402,1.210137,intervention,0.2101374,decay,0.2101374,0.94,4,105.57,94,Q4,1920 x 1080 @ 60Hz,86,90.18353
,29/01/2019 17:18:32.404,1.211886,intervention,0.2118864,decay,0.2118864,0.94,4,105.57,94,Q4,1920 x 1080 @ 60Hz,86,89.19016
,29/01/2019 17:18:32.413,1.221096,intervention,0.221096,decay,0.221096,0.94,4,105.57,94,Q4,1920 x 1080 @ 60Hz,86,89.19016
,29/01/2019 17:18:32.424,1.232171,intervention,0.2321711,decay,0.2321711,0.94,4,105.57,94,Q4,1920 x 1080 @ 60Hz,86,89.81579
,29/01/2019 17:18:32.436,1.243564,intervention,0.2435637,decay,0.2435637,0.93,4,104.84,93,Q4,1920 x 1080 @ 60Hz,85,89.81579
,29/01/2019 17:18:32.447,1.254616,intervention,0.2546158,decay,0.2546158,0.93,4,104.84,93,Q4,1920 x 1080 @ 60Hz,85,90.01467
,29/01/2019 17:18:32.459,1.265751,intervention,0.2657509,decay,0.2657509,0.93,4,104.84,93,Q4,1920 x 1080 @ 60Hz,85,90.01467
,29/01/2019 17:18:32.469,1.276918,intervention,0.2769184,decay,0.2769184,0.93,4,104.84,93,Q4,1920 x 1080 @ 60Hz,85,89.13212
,29/01/2019 17:18:32.483,1.290339,intervention,0.2903385,decay,0.2903385,0.92,4,104.1,92,Q4,1920 x 1080 @ 60Hz,85,89.13212
,29/01/2019 17:18:32.485,1.292848,intervention,0.2928476,decay,0.2928476,0.92,4,104.1,92,Q4,1920 x 1080 @ 60Hz,85,74.90805
,29/01/2019 17:18:32.492,1.299862,intervention,0.2998619,decay,0.2998619,0.92,4,104.1,92,Q4,1920 x 1080 @ 60Hz,85,74.90805
,29/01/2019 17:18:32.503,1.310556,intervention,0.3105564,decay,0.3105564,0.92,4,104.1,92,Q4,1920 x 1080 @ 60Hz,85,92.80398
,29/01/2019 17:18:32.514,1.32173,intervention,0.3217297,decay,0.3217297,0.91,4,103.36,91,Q4,1920 x 1080 @ 60Hz,84,92.80398
,29/01/2019 17:18:32.525,1.332983,intervention,0.332983,decay,0.332983,0.91,4,103.36,91,Q4,1920 x 1080 @ 60Hz,84,88.4056
,29/01/2019 17:18:32.536,1.344115,intervention,0.3441153,decay,0.3441153,0.91,4,103.36,91,Q4,1920 x 1080 @ 60Hz,84,88.4056
,29/01/2019 17:18:32.551,1.354973,intervention,0.3549728,decay,0.3549728,0.91,4,103.36,91,Q4,1920 x 1080 @ 60Hz,84,91.80714
,29/01/2019 17:18:32.558,1.366298,intervention,0.3662977,decay,0.3662977,0.9,4,102.62,90,Q4,1920 x 1080 @ 60Hz,84,91.80714
,29/01/2019 17:18:32.569,1.377374,intervention,0.3773737,decay,0.3773737,0.9,4,102.62,90,Q4,1920 x 1080 @ 60Hz,84,89.62903
,29/01/2019 17:18:32.581,1.388655,intervention,0.3886547,decay,0.3886547,0.9,4,102.62,90,Q4,1920 x 1080 @ 60Hz,84,89.62903
,29/01/2019 17:18:32.593,1.399744,intervention,0.399744,decay,0.399744,0.9,4,102.62,90,Q4,1920 x 1080 @ 60Hz,84,89.88764
,29/01/2019 17:18:32.596,1.402677,intervention,0.4026766,decay,0.4026766,0.89,4,101.89,89,Q4,1920 x 1080 @ 60Hz,83,89.48866
,29/01/2019 17:18:32.603,1.410891,intervention,0.4108906,decay,0.4108906,0.89,4,101.89,89,Q4,1920 x 1080 @ 60Hz,83,89.19572
,29/01/2019 17:18:32.614,1.422143,intervention,0.422143,decay,0.422143,0.89,4,101.89,89,Q4,1920 x 1080 @ 60Hz,83,89.19572
,29/01/2019 17:18:32.625,1.43322,intervention,0.4332199,decay,0.4332199,0.89,4,101.89,89,Q4,1920 x 1080 @ 60Hz,83,89.78433
,29/01/2019 17:18:32.638,1.444719,intervention,0.4447193,decay,0.4447193,0.88,4,101.15,88,Q4,1920 x 1080 @ 60Hz,82,89.78433
,29/01/2019 17:18:32.648,1.455526,intervention,0.4555264,decay,0.4555264,0.88,4,101.15,88,Q4,1920 x 1080 @ 60Hz,82,91.94388
,29/01/2019 17:18:32.660,1.466948,intervention,0.4669476,decay,0.4669476,0.88,4,101.15,88,Q4,1920 x 1080 @ 60Hz,82,91.94388
,29/01/2019 17:18:32.672,1.478237,intervention,0.4782372,decay,0.4782372,0.88,4,101.15,88,Q4,1920 x 1080 @ 60Hz,82,89.22915
,29/01/2019 17:18:32.683,1.490929,intervention,0.4909286,decay,0.4909286,0.87,4,100.41,87,Q4,1920 x 1080 @ 60Hz,82,89.22915
,29/01/2019 17:18:32.685,1.493052,intervention,0.4930515,decay,0.4930515,0.87,4,100.41,87,Q4,1920 x 1080 @ 60Hz,82,78.38588
,29/01/2019 17:18:32.692,1.500348,intervention,0.5003481,decay,0.5003481,0.87,4,100.41,87,Q4,1920 x 1080 @ 60Hz,82,78.38588
,29/01/2019 17:18:32.704,1.511687,intervention,0.5116873,decay,0.5116873,0.87,4,100.41,87,Q4,1920 x 1080 @ 60Hz,82,88.0212
,29/01/2019 17:18:32.715,1.522927,intervention,0.5229273,decay,0.5229273,0.86,4,99.68,86,Q4,1920 x 1080 @ 60Hz,81,88.0212
,29/01/2019 17:18:32.726,1.534153,intervention,0.534153,decay,0.534153,0.86,4,99.68,86,Q4,1920 x 1080 @ 60Hz,81,89.50228
,29/01/2019 17:18:32.738,1.545248,intervention,0.545248,decay,0.545248,0.86,4,99.68,86,Q4,1920 x 1080 @ 60Hz,81,89.50228
,29/01/2019 17:18:32.748,1.556323,intervention,0.5563231,decay,0.5563231,0.86,4,99.68,86,Q4,1920 x 1080 @ 60Hz,81,90.16888
,29/01/2019 17:18:32.759,1.567537,intervention,0.5675373,decay,0.5675373,0.85,4,98.94,85,Q4,1920 x 1080 @ 60Hz,81,90.16888
,29/01/2019 17:18:32.771,1.579089,intervention,0.5790892,decay,0.5790892,0.85,4,98.94,85,Q4,1920 x 1080 @ 60Hz,81,86.3446
,29/01/2019 17:18:32.783,1.590892,intervention,0.5908918,decay,0.5908918,0.85,4,98.94,85,Q4,1920 x 1080 @ 60Hz,81,86.3446
,29/01/2019 17:18:32.784,1.592554,intervention,0.5925541,decay,0.5925541,0.85,4,98.94,85,Q4,1920 x 1080 @ 60Hz,81,85.63257
,29/01/2019 17:18:32.795,1.602874,intervention,0.6028738,decay,0.6028738,0.84,4,98.2,84,Q4,1920 x 1080 @ 60Hz,80,85.63257
,29/01/2019 17:18:32.806,1.614116,intervention,0.6141157,decay,0.6141157,0.84,4,98.2,84,Q4,1920 x 1080 @ 60Hz,80,89.03054
,29/01/2019 17:18:32.817,1.625481,intervention,0.6254807,decay,0.6254807,0.84,4,98.2,84,Q4,1920 x 1080 @ 60Hz,80,89.03054
,29/01/2019 17:18:32.829,1.63694,intervention,0.63694,decay,0.63694,0.84,4,98.2,84,Q4,1920 x 1080 @ 60Hz,80,87.42941
,29/01/2019 17:18:32.841,1.648201,intervention,0.648201,decay,0.648201,0.83,4,97.47,83,Q4,1920 x 1080 @ 60Hz,79,87.42941
,29/01/2019 17:18:32.852,1.659626,intervention,0.659626,decay,0.659626,0.83,4,97.47,83,Q4,1920 x 1080 @ 60Hz,79,88.52926
,29/01/2019 17:18:32.853,1.661276,intervention,0.6612759,decay,0.6612759,0.83,4,97.47,83,Q4,1920 x 1080 @ 60Hz,79,87.31413
,29/01/2019 17:18:32.863,1.671047,intervention,0.6710472,decay,0.6710472,0.83,4,97.47,83,Q4,1920 x 1080 @ 60Hz,79,87.43169
,29/01/2019 17:18:32.875,1.682601,intervention,0.682601,decay,0.682601,0.82,4,96.73,82,Q4,1920 x 1080 @ 60Hz,79,87.43169
,29/01/2019 17:18:32.889,1.696722,intervention,0.696722,decay,0.696722,0.82,4,96.73,82,Q4,1920 x 1080 @ 60Hz,79,70.79395
,29/01/2019 17:18:32.897,1.705245,intervention,0.705245,decay,0.705245,0.82,4,96.73,82,Q4,1920 x 1080 @ 60Hz,79,70.79395
,29/01/2019 17:18:32.909,1.716831,intervention,0.7168312,decay,0.7168312,0.82,4,96.73,82,Q4,1920 x 1080 @ 60Hz,79,86.09927
,29/01/2019 17:18:32.920,1.728224,intervention,0.7282238,decay,0.7282238,0.81,4,95.99,81,Q4,1920 x 1080 @ 60Hz,78,86.09927
,29/01/2019 17:18:32.932,1.739795,intervention,0.7397947,decay,0.7397947,0.81,4,95.99,81,Q4,1920 x 1080 @ 60Hz,78,88.08788
,29/01/2019 17:18:32.934,1.741486,intervention,0.7414856,decay,0.7414856,0.81,4,95.99,81,Q4,1920 x 1080 @ 60Hz,78,86.44537
,29/01/2019 17:18:32.943,1.750856,intervention,0.7508564,decay,0.7508564,0.81,4,95.99,81,Q4,1920 x 1080 @ 60Hz,78,90.13718
,29/01/2019 17:18:32.954,1.762259,intervention,0.7622585,decay,0.7622585,0.8,4,95.26,80,Q4,1920 x 1080 @ 60Hz,78,90.13718
,29/01/2019 17:18:32.965,1.773354,intervention,0.7733536,decay,0.7733536,0.8,4,95.26,80,Q4,1920 x 1080 @ 60Hz,78,89.97742
,29/01/2019 17:18:32.980,1.784428,intervention,0.7844276,decay,0.7844276,0.8,4,95.26,80,Q4,1920 x 1080 @ 60Hz,78,89.97742
,29/01/2019 17:18:32.987,1.795632,intervention,0.7956324,decay,0.7956324,0.8,4,95.26,80,Q4,1920 x 1080 @ 60Hz,78,88.6855
,29/01/2019 17:18:32.999,1.806822,intervention,0.8068218,decay,0.8068218,0.79,4,94.52,79,Q4,1920 x 1080 @ 60Hz,77,88.6855
,29/01/2019 17:18:33.010,1.817926,intervention,0.8179264,decay,0.8179264,0.79,4,94.52,79,Q4,1920 x 1080 @ 60Hz,77,89.79079
