Time stamp,Ticks,Phase,Time in Phase,Trial Number,Trial Time,Period Type,Time in Period,Fidelity,Model,FOV,Saturation,Quality Level,Resolution,ThreadSleep,FPS realAudio Clip,
31/01/2019 17:30:07.833,636845526078331612,Preparation,0.2858389,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:07.839,636845526078391581,Preparation,0.2858389,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:07.845,636845526078451560,Preparation,0.2858389,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:07.851,636845526078511517,Preparation,0.2858389,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:07.857,636845526078571557,Preparation,0.2858389,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:07.862,636845526078621672,Preparation,0.3148303,0,0,none,0,999,999,999,999,PE,PE,999,32.10221,none,
31/01/2019 17:30:07.867,636845526078671673,Preparation,0.3148303,0,0,none,0,999,999,999,999,PE,PE,999,32.10221,none,
31/01/2019 17:30:07.873,636845526078731593,Preparation,0.3148303,0,0,none,0,999,999,999,999,PE,PE,999,32.10221,none,
31/01/2019 17:30:07.878,636845526078781615,Preparation,0.3148303,0,0,none,0,999,999,999,999,PE,PE,999,32.10221,none,
31/01/2019 17:30:07.884,636845526078841540,Preparation,0.3148303,0,0,none,0,999,999,999,999,PE,PE,999,32.10221,none,
31/01/2019 17:30:07.890,636845526078901566,Preparation,0.3148303,0,0,none,0,999,999,999,999,PE,PE,999,32.10221,none,
31/01/2019 17:30:07.896,636845526078961269,Preparation,0.3148303,0,0,none,0,999,999,999,999,PE,PE,999,32.10221,none,
31/01/2019 17:30:07.902,636845526079021371,Preparation,0.3148303,0,0,none,0,999,999,999,999,PE,PE,999,32.10221,none,
31/01/2019 17:30:07.908,636845526079081186,Preparation,0.3627977,0,0,none,0,999,999,999,999,PE,PE,999,20.76761,none,
31/01/2019 17:30:07.914,636845526079141366,Preparation,0.3627977,0,0,none,0,999,999,999,999,PE,PE,999,20.76761,none,
31/01/2019 17:30:07.920,636845526079201322,Preparation,0.3627977,0,0,none,0,999,999,999,999,PE,PE,999,20.76761,none,
31/01/2019 17:30:07.926,636845526079261291,Preparation,0.3627977,0,0,none,0,999,999,999,999,PE,PE,999,20.76761,none,
31/01/2019 17:30:07.932,636845526079321059,Preparation,0.3627977,0,0,none,0,999,999,999,999,PE,PE,999,20.76761,none,
31/01/2019 17:30:07.937,636845526079371554,Preparation,0.3627977,0,0,none,0,999,999,999,999,PE,PE,999,20.76761,none,
31/01/2019 17:30:07.943,636845526079431442,Preparation,0.3627977,0,0,none,0,999,999,999,999,PE,PE,999,20.76761,none,
31/01/2019 17:30:07.949,636845526079491464,Preparation,0.3627977,0,0,none,0,999,999,999,999,PE,PE,999,20.76761,none,
31/01/2019 17:30:07.955,636845526079551224,Preparation,0.3627977,0,0,none,0,999,999,999,999,PE,PE,999,20.76761,none,
31/01/2019 17:30:07.961,636845526079611401,Preparation,0.3627977,0,0,none,0,999,999,999,999,PE,PE,999,20.76761,none,
31/01/2019 17:30:07.967,636845526079671354,Preparation,0.3627977,0,0,none,0,999,999,999,999,PE,PE,999,20.76761,none,
31/01/2019 17:30:07.973,636845526079731353,Preparation,0.3627977,0,0,none,0,999,999,999,999,PE,PE,999,20.76761,none,
31/01/2019 17:30:07.979,636845526079791290,Preparation,0.3627977,0,0,none,0,999,999,999,999,PE,PE,999,20.76761,none,
31/01/2019 17:30:07.985,636845526079851050,Preparation,0.3627977,0,0,none,0,999,999,999,999,PE,PE,999,20.76761,none,
31/01/2019 17:30:07.990,636845526079901265,Preparation,0.3627977,0,0,none,0,999,999,999,999,PE,PE,999,20.76761,none,
31/01/2019 17:30:07.996,636845526079960982,Preparation,0.3627977,0,0,none,0,999,999,999,999,PE,PE,999,20.76761,none,
31/01/2019 17:30:08.002,636845526080020946,Preparation,0.3627977,0,0,none,0,999,999,999,999,PE,PE,999,20.76761,none,
31/01/2019 17:30:08.008,636845526080080908,Preparation,0.4647656,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.014,636845526080140895,Preparation,0.4647656,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.019,636845526080191121,Preparation,0.4647656,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.025,636845526080250821,Preparation,0.4647656,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.030,636845526080300995,Preparation,0.4647656,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.036,636845526080361205,Preparation,0.4647656,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.042,636845526080421148,Preparation,0.4647656,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.048,636845526080481124,Preparation,0.4647656,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.054,636845526080540888,Preparation,0.4647656,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.060,636845526080601078,Preparation,0.4647656,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.066,636845526080661032,Preparation,0.4647656,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.071,636845526080711055,Preparation,0.4647656,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.077,636845526080770990,Preparation,0.4647656,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.083,636845526080830956,Preparation,0.4647656,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.089,636845526080890691,Preparation,0.4647656,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.094,636845526080940866,Preparation,0.4647656,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.100,636845526081000630,Preparation,0.4647656,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.106,636845526081060581,Preparation,0.4647656,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.111,636845526081110773,Preparation,0.5677332,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.117,636845526081170536,Preparation,0.5677332,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.122,636845526081220702,Preparation,0.5677332,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.128,636845526081280658,Preparation,0.5677332,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.134,636845526081340427,Preparation,0.5677332,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.139,636845526081390628,Preparation,0.5677332,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.145,636845526081450370,Preparation,0.5677332,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.150,636845526081500555,Preparation,0.5677332,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.156,636845526081560539,Preparation,0.5677332,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.162,636845526081620499,Preparation,0.5677332,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.168,636845526081680438,Preparation,0.5677332,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.174,636845526081740411,Preparation,0.5677332,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.180,636845526081800373,Preparation,0.5677332,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.186,636845526081860336,Preparation,0.5677332,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.192,636845526081920304,Preparation,0.5677332,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.198,636845526081980071,Preparation,0.5677332,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.204,636845526082040032,Preparation,0.5677332,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.209,636845526082099988,Preparation,0.6666748,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.215,636845526082159960,Preparation,0.6666748,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.221,636845526082210130,Preparation,0.6666748,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.226,636845526082260139,Preparation,0.6666748,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.232,636845526082320112,Preparation,0.6666748,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.237,636845526082370121,Preparation,0.6666748,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.243,636845526082430083,Preparation,0.6666748,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.249,636845526082490052,Preparation,0.6666748,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.255,636845526082550012,Preparation,0.6666748,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.260,636845526082600183,Preparation,0.6666748,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.265,636845526082659956,Preparation,0.6666748,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.271,636845526082710137,Preparation,0.6666748,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.276,636845526082769881,Preparation,0.6666748,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.282,636845526082820064,Preparation,0.6666748,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.288,636845526082880041,Preparation,0.6666748,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.293,636845526082930047,Preparation,0.6666748,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.298,636845526082989765,Preparation,0.6666748,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.304,636845526083049723,Preparation,0.6666748,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.309,636845526083099907,Preparation,0.6666748,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.314,636845526083149908,Preparation,0.6666748,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.320,636845526083209630,Preparation,0.7746406,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.325,636845526083259855,Preparation,0.7746406,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.331,636845526083319785,Preparation,0.7746406,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.337,636845526083370064,Preparation,0.7746406,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.343,636845526083430043,Preparation,0.7746406,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.348,636845526083489755,Preparation,0.7746406,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.354,636845526083549708,Preparation,0.7746406,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.360,636845526083609946,Preparation,0.7746406,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.366,636845526083669881,Preparation,0.7746406,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.372,636845526083729822,Preparation,0.7746406,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.377,636845526083779834,Preparation,0.7746406,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.383,636845526083839792,Preparation,0.7746406,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.389,636845526083899767,Preparation,0.7746406,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.395,636845526083959477,Preparation,0.7746406,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.401,636845526084019441,Preparation,0.7746406,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.407,636845526084076423,Preparation,0.7746406,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.412,636845526084129583,Preparation,0.7746406,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.417,636845526084179597,Preparation,0.8716124,0,0,none,0,999,999,999,999,PE,PE,999,10.22131,none,
31/01/2019 17:30:08.423,636845526084239326,Preparation,0.8716124,0,0,none,0,999,999,999,999,PE,PE,999,10.22131,none,
31/01/2019 17:30:08.428,636845526084289532,Preparation,0.8716124,0,0,none,0,999,999,999,999,PE,PE,999,10.22131,none,
31/01/2019 17:30:08.433,636845526084339892,Preparation,0.8716124,0,0,none,0,999,999,999,999,PE,PE,999,10.22131,none,
31/01/2019 17:30:08.439,636845526084399741,Preparation,0.8716124,0,0,none,0,999,999,999,999,PE,PE,999,10.22131,none,
31/01/2019 17:30:08.444,636845526084449765,Preparation,0.8716124,0,0,none,0,999,999,999,999,PE,PE,999,10.22131,none,
31/01/2019 17:30:08.450,636845526084509459,Preparation,0.8716124,0,0,none,0,999,999,999,999,PE,PE,999,10.22131,none,
31/01/2019 17:30:08.456,636845526084569666,Preparation,0.8716124,0,0,none,0,999,999,999,999,PE,PE,999,10.22131,none,
31/01/2019 17:30:08.462,636845526084629652,Preparation,0.8716124,0,0,none,0,999,999,999,999,PE,PE,999,10.22131,none,
31/01/2019 17:30:08.468,636845526084689340,Preparation,0.8716124,0,0,none,0,999,999,999,999,PE,PE,999,10.22131,none,
31/01/2019 17:30:08.473,636845526084739556,Preparation,0.8716124,0,0,none,0,999,999,999,999,PE,PE,999,10.22131,none,
31/01/2019 17:30:08.479,636845526084799289,Preparation,0.8716124,0,0,none,0,999,999,999,999,PE,PE,999,10.22131,none,
31/01/2019 17:30:08.485,636845526084859492,Preparation,0.8716124,0,0,none,0,999,999,999,999,PE,PE,999,10.22131,none,
31/01/2019 17:30:08.490,636845526084909492,Preparation,0.8716124,0,0,none,0,999,999,999,999,PE,PE,999,10.22131,none,
31/01/2019 17:30:08.496,636845526084969194,Preparation,0.8716124,0,0,none,0,999,999,999,999,PE,PE,999,10.22131,none,
31/01/2019 17:30:08.502,636845526085029150,Preparation,0.8716124,0,0,none,0,999,999,999,999,PE,PE,999,10.22131,none,
31/01/2019 17:30:08.508,636845526085089120,Preparation,0.8716124,0,0,none,0,999,999,999,999,PE,PE,999,10.22131,none,
31/01/2019 17:30:08.513,636845526085139293,Preparation,0.8716124,0,0,none,0,999,999,999,999,PE,PE,999,10.22131,none,
31/01/2019 17:30:08.519,636845526085199264,Preparation,0.9746029,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.525,636845526085259014,Preparation,0.9746029,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.531,636845526085318980,Preparation,0.9746029,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.537,636845526085373997,Preparation,0.9746029,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.543,636845526085433965,Preparation,0.9746029,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.549,636845526085493926,Preparation,0.9746029,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.555,636845526085553898,Preparation,0.9746029,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.561,636845526085613860,Preparation,0.9746029,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.567,636845526085673823,Preparation,0.9746029,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.573,636845526085733792,Preparation,0.9746029,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.579,636845526085793754,Preparation,0.9746029,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.585,636845526085853723,Preparation,0.9746029,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.591,636845526085913686,Preparation,0.9746029,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.597,636845526085973653,Preparation,0.9746029,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.603,636845526086033628,Preparation,0.9746029,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.609,636845526086093599,Preparation,0.9746029,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.615,636845526086153559,Preparation,0.9746029,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.621,636845526086213517,Preparation,1.07403,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.627,636845526086273484,Preparation,1.07403,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.633,636845526086333450,Preparation,1.07403,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.639,636845526086393414,Preparation,1.07403,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.645,636845526086453379,Preparation,1.07403,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.651,636845526086513362,Preparation,1.07403,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.657,636845526086573316,Preparation,1.07403,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.663,636845526086633284,Preparation,1.07403,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.669,636845526086693248,Preparation,1.07403,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.675,636845526086753223,Preparation,1.07403,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.681,636845526086813172,Preparation,1.07403,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.687,636845526086873150,Preparation,1.07403,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.693,636845526086933111,Preparation,1.07403,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.699,636845526086993077,Preparation,1.07403,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.705,636845526087053045,Preparation,1.07403,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.710,636845526087103268,Preparation,1.07403,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:30:08.716,636845526087163185,Preparation,1.171974,0,0,none,0,999,999,999,999,PE,PE,999,10.18708,none,
31/01/2019 17:30:08.722,636845526087223149,Preparation,1.171974,0,0,none,0,999,999,999,999,PE,PE,999,10.18708,none,
31/01/2019 17:30:08.727,636845526087273173,Preparation,1.171974,0,0,none,0,999,999,999,999,PE,PE,999,10.18708,none,
31/01/2019 17:30:08.733,636845526087333116,Preparation,1.171974,0,0,none,0,999,999,999,999,PE,PE,999,10.18708,none,
31/01/2019 17:30:08.738,636845526087383354,Preparation,1.171974,0,0,none,0,999,999,999,999,PE,PE,999,10.18708,none,
31/01/2019 17:30:08.744,636845526087443260,Preparation,1.171974,0,0,none,0,999,999,999,999,PE,PE,999,10.18708,none,
31/01/2019 17:30:08.750,636845526087503231,Preparation,1.171974,0,0,none,0,999,999,999,999,PE,PE,999,10.18708,none,
31/01/2019 17:30:08.756,636845526087563221,Preparation,1.171974,0,0,none,0,999,999,999,999,PE,PE,999,10.18708,none,
31/01/2019 17:30:08.762,636845526087623195,Preparation,1.171974,0,0,none,0,999,999,999,999,PE,PE,999,10.18708,none,
31/01/2019 17:30:08.768,636845526087683145,Preparation,1.171974,0,0,none,0,999,999,999,999,PE,PE,999,10.18708,none,
31/01/2019 17:30:08.773,636845526087733150,Preparation,1.171974,0,0,none,0,999,999,999,999,PE,PE,999,10.18708,none,
31/01/2019 17:30:08.779,636845526087793112,Preparation,1.171974,0,0,none,0,999,999,999,999,PE,PE,999,10.18708,none,
31/01/2019 17:30:08.785,636845526087852835,Preparation,1.171974,0,0,none,0,999,999,999,999,PE,PE,999,10.18708,none,
31/01/2019 17:30:08.791,636845526087912782,Preparation,1.171974,0,0,none,0,999,999,999,999,PE,PE,999,10.18708,none,
31/01/2019 17:30:08.797,636845526087972760,Preparation,1.171974,0,0,none,0,999,999,999,999,PE,PE,999,10.18708,none,
31/01/2019 17:30:08.803,636845526088032724,Preparation,1.171974,0,0,none,0,999,999,999,999,PE,PE,999,10.18708,none,
31/01/2019 17:30:08.809,636845526088092692,Preparation,1.171974,0,0,none,0,999,999,999,999,PE,PE,999,10.18708,none,
31/01/2019 17:30:08.815,636845526088152680,Preparation,1.171974,0,0,none,0,999,999,999,999,PE,PE,999,10.18708,none,
