Time stamp,Ticks,Phase,Time in Phase,Trial Number,Trial Time,Period Type,Time in Period,Fidelity,Model,FOV,Saturation,Quality Level,Resolution,ThreadSleep,FPS realAudio Clip,
31/01/2019 18:07:08.359,636845548283596218,Preparation,0.0459498,0,0,none,0,999,999,999,999,PE,PE,999,50,none,
31/01/2019 18:07:08.365,636845548283655978,Preparation,0.0459498,0,0,none,0,999,999,999,999,PE,PE,999,50,none,
31/01/2019 18:07:08.371,636845548283715942,Preparation,0.0459498,0,0,none,0,999,999,999,999,PE,PE,999,50,none,
31/01/2019 18:07:08.377,636845548283775907,Preparation,0.0459498,0,0,none,0,999,999,999,999,PE,PE,999,50,none,
31/01/2019 18:07:08.383,636845548283835884,Preparation,0.0459498,0,0,none,0,999,999,999,999,PE,PE,999,50,none,
31/01/2019 18:07:08.389,636845548283895838,Preparation,0.0459498,0,0,none,0,999,999,999,999,PE,PE,999,50,none,
31/01/2019 18:07:08.395,636845548283955818,Preparation,0.0459498,0,0,none,0,999,999,999,999,PE,PE,999,50,none,
31/01/2019 18:07:08.401,636845548284015771,Preparation,0.0459498,0,0,none,0,999,999,999,999,PE,PE,999,50,none,
31/01/2019 18:07:08.407,636845548284075739,Preparation,0.0459498,0,0,none,0,999,999,999,999,PE,PE,999,50,none,
31/01/2019 18:07:08.413,636845548284135704,Preparation,0.0459498,0,0,none,0,999,999,999,999,PE,PE,999,50,none,
31/01/2019 18:07:08.419,636845548284195667,Preparation,0.0459498,0,0,none,0,999,999,999,999,PE,PE,999,50,none,
31/01/2019 18:07:08.425,636845548284255634,Preparation,0.0459498,0,0,none,0,999,999,999,999,PE,PE,999,50,none,
31/01/2019 18:07:08.431,636845548284315600,Preparation,0.0459498,0,0,none,0,999,999,999,999,PE,PE,999,50,none,
31/01/2019 18:07:08.437,636845548284375566,Preparation,0.0459498,0,0,none,0,999,999,999,999,PE,PE,999,50,none,
31/01/2019 18:07:08.443,636845548284435530,Preparation,0.0459498,0,0,none,0,999,999,999,999,PE,PE,999,50,none,
31/01/2019 18:07:08.449,636845548284495496,Preparation,0.0459498,0,0,none,0,999,999,999,999,PE,PE,999,50,none,
31/01/2019 18:07:08.455,636845548284555463,Preparation,0.0459498,0,0,none,0,999,999,999,999,PE,PE,999,50,none,
31/01/2019 18:07:08.461,636845548284615424,Preparation,0.0459498,0,0,none,0,999,999,999,999,PE,PE,999,50,none,
31/01/2019 18:07:08.467,636845548284675387,Preparation,0.0459498,0,0,none,0,999,999,999,999,PE,PE,999,50,none,
31/01/2019 18:07:08.473,636845548284735359,Preparation,0.0459498,0,0,none,0,999,999,999,999,PE,PE,999,50,none,
31/01/2019 18:07:08.479,636845548284795328,Preparation,0.0459498,0,0,none,0,999,999,999,999,PE,PE,999,50,none,
31/01/2019 18:07:08.484,636845548284845500,Preparation,0.0459498,0,0,none,0,999,999,999,999,PE,PE,999,50,none,
31/01/2019 18:07:08.490,636845548284905270,Preparation,0.0459498,0,0,none,0,999,999,999,999,PE,PE,999,50,none,
31/01/2019 18:07:08.496,636845548284965240,Preparation,0.0459498,0,0,none,0,999,999,999,999,PE,PE,999,50,none,
31/01/2019 18:07:08.501,636845548285015403,Preparation,0.0459498,0,0,none,0,999,999,999,999,PE,PE,999,50,none,
31/01/2019 18:07:08.507,636845548285075406,Preparation,0.0459498,0,0,none,0,999,999,999,999,PE,PE,999,50,none,
31/01/2019 18:07:08.513,636845548285135351,Preparation,0.0459498,0,0,none,0,999,999,999,999,PE,PE,999,50,none,
31/01/2019 18:07:08.519,636845548285195099,Preparation,0.0459498,0,0,none,0,999,999,999,999,PE,PE,999,50,none,
31/01/2019 18:07:08.525,636845548285255057,Preparation,0.0459498,0,0,none,0,999,999,999,999,PE,PE,999,50,none,
31/01/2019 18:07:08.531,636845548285315243,Preparation,0.2688216,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:08.537,636845548285375195,Preparation,0.2688216,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:08.543,636845548285434963,Preparation,0.2688216,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:08.548,636845548285485188,Preparation,0.2688216,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:08.554,636845548285544907,Preparation,0.2688216,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:08.560,636845548285604856,Preparation,0.2688216,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:08.565,636845548285654961,Preparation,0.2688216,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:08.571,636845548285714812,Preparation,0.3097975,0,0,none,0,999,999,999,999,PE,PE,999,24.71101,none,
31/01/2019 18:07:08.577,636845548285774983,Preparation,0.3097975,0,0,none,0,999,999,999,999,PE,PE,999,24.71101,none,
31/01/2019 18:07:08.583,636845548285834949,Preparation,0.3097975,0,0,none,0,999,999,999,999,PE,PE,999,24.71101,none,
31/01/2019 18:07:08.589,636845548285894943,Preparation,0.3097975,0,0,none,0,999,999,999,999,PE,PE,999,24.71101,none,
31/01/2019 18:07:08.595,636845548285954899,Preparation,0.3097975,0,0,none,0,999,999,999,999,PE,PE,999,24.71101,none,
31/01/2019 18:07:08.601,636845548286014624,Preparation,0.3097975,0,0,none,0,999,999,999,999,PE,PE,999,24.71101,none,
31/01/2019 18:07:08.607,636845548286074597,Preparation,0.3097975,0,0,none,0,999,999,999,999,PE,PE,999,24.71101,none,
31/01/2019 18:07:08.612,636845548286124812,Preparation,0.3097975,0,0,none,0,999,999,999,999,PE,PE,999,24.71101,none,
31/01/2019 18:07:08.618,636845548286184752,Preparation,0.3097975,0,0,none,0,999,999,999,999,PE,PE,999,24.71101,none,
31/01/2019 18:07:08.624,636845548286244714,Preparation,0.3097975,0,0,none,0,999,999,999,999,PE,PE,999,24.71101,none,
31/01/2019 18:07:08.630,636845548286304679,Preparation,0.3097975,0,0,none,0,999,999,999,999,PE,PE,999,24.71101,none,
31/01/2019 18:07:08.636,636845548286364429,Preparation,0.3097975,0,0,none,0,999,999,999,999,PE,PE,999,24.71101,none,
31/01/2019 18:07:08.642,636845548286422312,Preparation,0.3097975,0,0,none,0,999,999,999,999,PE,PE,999,24.71101,none,
31/01/2019 18:07:08.647,636845548286474579,Preparation,0.3857538,0,0,none,0,999,999,999,999,PE,PE,999,12.94654,none,
31/01/2019 18:07:08.653,636845548286534551,Preparation,0.3857538,0,0,none,0,999,999,999,999,PE,PE,999,12.94654,none,
31/01/2019 18:07:08.659,636845548286594522,Preparation,0.3857538,0,0,none,0,999,999,999,999,PE,PE,999,12.94654,none,
31/01/2019 18:07:08.665,636845548286654268,Preparation,0.3857538,0,0,none,0,999,999,999,999,PE,PE,999,12.94654,none,
31/01/2019 18:07:08.671,636845548286714232,Preparation,0.3857538,0,0,none,0,999,999,999,999,PE,PE,999,12.94654,none,
31/01/2019 18:07:08.676,636845548286764416,Preparation,0.3857538,0,0,none,0,999,999,999,999,PE,PE,999,12.94654,none,
31/01/2019 18:07:08.682,636845548286824162,Preparation,0.3857538,0,0,none,0,999,999,999,999,PE,PE,999,12.94654,none,
31/01/2019 18:07:08.687,636845548286874369,Preparation,0.3857538,0,0,none,0,999,999,999,999,PE,PE,999,12.94654,none,
31/01/2019 18:07:08.693,636845548286934349,Preparation,0.3857538,0,0,none,0,999,999,999,999,PE,PE,999,12.94654,none,
31/01/2019 18:07:08.699,636845548286994318,Preparation,0.3857538,0,0,none,0,999,999,999,999,PE,PE,999,12.94654,none,
31/01/2019 18:07:08.705,636845548287054235,Preparation,0.3857538,0,0,none,0,999,999,999,999,PE,PE,999,12.94654,none,
31/01/2019 18:07:08.711,636845548287114222,Preparation,0.3857538,0,0,none,0,999,999,999,999,PE,PE,999,12.94654,none,
31/01/2019 18:07:08.717,636845548287174169,Preparation,0.3857538,0,0,none,0,999,999,999,999,PE,PE,999,12.94654,none,
31/01/2019 18:07:08.723,636845548287234132,Preparation,0.3857538,0,0,none,0,999,999,999,999,PE,PE,999,12.94654,none,
31/01/2019 18:07:08.729,636845548287294100,Preparation,0.3857538,0,0,none,0,999,999,999,999,PE,PE,999,12.94654,none,
31/01/2019 18:07:08.735,636845548287353861,Preparation,0.3857538,0,0,none,0,999,999,999,999,PE,PE,999,12.94654,none,
31/01/2019 18:07:08.741,636845548287413843,Preparation,0.3857538,0,0,none,0,999,999,999,999,PE,PE,999,12.94654,none,
31/01/2019 18:07:08.747,636845548287473811,Preparation,0.4846975,0,0,none,0,999,999,999,999,PE,PE,999,10.10327,none,
31/01/2019 18:07:08.752,636845548287524003,Preparation,0.4846975,0,0,none,0,999,999,999,999,PE,PE,999,10.10327,none,
31/01/2019 18:07:08.758,636845548287583949,Preparation,0.4846975,0,0,none,0,999,999,999,999,PE,PE,999,10.10327,none,
31/01/2019 18:07:08.764,636845548287643929,Preparation,0.4846975,0,0,none,0,999,999,999,999,PE,PE,999,10.10327,none,
31/01/2019 18:07:08.770,636845548287703933,Preparation,0.4846975,0,0,none,0,999,999,999,999,PE,PE,999,10.10327,none,
31/01/2019 18:07:08.776,636845548287763646,Preparation,0.4846975,0,0,none,0,999,999,999,999,PE,PE,999,10.10327,none,
31/01/2019 18:07:08.781,636845548287813803,Preparation,0.4846975,0,0,none,0,999,999,999,999,PE,PE,999,10.10327,none,
31/01/2019 18:07:08.787,636845548287873576,Preparation,0.4846975,0,0,none,0,999,999,999,999,PE,PE,999,10.10327,none,
31/01/2019 18:07:08.792,636845548287923744,Preparation,0.4846975,0,0,none,0,999,999,999,999,PE,PE,999,10.10327,none,
31/01/2019 18:07:08.798,636845548287983498,Preparation,0.4846975,0,0,none,0,999,999,999,999,PE,PE,999,10.10327,none,
31/01/2019 18:07:08.804,636845548288043480,Preparation,0.4846975,0,0,none,0,999,999,999,999,PE,PE,999,10.10327,none,
31/01/2019 18:07:08.809,636845548288093656,Preparation,0.4846975,0,0,none,0,999,999,999,999,PE,PE,999,10.10327,none,
31/01/2019 18:07:08.815,636845548288153606,Preparation,0.4846975,0,0,none,0,999,999,999,999,PE,PE,999,10.10327,none,
31/01/2019 18:07:08.820,636845548288203638,Preparation,0.4846975,0,0,none,0,999,999,999,999,PE,PE,999,10.10327,none,
31/01/2019 18:07:08.826,636845548288263362,Preparation,0.4846975,0,0,none,0,999,999,999,999,PE,PE,999,10.10327,none,
31/01/2019 18:07:08.831,636845548288313514,Preparation,0.4846975,0,0,none,0,999,999,999,999,PE,PE,999,10.10327,none,
31/01/2019 18:07:08.837,636845548288373276,Preparation,0.4846975,0,0,none,0,999,999,999,999,PE,PE,999,10.10327,none,
31/01/2019 18:07:08.842,636845548288423460,Preparation,0.4846975,0,0,none,0,999,999,999,999,PE,PE,999,10.10327,none,
31/01/2019 18:07:08.848,636845548288483334,Preparation,0.4846975,0,0,none,0,999,999,999,999,PE,PE,999,10.10327,none,
31/01/2019 18:07:08.854,636845548288543194,Preparation,0.5896494,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:08.859,636845548288593404,Preparation,0.5896494,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:08.865,636845548288653355,Preparation,0.5896494,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:08.871,636845548288713092,Preparation,0.5896494,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:08.876,636845548288763281,Preparation,0.5896494,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:08.882,636845548288823272,Preparation,0.5896494,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:08.888,636845548288882989,Preparation,0.5896494,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:08.894,636845548288942953,Preparation,0.5896494,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:08.899,636845548288993140,Preparation,0.5896494,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:08.905,636845548289053114,Preparation,0.5896494,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:08.911,636845548289112857,Preparation,0.5896494,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:08.917,636845548289172828,Preparation,0.5896494,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:08.923,636845548289232787,Preparation,0.5896494,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:08.929,636845548289292753,Preparation,0.5896494,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:08.935,636845548289352730,Preparation,0.5896494,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:08.941,636845548289412948,Preparation,0.5896494,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:08.947,636845548289472655,Preparation,0.6875829,0,0,none,0,999,999,999,999,PE,PE,999,10.2205,none,
31/01/2019 18:07:08.953,636845548289532634,Preparation,0.6875829,0,0,none,0,999,999,999,999,PE,PE,999,10.2205,none,
31/01/2019 18:07:08.958,636845548289582803,Preparation,0.6875829,0,0,none,0,999,999,999,999,PE,PE,999,10.2205,none,
31/01/2019 18:07:08.963,636845548289632815,Preparation,0.6875829,0,0,none,0,999,999,999,999,PE,PE,999,10.2205,none,
31/01/2019 18:07:08.969,636845548289692738,Preparation,0.6875829,0,0,none,0,999,999,999,999,PE,PE,999,10.2205,none,
31/01/2019 18:07:08.975,636845548289752706,Preparation,0.6875829,0,0,none,0,999,999,999,999,PE,PE,999,10.2205,none,
31/01/2019 18:07:08.981,636845548289812697,Preparation,0.6875829,0,0,none,0,999,999,999,999,PE,PE,999,10.2205,none,
31/01/2019 18:07:08.987,636845548289872664,Preparation,0.6875829,0,0,none,0,999,999,999,999,PE,PE,999,10.2205,none,
31/01/2019 18:07:08.993,636845548289932611,Preparation,0.6875829,0,0,none,0,999,999,999,999,PE,PE,999,10.2205,none,
31/01/2019 18:07:08.999,636845548289992556,Preparation,0.6875829,0,0,none,0,999,999,999,999,PE,PE,999,10.2205,none,
31/01/2019 18:07:09.005,636845548290052316,Preparation,0.6875829,0,0,none,0,999,999,999,999,PE,PE,999,10.2205,none,
31/01/2019 18:07:09.011,636845548290112498,Preparation,0.6875829,0,0,none,0,999,999,999,999,PE,PE,999,10.2205,none,
31/01/2019 18:07:09.017,636845548290172466,Preparation,0.6875829,0,0,none,0,999,999,999,999,PE,PE,999,10.2205,none,
31/01/2019 18:07:09.023,636845548290232455,Preparation,0.6875829,0,0,none,0,999,999,999,999,PE,PE,999,10.2205,none,
31/01/2019 18:07:09.029,636845548290292437,Preparation,0.6875829,0,0,none,0,999,999,999,999,PE,PE,999,10.2205,none,
31/01/2019 18:07:09.035,636845548290352167,Preparation,0.6875829,0,0,none,0,999,999,999,999,PE,PE,999,10.2205,none,
31/01/2019 18:07:09.041,636845548290412712,Preparation,0.6875829,0,0,none,0,999,999,999,999,PE,PE,999,10.2205,none,
31/01/2019 18:07:09.046,636845548290466414,Preparation,0.6875829,0,0,none,0,999,999,999,999,PE,PE,999,10.2205,none,
31/01/2019 18:07:09.051,636845548290516486,Preparation,0.7909439,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:09.057,636845548290576443,Preparation,0.7909439,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:09.063,636845548290636415,Preparation,0.7909439,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:09.069,636845548290696542,Preparation,0.7909439,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:09.075,636845548290756345,Preparation,0.7909439,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:09.081,636845548290816306,Preparation,0.7909439,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:09.087,636845548290876070,Preparation,0.7909439,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:09.092,636845548290926241,Preparation,0.7909439,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:09.097,636845548290976261,Preparation,0.7909439,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:09.103,636845548291036203,Preparation,0.7909439,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:09.109,636845548291096147,Preparation,0.7909439,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:09.115,636845548291156123,Preparation,0.7909439,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:09.121,636845548291215866,Preparation,0.7909439,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:09.127,636845548291276062,Preparation,0.7909439,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:09.133,636845548291336031,Preparation,0.7909439,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:09.139,636845548291395774,Preparation,0.7909439,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:09.144,636845548291447294,Preparation,0.7909439,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:09.149,636845548291497445,Preparation,0.8900611,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:09.155,636845548291557642,Preparation,0.8900611,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:09.160,636845548291607658,Preparation,0.8900611,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:09.166,636845548291667556,Preparation,0.8900611,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:09.172,636845548291727522,Preparation,0.8900611,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:09.178,636845548291787496,Preparation,0.8900611,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:09.184,636845548291847455,Preparation,0.8900611,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:09.190,636845548291907422,Preparation,0.8900611,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:09.196,636845548291967177,Preparation,0.8900611,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:09.201,636845548292017362,Preparation,0.8900611,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:09.207,636845548292077323,Preparation,0.8900611,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:09.213,636845548292137082,Preparation,0.8900611,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:09.218,636845548292187246,Preparation,0.8900611,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:09.224,636845548292247211,Preparation,0.8900611,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:09.230,636845548292307177,Preparation,0.8900611,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:09.236,636845548292367192,Preparation,0.8900611,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:09.242,636845548292427128,Preparation,0.8900611,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:09.248,636845548292486903,Preparation,0.8900611,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:09.254,636845548292546845,Preparation,0.992003,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:09.260,636845548292606808,Preparation,0.992003,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:09.266,636845548292666781,Preparation,0.992003,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:09.272,636845548292726740,Preparation,0.992003,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:09.278,636845548292786710,Preparation,0.992003,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:09.284,636845548292846669,Preparation,0.992003,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:09.290,636845548292906630,Preparation,0.992003,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:09.296,636845548292966622,Preparation,0.992003,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:09.302,636845548293026561,Preparation,0.992003,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:09.308,636845548293086527,Preparation,0.992003,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:09.314,636845548293146493,Preparation,0.992003,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:09.320,636845548293206459,Preparation,0.992003,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:09.326,636845548293266425,Preparation,0.992003,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:09.332,636845548293326390,Preparation,0.992003,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:09.338,636845548293386358,Preparation,0.992003,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:09.344,636845548293446326,Preparation,0.992003,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:09.350,636845548293506293,Preparation,1.090946,0,0,none,0,999,999,999,999,PE,PE,999,10.07675,none,
31/01/2019 18:07:09.356,636845548293566264,Preparation,1.090946,0,0,none,0,999,999,999,999,PE,PE,999,10.07675,none,
31/01/2019 18:07:09.362,636845548293626225,Preparation,1.090946,0,0,none,0,999,999,999,999,PE,PE,999,10.07675,none,
31/01/2019 18:07:09.368,636845548293686187,Preparation,1.090946,0,0,none,0,999,999,999,999,PE,PE,999,10.07675,none,
31/01/2019 18:07:09.374,636845548293746155,Preparation,1.090946,0,0,none,0,999,999,999,999,PE,PE,999,10.07675,none,
31/01/2019 18:07:09.380,636845548293806123,Preparation,1.090946,0,0,none,0,999,999,999,999,PE,PE,999,10.07675,none,
31/01/2019 18:07:09.386,636845548293866101,Preparation,1.090946,0,0,none,0,999,999,999,999,PE,PE,999,10.07675,none,
31/01/2019 18:07:09.391,636845548293916298,Preparation,1.090946,0,0,none,0,999,999,999,999,PE,PE,999,10.07675,none,
31/01/2019 18:07:09.397,636845548293976261,Preparation,1.090946,0,0,none,0,999,999,999,999,PE,PE,999,10.07675,none,
31/01/2019 18:07:09.403,636845548294035999,Preparation,1.090946,0,0,none,0,999,999,999,999,PE,PE,999,10.07675,none,
31/01/2019 18:07:09.408,636845548294086210,Preparation,1.090946,0,0,none,0,999,999,999,999,PE,PE,999,10.07675,none,
31/01/2019 18:07:09.414,636845548294146150,Preparation,1.090946,0,0,none,0,999,999,999,999,PE,PE,999,10.07675,none,
31/01/2019 18:07:09.420,636845548294205895,Preparation,1.090946,0,0,none,0,999,999,999,999,PE,PE,999,10.07675,none,
31/01/2019 18:07:09.425,636845548294256074,Preparation,1.090946,0,0,none,0,999,999,999,999,PE,PE,999,10.07675,none,
31/01/2019 18:07:09.431,636845548294316065,Preparation,1.090946,0,0,none,0,999,999,999,999,PE,PE,999,10.07675,none,
31/01/2019 18:07:09.437,636845548294375804,Preparation,1.090946,0,0,none,0,999,999,999,999,PE,PE,999,10.07675,none,
31/01/2019 18:07:09.443,636845548294435983,Preparation,1.090946,0,0,none,0,999,999,999,999,PE,PE,999,10.07675,none,
31/01/2019 18:07:09.449,636845548294495732,Preparation,1.090946,0,0,none,0,999,999,999,999,PE,PE,999,10.07675,none,
31/01/2019 18:07:09.454,636845548294545929,Preparation,1.191889,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:09.460,636845548294605908,Preparation,1.191889,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:09.466,636845548294665643,Preparation,1.191889,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:09.472,636845548294725810,Preparation,1.191889,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:09.478,636845548294785569,Preparation,1.191889,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:09.483,636845548294835783,Preparation,1.191889,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:09.489,636845548294895738,Preparation,1.191889,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:09.495,636845548294955469,Preparation,1.191889,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:09.500,636845548295005673,Preparation,1.191889,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:09.506,636845548295065414,Preparation,1.191889,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:09.511,636845548295115634,Preparation,1.191889,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:09.517,636845548295175604,Preparation,1.191889,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:09.523,636845548295235554,Preparation,1.191889,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:09.529,636845548295295520,Preparation,1.191889,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 18:07:09.535,636845548295355488,Preparation,1.191889,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
