Time stamp,Experiment time,Phase,Time in Phase,Period Type,Time in Period,Fidelity,Model,FOV,Saturation,Quality Level,Resolution,FPS target,FPS real
26/01/2019 14:15:55.910,1.348282,intervention,0.3482819,decay,0.3482819,0.82,4,96.73,82,Q4,1080 x 1920 @ 60Hz,79,10
26/01/2019 14:15:55.914,1.352528,intervention,0.3525276,decay,0.3525276,0.82,4,96.73,82,Q4,1080 x 1920 @ 60Hz,79,10
26/01/2019 14:15:55.918,1.35672,intervention,0.35672,decay,0.35672,0.82,4,96.73,82,Q4,1080 x 1920 @ 60Hz,79,10
26/01/2019 14:15:55.922,1.360771,intervention,0.3607712,decay,0.3607712,0.81,4,95.99,81,Q4,1080 x 1920 @ 60Hz,78,10
26/01/2019 14:15:56.025,1.462894,intervention,0.4628944,decay,0.4628944,0.76,4,92.31,76,Q4,1920 x 1080 @ 60Hz,75,10
26/01/2019 14:15:56.029,1.467278,intervention,0.4672775,decay,0.4672775,0.76,4,92.31,76,Q4,1920 x 1080 @ 60Hz,75,10
26/01/2019 14:15:56.033,1.471443,intervention,0.4714432,decay,0.4714432,0.76,4,92.31,76,Q4,1920 x 1080 @ 60Hz,75,10
26/01/2019 14:15:56.037,1.475529,intervention,0.4755287,decay,0.4755287,0.76,4,92.31,76,Q4,1920 x 1080 @ 60Hz,75,10
26/01/2019 14:15:56.041,1.479584,intervention,0.4795837,decay,0.4795837,0.76,4,92.31,76,Q4,1920 x 1080 @ 60Hz,75,10
26/01/2019 14:15:56.045,1.483662,intervention,0.4836617,decay,0.4836617,0.75,4,91.57,75,Q4,1920 x 1080 @ 60Hz,75,10
26/01/2019 14:15:56.050,1.488026,intervention,0.4880257,decay,0.4880257,0.75,4,91.57,75,Q4,1920 x 1080 @ 60Hz,75,10
26/01/2019 14:15:56.054,1.492107,intervention,0.4921074,decay,0.4921074,0.75,4,91.57,75,Q4,1920 x 1080 @ 60Hz,75,10
26/01/2019 14:15:56.058,1.496601,intervention,0.4966011,decay,0.4966011,0.75,4,91.57,75,Q4,1920 x 1080 @ 60Hz,75,10
26/01/2019 14:15:56.062,1.500675,intervention,0.5006752,decay,0.5006752,0.74,4,90.83,74,Q4,1920 x 1080 @ 60Hz,74,10
26/01/2019 14:15:56.170,1.607788,intervention,0.6077881,decay,0.6077881,0.69,4,87.15,69,Q4,1920 x 1080 @ 60Hz,71,10
26/01/2019 14:15:56.174,1.612225,intervention,0.6122246,decay,0.6122246,0.69,4,87.15,69,Q4,1920 x 1080 @ 60Hz,71,10
26/01/2019 14:15:56.178,1.616287,intervention,0.6162872,decay,0.6162872,0.69,4,87.15,69,Q4,1920 x 1080 @ 60Hz,71,10
26/01/2019 14:15:56.182,1.620449,intervention,0.6204491,decay,0.6204491,0.68,4,86.41,68,Q4,1920 x 1080 @ 60Hz,70,10
26/01/2019 14:15:56.186,1.624557,intervention,0.6245575,decay,0.6245575,0.68,4,86.41,68,Q4,1920 x 1080 @ 60Hz,70,10
26/01/2019 14:15:56.190,1.62854,intervention,0.62854,decay,0.62854,0.68,4,86.41,68,Q4,1920 x 1080 @ 60Hz,70,10
26/01/2019 14:15:56.195,1.632729,intervention,0.6327286,decay,0.6327286,0.68,4,86.41,68,Q4,1920 x 1080 @ 60Hz,70,10
26/01/2019 14:15:56.199,1.637642,intervention,0.6376419,decay,0.6376419,0.68,4,86.41,68,Q4,1920 x 1080 @ 60Hz,70,10
26/01/2019 14:15:56.205,1.641884,intervention,0.6418839,decay,0.6418839,0.67,4,85.67,67,Q4,1920 x 1080 @ 60Hz,70,10
26/01/2019 14:15:56.209,1.647339,intervention,0.6473389,decay,0.6473389,0.67,4,85.67,67,Q4,1920 x 1080 @ 60Hz,70,10
26/01/2019 14:15:56.311,1.750084,intervention,0.7500839,decay,0.7500839,0.62,3,81.99,62,Q3,1920 x 1080 @ 60Hz,67,10
26/01/2019 14:15:56.315,1.75462,intervention,0.7546196,decay,0.7546196,0.62,3,81.99,62,Q3,1920 x 1080 @ 60Hz,67,10
26/01/2019 14:15:56.319,1.758602,intervention,0.7586021,decay,0.7586021,0.62,3,81.99,62,Q3,1920 x 1080 @ 60Hz,67,10
26/01/2019 14:15:56.323,1.762627,intervention,0.7626266,decay,0.7626266,0.61,3,81.25,61,Q3,1920 x 1080 @ 60Hz,66,10
26/01/2019 14:15:56.327,1.766556,intervention,0.7665558,decay,0.7665558,0.61,3,81.25,61,Q3,1920 x 1080 @ 60Hz,66,10
26/01/2019 14:15:56.331,1.770641,intervention,0.7706413,decay,0.7706413,0.61,3,81.25,61,Q3,1920 x 1080 @ 60Hz,66,10
26/01/2019 14:15:56.335,1.774616,intervention,0.7746162,decay,0.7746162,0.61,3,81.25,61,Q3,1920 x 1080 @ 60Hz,66,10
26/01/2019 14:15:56.339,1.778748,intervention,0.7787476,decay,0.7787476,0.61,3,81.25,61,Q3,1920 x 1080 @ 60Hz,66,10
26/01/2019 14:15:56.344,1.782612,intervention,0.7826118,decay,0.7826118,0.6,3,80.52,60,Q3,1920 x 1080 @ 60Hz,66,10
26/01/2019 14:15:56.348,1.787163,intervention,0.7871628,decay,0.7871628,0.6,3,80.52,60,Q3,1920 x 1080 @ 60Hz,66,10
26/01/2019 14:15:56.506,1.944397,intervention,0.944397,decay,0.944397,0.52,3,74.62,52,Q3,1080 x 1920 @ 60Hz,61,10
26/01/2019 14:15:56.510,1.948788,intervention,0.9487877,decay,0.9487877,0.52,3,74.62,52,Q3,1080 x 1920 @ 60Hz,61,10
26/01/2019 14:15:56.514,1.95293,intervention,0.9529305,decay,0.9529305,0.52,3,74.62,52,Q3,1080 x 1920 @ 60Hz,61,10
26/01/2019 14:15:56.518,1.957088,intervention,0.9570885,decay,0.9570885,0.52,3,74.62,52,Q3,1080 x 1920 @ 60Hz,61,10
26/01/2019 14:15:56.522,1.96133,intervention,0.9613304,decay,0.9613304,0.51,3,73.88,51,Q3,1080 x 1920 @ 60Hz,60,10
26/01/2019 14:15:56.526,1.965271,intervention,0.965271,decay,0.965271,0.51,3,73.88,51,Q3,1080 x 1920 @ 60Hz,60,10
26/01/2019 14:15:56.530,1.969269,intervention,0.9692688,decay,0.9692688,0.51,3,73.88,51,Q3,1080 x 1920 @ 60Hz,60,10
26/01/2019 14:15:56.534,1.973125,intervention,0.9731255,decay,0.9731255,0.51,3,73.88,51,Q3,1080 x 1920 @ 60Hz,60,10
26/01/2019 14:15:56.538,1.977211,intervention,0.977211,decay,0.977211,0.51,3,73.88,51,Q3,1080 x 1920 @ 60Hz,60,10
26/01/2019 14:15:56.542,1.981182,intervention,0.9811821,decay,0.9811821,0.5,3,73.15,50,Q3,1080 x 1920 @ 60Hz,60,10
26/01/2019 14:15:56.641,2.080116,intervention,1.080116,decay,1.080116,0.45,3,69.46,45,Q3,1920 x 1080 @ 60Hz,57,10
26/01/2019 14:15:56.645,2.084602,intervention,1.084602,decay,1.084602,0.45,3,69.46,45,Q3,1920 x 1080 @ 60Hz,57,10
26/01/2019 14:15:56.650,2.089325,intervention,1.089325,decay,1.089325,0.45,3,69.46,45,Q3,1920 x 1080 @ 60Hz,57,10
26/01/2019 14:15:56.655,2.093616,intervention,1.093616,decay,1.093616,0.45,3,69.46,45,Q3,1920 x 1080 @ 60Hz,57,10
26/01/2019 14:15:56.658,2.097626,intervention,1.097626,decay,1.097626,0.45,3,69.46,45,Q3,1920 x 1080 @ 60Hz,57,10
26/01/2019 14:15:56.663,2.101654,intervention,1.101654,decay,1.101654,0.44,3,68.72,44,Q3,1920 x 1080 @ 60Hz,56,10
26/01/2019 14:15:56.667,2.105869,intervention,1.105869,decay,1.105869,0.44,3,68.72,44,Q3,1920 x 1080 @ 60Hz,56,10
26/01/2019 14:15:56.671,2.109932,intervention,1.109932,decay,1.109932,0.44,3,68.72,44,Q3,1920 x 1080 @ 60Hz,56,10
26/01/2019 14:15:56.675,2.113979,intervention,1.113979,decay,1.113979,0.44,3,68.72,44,Q3,1920 x 1080 @ 60Hz,56,10
26/01/2019 14:15:56.679,2.118042,intervention,1.118042,decay,1.118042,0.44,3,68.72,44,Q3,1920 x 1080 @ 60Hz,56,10
26/01/2019 14:15:56.784,2.222805,intervention,1.222805,decay,1.222805,0.38,3,64.3,38,Q3,1920 x 1080 @ 60Hz,52,10
26/01/2019 14:15:56.788,2.227177,intervention,1.227177,decay,1.227177,0.38,3,64.3,38,Q3,1920 x 1080 @ 60Hz,52,10
26/01/2019 14:15:56.792,2.231464,intervention,1.231464,decay,1.231464,0.38,3,64.3,38,Q3,1920 x 1080 @ 60Hz,52,10
26/01/2019 14:15:56.796,2.235451,intervention,1.235451,decay,1.235451,0.38,3,64.3,38,Q3,1920 x 1080 @ 60Hz,52,10
26/01/2019 14:15:56.800,2.23938,intervention,1.23938,decay,1.23938,0.38,3,64.3,38,Q3,1920 x 1080 @ 60Hz,52,10
26/01/2019 14:15:56.804,2.243374,intervention,1.243374,decay,1.243374,0.37,3,63.56,37,Q3,1920 x 1080 @ 60Hz,52,10
26/01/2019 14:15:56.809,2.247467,intervention,1.247467,decay,1.247467,0.37,3,63.56,37,Q3,1920 x 1080 @ 60Hz,52,10
26/01/2019 14:15:56.813,2.251526,intervention,1.251526,decay,1.251526,0.37,3,63.56,37,Q3,1920 x 1080 @ 60Hz,52,10
26/01/2019 14:15:56.817,2.255856,intervention,1.255856,decay,1.255856,0.37,3,63.56,37,Q3,1920 x 1080 @ 60Hz,52,10
26/01/2019 14:15:56.821,2.259964,intervention,1.259964,decay,1.259964,0.37,3,63.56,37,Q3,1920 x 1080 @ 60Hz,52,10
26/01/2019 14:15:56.922,2.360252,intervention,1.360252,decay,1.360252,0.31,2,59.14,31,Q3,1920 x 1080 @ 60Hz,48,10
26/01/2019 14:15:56.926,2.364883,intervention,1.364883,decay,1.364883,0.31,2,59.14,31,Q3,1920 x 1080 @ 60Hz,48,10
26/01/2019 14:15:56.930,2.369083,intervention,1.369083,decay,1.369083,0.31,2,59.14,31,Q3,1920 x 1080 @ 60Hz,48,10
26/01/2019 14:15:56.935,2.373016,intervention,1.373016,decay,1.373016,0.31,2,59.14,31,Q3,1920 x 1080 @ 60Hz,48,10
26/01/2019 14:15:56.939,2.37727,intervention,1.37727,decay,1.37727,0.31,2,59.14,31,Q3,1920 x 1080 @ 60Hz,48,10
26/01/2019 14:15:56.943,2.381145,intervention,1.381145,decay,1.381145,0.3,2,58.41,30,Q3,1920 x 1080 @ 60Hz,48,10
26/01/2019 14:15:56.947,2.385258,intervention,1.385258,decay,1.385258,0.3,2,58.41,30,Q3,1920 x 1080 @ 60Hz,48,10
26/01/2019 14:15:56.951,2.389389,intervention,1.389389,decay,1.389389,0.3,2,58.41,30,Q3,1920 x 1080 @ 60Hz,48,10
26/01/2019 14:15:56.955,2.393681,intervention,1.393681,decay,1.393681,0.3,2,58.41,30,Q3,1920 x 1080 @ 60Hz,48,10
26/01/2019 14:15:56.959,2.397606,intervention,1.397606,decay,1.397606,0.3,2,58.41,30,Q3,1920 x 1080 @ 60Hz,48,10
26/01/2019 14:15:57.118,2.556011,intervention,1.556011,decay,1.556011,0.22,2,52.51,22,Q3,1080 x 1920 @ 60Hz,43,10
26/01/2019 14:15:57.123,2.560333,intervention,1.560333,decay,1.560333,0.21,2,51.77,21,Q3,1080 x 1920 @ 60Hz,42,10
26/01/2019 14:15:57.127,2.565228,intervention,1.565228,decay,1.565228,0.21,2,51.77,21,Q3,1080 x 1920 @ 60Hz,42,10
26/01/2019 14:15:57.131,2.56942,intervention,1.56942,decay,1.56942,0.21,2,51.77,21,Q3,1080 x 1920 @ 60Hz,42,10
26/01/2019 14:15:57.136,2.573635,intervention,1.573635,decay,1.573635,0.21,2,51.77,21,Q3,1080 x 1920 @ 60Hz,42,10
26/01/2019 14:15:57.139,2.577991,intervention,1.577991,decay,1.577991,0.21,2,51.77,21,Q3,1080 x 1920 @ 60Hz,42,10
26/01/2019 14:15:57.144,2.582191,intervention,1.582191,decay,1.582191,0.2,2,51.04,20,Q3,1080 x 1920 @ 60Hz,42,10
26/01/2019 14:15:57.148,2.586941,intervention,1.586941,decay,1.586941,0.2,2,51.04,20,Q3,1080 x 1920 @ 60Hz,42,10
26/01/2019 14:15:57.152,2.591549,intervention,1.591549,decay,1.591549,0.2,2,51.04,20,Q3,1080 x 1920 @ 60Hz,42,10
26/01/2019 14:15:57.156,2.595501,intervention,1.595501,decay,1.595501,0.2,2,51.04,20,Q3,1080 x 1920 @ 60Hz,42,10
26/01/2019 14:15:57.255,2.694405,intervention,1.694405,decay,1.694405,0.15,2,47.35,15,Q3,1920 x 1080 @ 60Hz,39,10
26/01/2019 14:15:57.259,2.698601,intervention,1.698601,decay,1.698601,0.15,2,47.35,15,Q3,1920 x 1080 @ 60Hz,39,10
26/01/2019 14:15:57.263,2.702747,intervention,1.702747,decay,1.702747,0.14,2,46.61,14,Q3,1920 x 1080 @ 60Hz,38,10
26/01/2019 14:15:57.267,2.706688,intervention,1.706688,decay,1.706688,0.14,2,46.61,14,Q3,1920 x 1080 @ 60Hz,38,10
26/01/2019 14:15:57.272,2.710873,intervention,1.710873,decay,1.710873,0.14,2,46.61,14,Q3,1920 x 1080 @ 60Hz,38,10
26/01/2019 14:15:57.276,2.714836,intervention,1.714836,decay,1.714836,0.14,2,46.61,14,Q3,1920 x 1080 @ 60Hz,38,10
26/01/2019 14:15:57.280,2.71891,intervention,1.71891,decay,1.71891,0.14,2,46.61,14,Q3,1920 x 1080 @ 60Hz,38,10
26/01/2019 14:15:57.284,2.722839,intervention,1.722839,decay,1.722839,0.13,2,45.88,13,Q3,1920 x 1080 @ 60Hz,37,10
26/01/2019 14:15:57.288,2.72702,intervention,1.72702,decay,1.72702,0.13,2,45.88,13,Q3,1920 x 1080 @ 60Hz,37,10
26/01/2019 14:15:57.292,2.731079,intervention,1.731079,decay,1.731079,0.13,2,45.88,13,Q3,1920 x 1080 @ 60Hz,37,10
26/01/2019 14:15:57.394,2.833214,intervention,1.833214,decay,1.833214,0.08,2,42.19,8,Q3,1920 x 1080 @ 60Hz,34,10
26/01/2019 14:15:57.398,2.837608,intervention,1.837608,decay,1.837608,0.08,2,42.19,8,Q3,1920 x 1080 @ 60Hz,34,10
