Time stamp,Ticks,Phase,Time in Phase,Trial Number,Trial Time,Period Type,Time in Period,Fidelity,Model,FOV,Saturation,Quality Level,Resolution,ThreadSleep,FPS realAudio Clip,
31/01/2019 17:20:47.061,636845520470610591,Preparation,0.6133422,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:47.072,636845520470720493,Preparation,0.6133422,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:47.083,636845520470830208,Preparation,0.6133422,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:47.094,636845520470940152,Preparation,0.6133422,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:47.105,636845520471050088,Preparation,0.6133422,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:47.116,636845520471160020,Preparation,0.6133422,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:47.126,636845520471269961,Preparation,0.6133422,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:47.137,636845520471378343,Preparation,0.6133422,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:47.147,636845520471479833,Preparation,0.6133422,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:47.158,636845520471589776,Preparation,0.7192819,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:47.169,636845520471699713,Preparation,0.7192819,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:47.179,636845520471799887,Preparation,0.7192819,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:47.190,636845520471909591,Preparation,0.7192819,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:47.201,636845520472019533,Preparation,0.7192819,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:47.211,636845520472119721,Preparation,0.7192819,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:47.222,636845520472229651,Preparation,0.7192819,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:47.233,636845520472339349,Preparation,0.7192819,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:47.244,636845520472449277,Preparation,0.7192819,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:47.255,636845520472559442,Preparation,0.8172261,0,0,none,0,999,999,999,999,PE,PE,999,10.19263,none,
31/01/2019 17:20:47.266,636845520472669159,Preparation,0.8172261,0,0,none,0,999,999,999,999,PE,PE,999,10.19263,none,
31/01/2019 17:20:47.277,636845520472779098,Preparation,0.8172261,0,0,none,0,999,999,999,999,PE,PE,999,10.19263,none,
31/01/2019 17:20:47.287,636845520472879260,Preparation,0.8172261,0,0,none,0,999,999,999,999,PE,PE,999,10.19263,none,
31/01/2019 17:20:47.298,636845520472989183,Preparation,0.8172261,0,0,none,0,999,999,999,999,PE,PE,999,10.19263,none,
31/01/2019 17:20:47.309,636845520473099125,Preparation,0.8172261,0,0,none,0,999,999,999,999,PE,PE,999,10.19263,none,
31/01/2019 17:20:47.320,636845520473208852,Preparation,0.8172261,0,0,none,0,999,999,999,999,PE,PE,999,10.19263,none,
31/01/2019 17:20:47.330,636845520473309000,Preparation,0.8172261,0,0,none,0,999,999,999,999,PE,PE,999,10.19263,none,
31/01/2019 17:20:47.341,636845520473418732,Preparation,0.8172261,0,0,none,0,999,999,999,999,PE,PE,999,10.19263,none,
31/01/2019 17:20:47.352,636845520473528663,Preparation,0.8172261,0,0,none,0,999,999,999,999,PE,PE,999,10.19263,none,
31/01/2019 17:20:47.363,636845520473638846,Preparation,0.9221654,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:47.374,636845520473748536,Preparation,0.9221654,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:47.385,636845520473858477,Preparation,0.9221654,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:47.395,636845520473958631,Preparation,0.9221654,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:47.406,636845520474068354,Preparation,0.9221654,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:47.417,636845520474178456,Preparation,0.9221654,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:47.428,636845520474288449,Preparation,0.9221654,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:47.439,636845520474398171,Preparation,0.9221654,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:47.449,636845520474498338,Preparation,1.017112,0,0,none,0,999,999,999,999,PE,PE,999,10.43134,none,
31/01/2019 17:20:47.460,636845520474608290,Preparation,1.017112,0,0,none,0,999,999,999,999,PE,PE,999,10.43134,none,
31/01/2019 17:20:47.471,636845520474717985,Preparation,1.017112,0,0,none,0,999,999,999,999,PE,PE,999,10.43134,none,
31/01/2019 17:20:47.481,636845520474818136,Preparation,1.017112,0,0,none,0,999,999,999,999,PE,PE,999,10.43134,none,
31/01/2019 17:20:47.492,636845520474928093,Preparation,1.017112,0,0,none,0,999,999,999,999,PE,PE,999,10.43134,none,
31/01/2019 17:20:47.503,636845520475038065,Preparation,1.017112,0,0,none,0,999,999,999,999,PE,PE,999,10.43134,none,
31/01/2019 17:20:47.514,636845520475147864,Preparation,1.017112,0,0,none,0,999,999,999,999,PE,PE,999,10.43134,none,
31/01/2019 17:20:47.524,636845520475247901,Preparation,1.017112,0,0,none,0,999,999,999,999,PE,PE,999,10.43134,none,
31/01/2019 17:20:47.535,636845520475357846,Preparation,1.017112,0,0,none,0,999,999,999,999,PE,PE,999,10.43134,none,
31/01/2019 17:20:47.546,636845520475467783,Preparation,1.017112,0,0,none,0,999,999,999,999,PE,PE,999,10.43134,none,
31/01/2019 17:20:47.557,636845520475577704,Preparation,1.121053,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:47.568,636845520475687440,Preparation,1.121053,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:47.578,636845520475787639,Preparation,1.121053,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:47.589,636845520475897566,Preparation,1.121053,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:47.600,636845520476007251,Preparation,1.121053,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:47.610,636845520476107402,Preparation,1.121053,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:47.621,636845520476217345,Preparation,1.121053,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:47.632,636845520476327315,Preparation,1.121053,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:47.643,636845520476437008,Preparation,1.121053,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:47.654,636845520476546957,Preparation,1.217997,0,0,none,0,999,999,999,999,PE,PE,999,10.07817,none,
31/01/2019 17:20:47.664,636845520476647269,Preparation,1.217997,0,0,none,0,999,999,999,999,PE,PE,999,10.07817,none,
31/01/2019 17:20:47.675,636845520476756822,Preparation,1.217997,0,0,none,0,999,999,999,999,PE,PE,999,10.07817,none,
31/01/2019 17:20:47.685,636845520476856973,Preparation,1.217997,0,0,none,0,999,999,999,999,PE,PE,999,10.07817,none,
31/01/2019 17:20:47.696,636845520476966923,Preparation,1.217997,0,0,none,0,999,999,999,999,PE,PE,999,10.07817,none,
31/01/2019 17:20:47.706,636845520477066942,Preparation,1.217997,0,0,none,0,999,999,999,999,PE,PE,999,10.07817,none,
31/01/2019 17:20:47.717,636845520477176582,Preparation,1.217997,0,0,none,0,999,999,999,999,PE,PE,999,10.07817,none,
31/01/2019 17:20:47.727,636845520477276778,Preparation,1.217997,0,0,none,0,999,999,999,999,PE,PE,999,10.07817,none,
31/01/2019 17:20:47.738,636845520477386721,Preparation,1.217997,0,0,none,0,999,999,999,999,PE,PE,999,10.07817,none,
31/01/2019 17:20:47.749,636845520477496393,Preparation,1.217997,0,0,none,0,999,999,999,999,PE,PE,999,10.07817,none,
31/01/2019 17:20:47.759,636845520477596595,Preparation,1.320938,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:47.770,636845520477706273,Preparation,1.320938,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:47.781,636845520477816208,Preparation,1.320938,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:47.792,636845520477926146,Preparation,1.320938,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:47.803,636845520478036083,Preparation,1.320938,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:47.814,636845520478146024,Preparation,1.320938,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:47.825,636845520478255959,Preparation,1.320938,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:47.836,636845520478365894,Preparation,1.320938,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:47.847,636845520478475834,Preparation,1.320938,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:47.858,636845520478585771,Preparation,1.420881,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:47.869,636845520478695707,Preparation,1.420881,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:47.880,636845520478805644,Preparation,1.420881,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:47.891,636845520478915581,Preparation,1.420881,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:47.902,636845520479025517,Preparation,1.420881,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:47.913,636845520479135457,Preparation,1.420881,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:47.924,636845520479245394,Preparation,1.420881,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:47.934,636845520479345719,Preparation,1.420881,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:47.945,636845520479455318,Preparation,1.420881,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:47.956,636845520479565236,Preparation,1.420881,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:47.967,636845520479675177,Preparation,1.525823,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:47.978,636845520479785106,Preparation,1.525823,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:47.988,636845520479885350,Preparation,1.525823,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:47.999,636845520479995215,Preparation,1.525823,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:48.010,636845520480104932,Preparation,1.525823,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:48.020,636845520480205078,Preparation,1.525823,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:48.031,636845520480315047,Preparation,1.525823,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:48.042,636845520480424754,Preparation,1.525823,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:48.053,636845520480534689,Preparation,1.621768,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:48.063,636845520480634871,Preparation,1.621768,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:48.074,636845520480744836,Preparation,1.621768,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:48.085,636845520480854774,Preparation,1.621768,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:48.096,636845520480964656,Preparation,1.621768,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:48.107,636845520481074595,Preparation,1.621768,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:48.118,636845520481184317,Preparation,1.621768,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:48.128,636845520481284463,Preparation,1.621768,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:48.139,636845520481394416,Preparation,1.621768,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:48.150,636845520481504135,Preparation,1.621768,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:48.161,636845520481614068,Preparation,1.725708,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:48.172,636845520481724007,Preparation,1.725708,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:48.183,636845520481833946,Preparation,1.725708,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:48.194,636845520481943878,Preparation,1.725708,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:48.205,636845520482053820,Preparation,1.725708,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:48.216,636845520482163758,Preparation,1.725708,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:48.227,636845520482273691,Preparation,1.725708,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:48.238,636845520482383630,Preparation,1.725708,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:48.249,636845520482493569,Preparation,1.725708,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:48.260,636845520482603507,Preparation,1.82865,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:48.271,636845520482713441,Preparation,1.82865,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:48.281,636845520482813590,Preparation,1.82865,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:48.292,636845520482923527,Preparation,1.82865,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:48.303,636845520483033476,Preparation,1.82865,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:48.314,636845520483143441,Preparation,1.82865,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:48.325,636845520483253381,Preparation,1.82865,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:48.336,636845520483363329,Preparation,1.82865,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:48.347,636845520483473247,Preparation,1.82865,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:48.358,636845520483582942,Preparation,1.82865,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:48.369,636845520483692883,Preparation,1.928593,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:48.379,636845520483793040,Preparation,1.928593,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:48.390,636845520483902988,Preparation,1.928593,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:48.401,636845520484012696,Preparation,1.928593,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:48.411,636845520484112885,Preparation,1.928593,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:48.422,636845520484222847,Preparation,1.928593,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:48.433,636845520484332732,Preparation,1.928593,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:48.444,636845520484442696,Preparation,1.928593,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:48.455,636845520484552384,Preparation,1.928593,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:48.465,636845520484652543,Preparation,2.026536,0,0,none,0,999,999,999,999,PE,PE,999,10.10539,none,
31/01/2019 17:20:48.476,636845520484762521,Preparation,2.026536,0,0,none,0,999,999,999,999,PE,PE,999,10.10539,none,
31/01/2019 17:20:48.487,636845520484872449,Preparation,2.026536,0,0,none,0,999,999,999,999,PE,PE,999,10.10539,none,
31/01/2019 17:20:48.498,636845520484982403,Preparation,2.026536,0,0,none,0,999,999,999,999,PE,PE,999,10.10539,none,
31/01/2019 17:20:48.509,636845520485092086,Preparation,2.026536,0,0,none,0,999,999,999,999,PE,PE,999,10.10539,none,
31/01/2019 17:20:48.519,636845520485192232,Preparation,2.026536,0,0,none,0,999,999,999,999,PE,PE,999,10.10539,none,
31/01/2019 17:20:48.530,636845520485302218,Preparation,2.026536,0,0,none,0,999,999,999,999,PE,PE,999,10.10539,none,
31/01/2019 17:20:48.541,636845520485412163,Preparation,2.026536,0,0,none,0,999,999,999,999,PE,PE,999,10.10539,none,
31/01/2019 17:20:48.552,636845520485522113,Preparation,2.026536,0,0,none,0,999,999,999,999,PE,PE,999,10.10539,none,
31/01/2019 17:20:48.562,636845520485622309,Preparation,2.026536,0,0,none,0,999,999,999,999,PE,PE,999,10.10539,none,
31/01/2019 17:20:48.573,636845520485732241,Preparation,2.133503,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:48.584,636845520485842173,Preparation,2.133503,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:48.595,636845520485952105,Preparation,2.133503,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:48.606,636845520486062005,Preparation,2.133503,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:48.617,636845520486171736,Preparation,2.133503,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:48.627,636845520486271899,Preparation,2.133503,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:48.637,636845520486378209,Preparation,2.133503,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:48.648,636845520486487928,Preparation,2.133503,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:48.658,636845520486588170,Preparation,2.133503,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:48.669,636845520486698030,Preparation,2.232107,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:48.680,636845520486807963,Preparation,2.232107,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:48.691,636845520486917923,Preparation,2.232107,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:48.702,636845520487027844,Preparation,2.232107,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:48.713,636845520487137760,Preparation,2.232107,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:48.724,636845520487247730,Preparation,2.232107,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:48.735,636845520487357638,Preparation,2.232107,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:48.746,636845520487467580,Preparation,2.232107,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:48.757,636845520487574953,Preparation,2.232107,0,0,none,0,999,999,999,999,PE,PE,999,10,none,
31/01/2019 17:20:48.768,636845520487684882,Preparation,2.330793,0,0,none,0,999,999,999,999,PE,PE,999,10.11041,none,
31/01/2019 17:20:48.779,636845520487794813,Preparation,2.330793,0,0,none,0,999,999,999,999,PE,PE,999,10.11041,none,
31/01/2019 17:20:48.790,636845520487904756,Preparation,2.330793,0,0,none,0,999,999,999,999,PE,PE,999,10.11041,none,
31/01/2019 17:20:48.801,636845520488014684,Preparation,2.330793,0,0,none,0,999,999,999,999,PE,PE,999,10.11041,none,
31/01/2019 17:20:48.812,636845520488124627,Preparation,2.330793,0,0,none,0,999,999,999,999,PE,PE,999,10.11041,none,
31/01/2019 17:20:48.823,636845520488234563,Preparation,2.330793,0,0,none,0,999,999,999,999,PE,PE,999,10.11041,none,
