,Time stamp,Experiment time,Phase,Time in Phase,Period Type,Time in Period,Fidelity,Model,FOV,Saturation,Quality Level,Resolution,FPS target,FPS real
,28/01/2019 18:15:43.953,0.1319923,adaptation,0.1319923,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,163.642
,28/01/2019 18:15:43.964,0.1434097,adaptation,0.1434097,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,163.642
,28/01/2019 18:15:43.974,0.1544075,adaptation,0.1544075,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,90.11526
,28/01/2019 18:15:43.986,0.1656446,adaptation,0.1656446,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,90.11526
,28/01/2019 18:15:43.997,0.1767025,adaptation,0.1767025,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,89.94747
,28/01/2019 18:15:44.008,0.1877537,adaptation,0.1877537,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,89.94747
,28/01/2019 18:15:44.019,0.1990719,adaptation,0.1990719,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,87.87887
,28/01/2019 18:15:44.031,0.2104311,adaptation,0.2104311,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,87.87887
,28/01/2019 18:15:44.031,0.2106524,adaptation,0.2106524,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,88.68393
,28/01/2019 18:15:44.042,0.2215576,adaptation,0.2215576,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,88.68393
,28/01/2019 18:15:44.053,0.2326307,adaptation,0.2326307,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,88.38529
,28/01/2019 18:15:44.064,0.2438488,adaptation,0.2438488,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,88.38529
,28/01/2019 18:15:44.075,0.2547903,adaptation,0.2547903,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,90.53789
,28/01/2019 18:15:44.087,0.2663984,adaptation,0.2663984,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,90.53789
,28/01/2019 18:15:44.103,0.2821407,adaptation,0.2821407,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,86.74607
,28/01/2019 18:15:44.103,0.2823429,adaptation,0.2823429,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,63.55299
,28/01/2019 18:15:44.120,0.2997055,adaptation,0.2997055,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,158.446
,28/01/2019 18:15:44.120,0.2999372,adaptation,0.2999372,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,89.06385
,28/01/2019 18:15:44.131,0.3107948,adaptation,0.3107948,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,89.42225
,28/01/2019 18:15:44.142,0.322072,adaptation,0.322072,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,89.42225
,28/01/2019 18:15:44.153,0.333087,adaptation,0.333087,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,89.49426
,28/01/2019 18:15:44.165,0.3445091,adaptation,0.3445091,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,89.49426
,28/01/2019 18:15:44.176,0.3560247,adaptation,0.3560247,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,86.24184
,28/01/2019 18:15:44.187,0.3669319,adaptation,0.3669319,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,86.24184
,28/01/2019 18:15:44.198,0.3782701,adaptation,0.3782701,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,89.06702
,28/01/2019 18:15:44.209,0.3891554,adaptation,0.3891554,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,89.06702
,28/01/2019 18:15:44.221,0.4007273,adaptation,0.4007273,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,90.78694
,28/01/2019 18:15:44.221,0.4009514,adaptation,0.4009514,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,86.69868
,28/01/2019 18:15:44.232,0.4116163,adaptation,0.4116163,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,91.12365
,28/01/2019 18:15:44.244,0.4233589,adaptation,0.4233589,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,91.12365
,28/01/2019 18:15:44.260,0.4397507,adaptation,0.4397507,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,85.73682
,28/01/2019 18:15:44.260,0.4399652,adaptation,0.4399652,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,61.0184
,28/01/2019 18:15:44.276,0.45613,adaptation,0.45613,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,90.6569
,28/01/2019 18:15:44.287,0.4672279,adaptation,0.4672279,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,90.6569
,28/01/2019 18:15:44.299,0.4785614,adaptation,0.4785614,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,87.70391
,28/01/2019 18:15:44.310,0.4896202,adaptation,0.4896202,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,87.70391
,28/01/2019 18:15:44.310,0.4898376,adaptation,0.4898376,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,91.07883
,28/01/2019 18:15:44.321,0.5005703,adaptation,0.5005703,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,91.07883
,28/01/2019 18:15:44.332,0.5119581,adaptation,0.5119581,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,87.41946
,28/01/2019 18:15:44.344,0.5232325,adaptation,0.5232325,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,87.41946
,28/01/2019 18:15:44.354,0.5341272,adaptation,0.5341272,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,90.50838
,28/01/2019 18:15:44.366,0.5458078,adaptation,0.5458078,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,90.50838
,28/01/2019 18:15:44.377,0.5567398,adaptation,0.5567398,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,89.89653
,28/01/2019 18:15:44.388,0.5676336,adaptation,0.5676336,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,89.89653
,28/01/2019 18:15:44.400,0.5790186,adaptation,0.5790186,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,87.12623
,28/01/2019 18:15:44.417,0.5959206,adaptation,0.5959206,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,87.12623
,28/01/2019 18:15:44.417,0.5961218,adaptation,0.5961218,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,59.45551
,28/01/2019 18:15:44.422,0.6010551,adaptation,0.6010551,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,59.45551
,28/01/2019 18:15:44.433,0.6123962,adaptation,0.6123962,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,88.23866
,28/01/2019 18:15:44.444,0.6235762,adaptation,0.6235762,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,88.23866
,28/01/2019 18:15:44.456,0.6351233,adaptation,0.6351233,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,86.15565
,28/01/2019 18:15:44.467,0.6460772,adaptation,0.6460772,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,86.15565
,28/01/2019 18:15:44.478,0.6568947,adaptation,0.6568947,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,92.29349
,28/01/2019 18:15:44.488,0.6683331,adaptation,0.6683331,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,92.29349
,28/01/2019 18:15:44.500,0.6794357,adaptation,0.6794357,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,87.58331
,28/01/2019 18:15:44.500,0.6796532,adaptation,0.6796532,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,90.10146
,28/01/2019 18:15:44.511,0.6911612,adaptation,0.6911612,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,86.88702
,28/01/2019 18:15:44.522,0.7017183,adaptation,0.7017183,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,86.88702
,28/01/2019 18:15:44.533,0.713006,adaptation,0.713006,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,88.1772
,28/01/2019 18:15:44.545,0.7243347,adaptation,0.7243347,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,88.1772
,28/01/2019 18:15:44.556,0.7355299,adaptation,0.7355299,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,88.54572
,28/01/2019 18:15:44.573,0.7528706,adaptation,0.7528706,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,88.54572
,28/01/2019 18:15:44.573,0.7531977,adaptation,0.7531977,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,57.98513
,28/01/2019 18:15:44.589,0.7691145,adaptation,0.7691145,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,198.6571
,28/01/2019 18:15:44.600,0.7793255,adaptation,0.7793255,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,88.92445
,28/01/2019 18:15:44.600,0.7795496,adaptation,0.7795496,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,98.29169
,28/01/2019 18:15:44.611,0.7906513,adaptation,0.7906513,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,87.77936
,28/01/2019 18:15:44.622,0.8017416,adaptation,0.8017416,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,87.77936
,28/01/2019 18:15:44.633,0.8128719,adaptation,0.8128719,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,89.2005
,28/01/2019 18:15:44.644,0.8240976,adaptation,0.8240976,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,89.2005
,28/01/2019 18:15:44.655,0.8351641,adaptation,0.8351641,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,89.64108
,28/01/2019 18:15:44.667,0.8466377,adaptation,0.8466377,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,89.64108
,28/01/2019 18:15:44.678,0.857482,adaptation,0.857482,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,90.35791
,28/01/2019 18:15:44.689,0.8686543,adaptation,0.8686543,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,90.35791
,28/01/2019 18:15:44.701,0.8800497,adaptation,0.8800497,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,89.62742
,28/01/2019 18:15:44.701,0.8802681,adaptation,0.8802681,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,87.86034
,28/01/2019 18:15:44.712,0.8911486,adaptation,0.8911486,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,89.46384
,28/01/2019 18:15:44.728,0.9071436,adaptation,0.9071436,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,89.46384
,28/01/2019 18:15:44.734,0.9132481,adaptation,0.9132481,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,161.4413
,28/01/2019 18:15:44.746,0.9247732,adaptation,0.9247732,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,161.4413
,28/01/2019 18:15:44.756,0.9355183,adaptation,0.9355183,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,92.27305
,28/01/2019 18:15:44.768,0.9471807,adaptation,0.9471807,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,92.27305
,28/01/2019 18:15:44.780,0.9588547,adaptation,0.9588547,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,84.71561
,28/01/2019 18:15:44.790,0.9691114,adaptation,0.9691114,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,84.71561
,28/01/2019 18:15:44.801,0.9807749,adaptation,0.9807749,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,98.35937
,28/01/2019 18:15:44.802,0.9810143,adaptation,0.9810143,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,85.60398
,28/01/2019 18:15:44.813,0.9919453,adaptation,0.9919453,none,0,1,5,110,100,Q1,1920 x 1080 @ 60Hz,90,89.29848
,28/01/2019 18:15:44.833,1.002805,intervention,0.002804756,decay,0.002804756,0.99,4,109.26,99,Q5,1920 x 1080 @ 60Hz,89,89.29848
,28/01/2019 18:15:44.847,1.024103,intervention,0.02410316,decay,0.02410316,0.99,4,109.26,99,Q4,1920 x 1080 @ 60Hz,89,76.05778
,28/01/2019 18:15:44.852,1.029479,intervention,0.02947903,decay,0.02947903,0.99,4,109.26,99,Q4,1920 x 1080 @ 60Hz,89,76.05778
,28/01/2019 18:15:44.853,1.031135,intervention,0.03113461,decay,0.03113461,0.99,4,109.26,99,Q4,1920 x 1080 @ 60Hz,89,73.97489
,28/01/2019 18:15:44.878,1.056145,intervention,0.05614471,decay,0.05614471,0.98,4,108.52,98,Q4,1920 x 1080 @ 60Hz,88,73.97489
,28/01/2019 18:15:44.880,1.057886,intervention,0.05788612,decay,0.05788612,0.98,4,108.52,98,Q4,1920 x 1080 @ 60Hz,88,37.51416
,28/01/2019 18:15:44.894,1.072229,intervention,0.07222939,decay,0.07222939,0.98,4,108.52,98,Q4,1920 x 1080 @ 60Hz,88,37.51416
,28/01/2019 18:15:44.896,1.073856,intervention,0.07385635,decay,0.07385635,0.98,4,108.52,98,Q4,1920 x 1080 @ 60Hz,88,62.14964
,28/01/2019 18:15:44.901,1.079396,intervention,0.07939625,decay,0.07939625,0.98,4,108.52,98,Q4,1920 x 1080 @ 60Hz,88,62.14964
,28/01/2019 18:15:44.922,1.099409,intervention,0.0994091,decay,0.0994091,0.97,4,107.78,97,Q4,1920 x 1080 @ 60Hz,88,115.4081
,28/01/2019 18:15:44.923,1.101175,intervention,0.1011753,decay,0.1011753,0.97,4,107.78,97,Q4,1920 x 1080 @ 60Hz,88,88.54572
,28/01/2019 18:15:44.933,1.110575,intervention,0.1105747,decay,0.1105747,0.97,4,107.78,97,Q4,1920 x 1080 @ 60Hz,88,88.86045
,28/01/2019 18:15:44.944,1.121728,intervention,0.1217279,decay,0.1217279,0.96,4,107.05,96,Q4,1920 x 1080 @ 60Hz,87,88.86045
,28/01/2019 18:15:44.955,1.133116,intervention,0.1331158,decay,0.1331158,0.96,4,107.05,96,Q4,1920 x 1080 @ 60Hz,87,87.48218
,28/01/2019 18:15:44.976,1.153337,intervention,0.1533375,decay,0.1533375,0.96,4,107.05,96,Q4,1920 x 1080 @ 60Hz,87,87.48218
,28/01/2019 18:15:44.977,1.155005,intervention,0.1550055,decay,0.1550055,0.96,4,107.05,96,Q4,1920 x 1080 @ 60Hz,87,49.61843
,28/01/2019 18:15:44.982,1.159945,intervention,0.1599445,decay,0.1599445,0.96,4,107.05,96,Q4,1920 x 1080 @ 60Hz,87,49.61843
,28/01/2019 18:15:45.000,1.17767,intervention,0.1776705,decay,0.1776705,0.95,4,106.31,95,Q4,1920 x 1080 @ 60Hz,87,111.7443
,28/01/2019 18:15:45.011,1.18859,intervention,0.18859,decay,0.18859,0.95,4,106.31,95,Q4,1920 x 1080 @ 60Hz,87,111.7443
,28/01/2019 18:15:45.022,1.199799,intervention,0.1997986,decay,0.1997986,0.95,4,106.31,95,Q4,1920 x 1080 @ 60Hz,87,90.79848
,28/01/2019 18:15:45.023,1.201462,intervention,0.2014618,decay,0.2014618,0.94,4,105.57,94,Q4,1920 x 1080 @ 60Hz,86,89.64268
,28/01/2019 18:15:45.034,1.211288,intervention,0.2112885,decay,0.2112885,0.94,4,105.57,94,Q4,1920 x 1080 @ 60Hz,86,86.31032
,28/01/2019 18:15:45.051,1.228601,intervention,0.2286015,decay,0.2286015,0.94,4,105.57,94,Q4,1920 x 1080 @ 60Hz,86,86.31032
,28/01/2019 18:15:45.056,1.234214,intervention,0.2342138,decay,0.2342138,0.94,4,105.57,94,Q4,1920 x 1080 @ 60Hz,86,174.5932
,28/01/2019 18:15:45.067,1.244552,intervention,0.2445517,decay,0.2445517,0.93,4,104.84,93,Q4,1920 x 1080 @ 60Hz,85,174.5932
,28/01/2019 18:15:45.078,1.256072,intervention,0.256072,decay,0.256072,0.93,4,104.84,93,Q4,1920 x 1080 @ 60Hz,85,87.03599
,28/01/2019 18:15:45.089,1.266837,intervention,0.2668371,decay,0.2668371,0.93,4,104.84,93,Q4,1920 x 1080 @ 60Hz,85,87.03599
,28/01/2019 18:15:45.100,1.278085,intervention,0.2780848,decay,0.2780848,0.93,4,104.84,93,Q4,1920 x 1080 @ 60Hz,85,88.76265
,28/01/2019 18:15:45.112,1.289623,intervention,0.2896233,decay,0.2896233,0.92,4,104.1,92,Q4,1920 x 1080 @ 60Hz,85,88.76265
,28/01/2019 18:15:45.113,1.291402,intervention,0.2914019,decay,0.2914019,0.92,4,104.1,92,Q4,1920 x 1080 @ 60Hz,85,86.884
,28/01/2019 18:15:45.122,1.300447,intervention,0.3004465,decay,0.3004465,0.92,4,104.1,92,Q4,1920 x 1080 @ 60Hz,85,86.884
,28/01/2019 18:15:45.134,1.311821,intervention,0.311821,decay,0.311821,0.92,4,104.1,92,Q4,1920 x 1080 @ 60Hz,85,87.55418
,28/01/2019 18:15:45.145,1.32329,intervention,0.3232899,decay,0.3232899,0.91,4,103.36,91,Q4,1920 x 1080 @ 60Hz,84,87.55418
,28/01/2019 18:15:45.157,1.334391,intervention,0.3343906,decay,0.3343906,0.91,4,103.36,91,Q4,1920 x 1080 @ 60Hz,84,87.60019
,28/01/2019 18:15:45.167,1.34544,intervention,0.3454399,decay,0.3454399,0.91,4,103.36,91,Q4,1920 x 1080 @ 60Hz,84,87.60019
,28/01/2019 18:15:45.179,1.356442,intervention,0.3564425,decay,0.3564425,0.91,4,103.36,91,Q4,1920 x 1080 @ 60Hz,84,90.76387
,28/01/2019 18:15:45.190,1.367837,intervention,0.367837,decay,0.367837,0.9,4,102.62,90,Q4,1920 x 1080 @ 60Hz,84,90.76387
,28/01/2019 18:15:45.214,1.387186,intervention,0.3871861,decay,0.3871861,0.9,4,102.62,90,Q4,1920 x 1080 @ 60Hz,84,88.07391
,28/01/2019 18:15:45.215,1.393527,intervention,0.393527,decay,0.393527,0.9,4,102.62,90,Q4,1920 x 1080 @ 60Hz,84,51.68092
,28/01/2019 18:15:45.221,1.399355,intervention,0.3993549,decay,0.3993549,0.9,4,102.62,90,Q4,1920 x 1080 @ 60Hz,84,51.68092
,28/01/2019 18:15:45.222,1.400949,intervention,0.4009485,decay,0.4009485,0.89,4,101.89,89,Q4,1920 x 1080 @ 60Hz,83,82.00014
,28/01/2019 18:15:45.234,1.412258,intervention,0.4122581,decay,0.4122581,0.89,4,101.89,89,Q4,1920 x 1080 @ 60Hz,83,140.2918
,28/01/2019 18:15:45.245,1.423134,intervention,0.4231339,decay,0.4231339,0.89,4,101.89,89,Q4,1920 x 1080 @ 60Hz,83,140.2918
,28/01/2019 18:15:45.256,1.434415,intervention,0.4344149,decay,0.4344149,0.89,4,101.89,89,Q4,1920 x 1080 @ 60Hz,83,88.64305
,28/01/2019 18:15:45.267,1.445696,intervention,0.4456959,decay,0.4456959,0.88,4,101.15,88,Q4,1920 x 1080 @ 60Hz,82,88.64305
,28/01/2019 18:15:45.279,1.456824,intervention,0.4568243,decay,0.4568243,0.88,4,101.15,88,Q4,1920 x 1080 @ 60Hz,82,89.42464
,28/01/2019 18:15:45.290,1.467939,intervention,0.4679394,decay,0.4679394,0.88,4,101.15,88,Q4,1920 x 1080 @ 60Hz,82,89.42464
,28/01/2019 18:15:45.301,1.479452,intervention,0.4794521,decay,0.4794521,0.88,4,101.15,88,Q4,1920 x 1080 @ 60Hz,82,88.65012
,28/01/2019 18:15:45.312,1.490476,intervention,0.4904757,decay,0.4904757,0.87,4,100.41,87,Q4,1920 x 1080 @ 60Hz,82,88.65012
,28/01/2019 18:15:45.314,1.492184,intervention,0.4921837,decay,0.4921837,0.87,4,100.41,87,Q4,1920 x 1080 @ 60Hz,82,89.33597
,28/01/2019 18:15:45.323,1.501591,intervention,0.5015907,decay,0.5015907,0.87,4,100.41,87,Q4,1920 x 1080 @ 60Hz,82,89.33597
,28/01/2019 18:15:45.335,1.512884,intervention,0.5128841,decay,0.5128841,0.87,4,100.41,87,Q4,1920 x 1080 @ 60Hz,82,88.25969
,28/01/2019 18:15:45.346,1.524067,intervention,0.5240669,decay,0.5240669,0.86,4,99.68,86,Q4,1920 x 1080 @ 60Hz,81,88.25969
,28/01/2019 18:15:45.364,1.542232,intervention,0.5422316,decay,0.5422316,0.86,4,99.68,86,Q4,1920 x 1080 @ 60Hz,81,89.85533
,28/01/2019 18:15:45.365,1.543945,intervention,0.5439453,decay,0.5439453,0.86,4,99.68,86,Q4,1920 x 1080 @ 60Hz,81,55.1031
,28/01/2019 18:15:45.371,1.549555,intervention,0.5495548,decay,0.5495548,0.86,4,99.68,86,Q4,1920 x 1080 @ 60Hz,81,135.0804
,28/01/2019 18:15:45.391,1.56887,intervention,0.5688696,decay,0.5688696,0.85,4,98.94,85,Q4,1920 x 1080 @ 60Hz,81,130.0932
,28/01/2019 18:15:45.405,1.582953,intervention,0.5829535,decay,0.5829535,0.85,4,98.94,85,Q4,1920 x 1080 @ 60Hz,81,86.18609
,28/01/2019 18:15:45.406,1.584627,intervention,0.5846272,decay,0.5846272,0.85,4,98.94,85,Q4,1920 x 1080 @ 60Hz,81,71.35416
,28/01/2019 18:15:45.413,1.590999,intervention,0.5909986,decay,0.5909986,0.85,4,98.94,85,Q4,1920 x 1080 @ 60Hz,81,123.7455
,28/01/2019 18:15:45.424,1.602057,intervention,0.6020575,decay,0.6020575,0.84,4,98.2,84,Q4,1920 x 1080 @ 60Hz,80,123.7455
,28/01/2019 18:15:45.435,1.613531,intervention,0.6135311,decay,0.6135311,0.84,4,98.2,84,Q4,1920 x 1080 @ 60Hz,80,87.0466
,28/01/2019 18:15:45.446,1.624392,intervention,0.6243916,decay,0.6243916,0.84,4,98.2,84,Q4,1920 x 1080 @ 60Hz,80,87.0466
,28/01/2019 18:15:45.457,1.635495,intervention,0.6354952,decay,0.6354952,0.84,4,98.2,84,Q4,1920 x 1080 @ 60Hz,80,89.63465
,28/01/2019 18:15:45.469,1.64694,intervention,0.6469402,decay,0.6469402,0.83,4,97.47,83,Q4,1920 x 1080 @ 60Hz,79,89.63465
,28/01/2019 18:15:45.481,1.658795,intervention,0.6587954,decay,0.6587954,0.83,4,97.47,83,Q4,1920 x 1080 @ 60Hz,79,84.33979
,28/01/2019 18:15:45.491,1.669447,intervention,0.6694469,decay,0.6694469,0.83,4,97.47,83,Q4,1920 x 1080 @ 60Hz,79,84.33979
,28/01/2019 18:15:45.493,1.671144,intervention,0.6711445,decay,0.6711445,0.83,4,97.47,83,Q4,1920 x 1080 @ 60Hz,79,93.96906
,28/01/2019 18:15:45.502,1.680523,intervention,0.6805229,decay,0.6805229,0.82,4,96.73,82,Q4,1920 x 1080 @ 60Hz,79,93.96906
,28/01/2019 18:15:45.520,1.698108,intervention,0.6981077,decay,0.6981077,0.82,4,96.73,82,Q4,1920 x 1080 @ 60Hz,79,56.64631
,28/01/2019 18:15:45.526,1.703886,intervention,0.703886,decay,0.703886,0.82,4,96.73,82,Q4,1920 x 1080 @ 60Hz,79,56.64631
,28/01/2019 18:15:45.536,1.713737,intervention,0.7137365,decay,0.7137365,0.82,4,96.73,82,Q4,1920 x 1080 @ 60Hz,79,101.4827
,28/01/2019 18:15:45.547,1.725163,intervention,0.7251635,decay,0.7251635,0.81,4,95.99,81,Q4,1920 x 1080 @ 60Hz,78,101.4827
,28/01/2019 18:15:45.558,1.735916,intervention,0.7359161,decay,0.7359161,0.81,4,95.99,81,Q4,1920 x 1080 @ 60Hz,78,92.53947
,28/01/2019 18:15:45.570,1.747401,intervention,0.7474012,decay,0.7474012,0.81,4,95.99,81,Q4,1920 x 1080 @ 60Hz,78,92.53947
,28/01/2019 18:15:45.581,1.758959,intervention,0.7589588,decay,0.7589588,0.81,4,95.99,81,Q4,1920 x 1080 @ 60Hz,78,86.87116
,28/01/2019 18:15:45.592,1.769812,intervention,0.7698116,decay,0.7698116,0.8,4,95.26,80,Q4,1920 x 1080 @ 60Hz,78,86.87116
,28/01/2019 18:15:45.594,1.771501,intervention,0.7715006,decay,0.7715006,0.8,4,95.26,80,Q4,1920 x 1080 @ 60Hz,78,91.51726
,28/01/2019 18:15:45.606,1.783669,intervention,0.7836695,decay,0.7836695,0.8,4,95.26,80,Q4,1920 x 1080 @ 60Hz,78,91.51726
,28/01/2019 18:15:45.615,1.792688,intervention,0.7926884,decay,0.7926884,0.8,4,95.26,80,Q4,1920 x 1080 @ 60Hz,78,113.5989
,28/01/2019 18:15:45.630,1.803127,intervention,0.8031273,decay,0.8031273,0.79,4,94.52,79,Q4,1920 x 1080 @ 60Hz,77,113.5989
,28/01/2019 18:15:45.637,1.814184,intervention,0.8141842,decay,0.8141842,0.79,4,94.52,79,Q4,1920 x 1080 @ 60Hz,77,90.22258
