Time stamp,Experiment time,Phase,Time in Phase,Period Type,Time in Period,Fidelity
22/01/2019 13:42:06.866,0.01285982,adaptation,0.01285982,none,0,1
22/01/2019 13:42:06.874,0.02156353,adaptation,0.02156353,none,0,1
22/01/2019 13:42:06.883,0.03069687,adaptation,0.03069687,none,0,1
22/01/2019 13:42:06.899,0.04640675,adaptation,0.04640675,none,0,1
22/01/2019 13:42:06.915,0.06249571,adaptation,0.06249571,none,0,1
22/01/2019 13:42:06.932,0.07939291,adaptation,0.07939291,none,0,1
22/01/2019 13:42:06.949,0.09637547,adaptation,0.09637547,none,0,1
22/01/2019 13:42:06.965,0.1124134,adaptation,0.1124134,none,0,1
22/01/2019 13:42:06.981,0.1287694,adaptation,0.1287694,none,0,1
22/01/2019 13:42:06.998,0.1453972,adaptation,0.1453972,none,0,1
22/01/2019 13:42:07.015,0.1623855,adaptation,0.1623855,none,0,1
22/01/2019 13:42:07.031,0.1784616,adaptation,0.1784616,none,0,1
22/01/2019 13:42:07.048,0.1953645,adaptation,0.1953645,none,0,1
22/01/2019 13:42:07.064,0.2115965,adaptation,0.2115965,none,0,1
22/01/2019 13:42:07.081,0.2283936,adaptation,0.2283936,none,0,1
22/01/2019 13:42:07.098,0.2453561,adaptation,0.2453561,none,0,1
22/01/2019 13:42:07.114,0.2613554,adaptation,0.2613554,none,0,1
22/01/2019 13:42:07.131,0.2783494,adaptation,0.2783494,none,0,1
22/01/2019 13:42:07.147,0.2944264,adaptation,0.2944264,none,0,1
22/01/2019 13:42:07.164,0.3113446,adaptation,0.3113446,none,0,1
22/01/2019 13:42:07.181,0.3283167,adaptation,0.3283167,none,0,1
22/01/2019 13:42:07.197,0.3443313,adaptation,0.3443313,none,0,1
22/01/2019 13:42:07.214,0.361352,adaptation,0.361352,none,0,1
22/01/2019 13:42:07.230,0.3773112,adaptation,0.3773112,none,0,1
22/01/2019 13:42:07.246,0.3938694,adaptation,0.3938694,none,0,1
22/01/2019 13:42:07.263,0.4103918,adaptation,0.4103918,none,0,1
22/01/2019 13:42:07.280,0.427278,adaptation,0.427278,none,0,1
22/01/2019 13:42:07.296,0.4435248,adaptation,0.4435248,none,0,1
22/01/2019 13:42:07.313,0.4604187,adaptation,0.4604187,none,0,1
22/01/2019 13:42:07.329,0.4766583,adaptation,0.4766583,none,0,1
22/01/2019 13:42:07.345,0.4932241,adaptation,0.4932241,none,0,1
22/01/2019 13:42:07.362,0.5097914,adaptation,0.5097914,none,0,1
22/01/2019 13:42:07.379,0.526432,adaptation,0.526432,none,0,1
22/01/2019 13:42:07.396,0.5434146,adaptation,0.5434146,none,0,1
22/01/2019 13:42:07.413,0.5603747,adaptation,0.5603747,none,0,1
22/01/2019 13:42:07.429,0.5763702,adaptation,0.5763702,none,0,1
22/01/2019 13:42:07.445,0.5927143,adaptation,0.5927143,none,0,1
22/01/2019 13:42:07.462,0.6093554,adaptation,0.6093554,none,0,1
22/01/2019 13:42:07.478,0.6257596,adaptation,0.6257596,none,0,1
22/01/2019 13:42:07.495,0.6423397,adaptation,0.6423397,none,0,1
22/01/2019 13:42:07.512,0.6593318,adaptation,0.6593318,none,0,1
22/01/2019 13:42:07.527,0.6754603,adaptation,0.6754603,none,0,1
22/01/2019 13:42:07.544,0.6920476,adaptation,0.6920476,none,0,1
22/01/2019 13:42:07.561,0.7090273,adaptation,0.7090273,none,0,1
22/01/2019 13:42:07.577,0.7251606,adaptation,0.7251606,none,0,1
22/01/2019 13:42:07.594,0.7420082,adaptation,0.7420082,none,0,1
22/01/2019 13:42:07.611,0.758996,adaptation,0.758996,none,0,1
22/01/2019 13:42:07.627,0.7749896,adaptation,0.7749896,none,0,1
22/01/2019 13:42:07.643,0.7914257,adaptation,0.7914257,none,0,1
22/01/2019 13:42:07.660,0.8079948,adaptation,0.8079948,none,0,1
22/01/2019 13:42:07.677,0.825038,adaptation,0.825038,none,0,1
22/01/2019 13:42:07.693,0.8411245,adaptation,0.8411245,none,0,1
22/01/2019 13:42:07.710,0.8579369,adaptation,0.8579369,none,0,1
22/01/2019 13:42:07.727,0.8748889,adaptation,0.8748889,none,0,1
22/01/2019 13:42:07.743,0.8908238,adaptation,0.8908238,none,0,1
22/01/2019 13:42:07.759,0.9074554,adaptation,0.9074554,none,0,1
22/01/2019 13:42:07.776,0.9239812,adaptation,0.9239812,none,0,1
22/01/2019 13:42:07.793,0.9409184,adaptation,0.9409184,none,0,1
22/01/2019 13:42:07.810,0.9578919,adaptation,0.9578919,none,0,1
22/01/2019 13:42:07.826,0.9739103,adaptation,0.9739103,none,0,1
22/01/2019 13:42:07.842,0.9902601,adaptation,0.9902601,none,0,1
22/01/2019 13:42:07.859,1.006856,intervention,0.006855965,decay,0.006855965,0.9451523
22/01/2019 13:42:07.875,1.023446,intervention,0.02344561,decay,0.02344561,0.8124352
22/01/2019 13:42:07.892,1.039931,intervention,0.03993082,decay,0.03993082,0.6805534
22/01/2019 13:42:07.909,1.056827,intervention,0.05682659,decay,0.05682659,0.5453873
22/01/2019 13:42:07.925,1.07306,intervention,0.07306004,decay,0.07306004,0.4155197
22/01/2019 13:42:07.942,1.089775,intervention,0.08977509,decay,0.08977509,0.2817993
22/01/2019 13:42:07.958,1.1062,intervention,0.1062002,decay,0.1062002,0.1503983
22/01/2019 13:42:07.975,1.1228,intervention,0.1227999,decay,0.1227999,0.01760101
22/01/2019 13:42:07.991,1.139326,intervention,0.1393261,sustain low,0.0143261,0
22/01/2019 13:42:08.008,1.155894,intervention,0.1558938,sustain low,0.0308938,0
22/01/2019 13:42:08.025,1.172762,intervention,0.1727624,sustain low,0.04776239,0
22/01/2019 13:42:08.042,1.18976,intervention,0.1897602,sustain low,0.06476021,0
22/01/2019 13:42:08.058,1.20575,intervention,0.2057495,sustain low,0.08074951,0
22/01/2019 13:42:08.074,1.222165,intervention,0.2221646,sustain low,0.09716463,0
22/01/2019 13:42:08.091,1.238801,intervention,0.2388015,sustain low,0.1138015,0
22/01/2019 13:42:08.108,1.255706,intervention,0.2557063,attack,0.00570631,0.04565048
22/01/2019 13:42:08.124,1.271868,intervention,0.2718682,attack,0.02186823,0.1749458
22/01/2019 13:42:08.140,1.288432,intervention,0.2884316,attack,0.03843164,0.3074532
22/01/2019 13:42:08.158,1.30566,intervention,0.3056598,attack,0.05565977,0.4452782
22/01/2019 13:42:08.174,1.321685,intervention,0.3216848,attack,0.07168484,0.5734787
22/01/2019 13:42:08.191,1.338669,intervention,0.3386688,attack,0.08866882,0.7093506
22/01/2019 13:42:08.207,1.354693,intervention,0.3546934,attack,0.1046934,0.8375473
22/01/2019 13:42:08.224,1.371646,intervention,0.3716459,attack,0.1216459,0.9731674
22/01/2019 13:42:08.240,1.387827,intervention,0.3878269,sustain high,0.01282692,1
22/01/2019 13:42:08.257,1.404642,intervention,0.4046421,sustain high,0.02964211,1
22/01/2019 13:42:08.273,1.420963,intervention,0.4209633,sustain high,0.04596329,1
22/01/2019 13:42:08.290,1.437611,intervention,0.4376111,sustain high,0.0626111,1
22/01/2019 13:42:08.307,1.454601,intervention,0.4546008,sustain high,0.07960081,1
22/01/2019 13:42:08.323,1.470663,intervention,0.4706626,sustain high,0.09566259,1
22/01/2019 13:42:08.340,1.48758,intervention,0.4875803,sustain high,0.1125803,1
22/01/2019 13:42:08.356,1.503795,intervention,0.5037951,decay,0.003795147,0.9696388
22/01/2019 13:42:08.372,1.52036,intervention,0.5203595,decay,0.02035952,0.8371239
22/01/2019 13:42:08.390,1.537549,intervention,0.5375485,decay,0.03754854,0.6996117
22/01/2019 13:42:08.406,1.553542,intervention,0.5535417,decay,0.05354166,0.5716667
22/01/2019 13:42:08.423,1.570531,intervention,0.5705309,decay,0.07053089,0.4357529
22/01/2019 13:42:08.439,1.586627,intervention,0.5866275,decay,0.08662748,0.3069801
22/01/2019 13:42:08.456,1.603538,intervention,0.603538,decay,0.103538,0.1716957
22/01/2019 13:42:08.472,1.619761,intervention,0.6197615,decay,0.1197615,0.04190826
22/01/2019 13:42:08.489,1.636509,intervention,0.6365094,sustain low,0.01150942,0
22/01/2019 13:42:08.506,1.653491,intervention,0.653491,sustain low,0.02849102,0
22/01/2019 13:42:08.522,1.669479,intervention,0.6694794,sustain low,0.04447937,0
22/01/2019 13:42:08.539,1.68647,intervention,0.68647,sustain low,0.06147003,0
22/01/2019 13:42:08.555,1.702596,intervention,0.7025962,sustain low,0.07759619,0
22/01/2019 13:42:08.571,1.719161,intervention,0.719161,sustain low,0.09416103,0
22/01/2019 13:42:08.589,1.736437,intervention,0.7364368,sustain low,0.1114368,0
22/01/2019 13:42:08.605,1.752426,intervention,0.7524257,attack,0.002425671,0.01940536
22/01/2019 13:42:08.622,1.769419,intervention,0.7694192,attack,0.01941919,0.1553535
22/01/2019 13:42:08.638,1.785427,intervention,0.7854266,attack,0.03542662,0.2834129
22/01/2019 13:42:08.655,1.802752,intervention,0.8027525,attack,0.05275249,0.42202
22/01/2019 13:42:08.671,1.818748,intervention,0.8187485,attack,0.06874847,0.5499878
22/01/2019 13:42:08.687,1.835139,intervention,0.8351388,attack,0.0851388,0.6811104
22/01/2019 13:42:08.704,1.851723,intervention,0.8517232,attack,0.1017232,0.8137856
22/01/2019 13:42:08.721,1.868711,intervention,0.8687105,attack,0.1187105,0.9496841
22/01/2019 13:42:08.737,1.884826,intervention,0.8848262,sustain high,0.009826183,1
22/01/2019 13:42:08.754,1.901694,intervention,0.9016943,sustain high,0.0266943,1
22/01/2019 13:42:08.770,1.917969,intervention,0.9179688,sustain high,0.04296875,1
22/01/2019 13:42:08.787,1.934527,intervention,0.9345274,sustain high,0.0595274,1
22/01/2019 13:42:08.804,1.951672,intervention,0.9516716,sustain high,0.0766716,1
22/01/2019 13:42:08.820,1.96768,intervention,0.9676795,sustain high,0.0926795,1
22/01/2019 13:42:08.836,1.984228,intervention,0.9842281,sustain high,0.1092281,1
22/01/2019 13:42:08.854,2.001633,intervention,1.001633,decay,0.00163269,0.9869385
22/01/2019 13:42:08.869,2.01736,intervention,1.01736,decay,0.01736021,0.8611183
22/01/2019 13:42:08.887,2.034599,intervention,1.034599,decay,0.0345993,0.7232056
22/01/2019 13:42:08.903,2.050568,intervention,1.050568,decay,0.05056763,0.595459
22/01/2019 13:42:08.920,2.0676,intervention,1.0676,decay,0.06760025,0.459198
22/01/2019 13:42:08.936,2.083642,intervention,1.083642,decay,0.08364248,0.3308601
22/01/2019 13:42:08.953,2.100568,intervention,1.100568,decay,0.1005683,0.1954536
22/01/2019 13:42:08.970,2.117558,intervention,1.117558,decay,0.1175575,0.05953979
22/01/2019 13:42:08.986,2.133616,intervention,1.133616,sustain low,0.008616447,0
22/01/2019 13:42:09.002,2.149896,intervention,1.149896,sustain low,0.02489614,0
22/01/2019 13:42:09.019,2.166565,intervention,1.166565,sustain low,0.04156494,0
22/01/2019 13:42:09.036,2.183543,intervention,1.183543,sustain low,0.05854273,0
22/01/2019 13:42:09.052,2.199871,intervention,1.199871,sustain low,0.07487106,0
22/01/2019 13:42:09.068,2.216159,intervention,1.216159,sustain low,0.09115934,0
22/01/2019 13:42:09.085,2.232809,intervention,1.232809,sustain low,0.1078086,0
