Time stamp,Experiment time,Phase,Time in Phase,Period Type,Time in Period,Fidelity
21/01/2019 14:33:01.384,0.005022526,adaptation,0.005022526,none,0,1
21/01/2019 14:33:01.389,0.01073456,adaptation,0.01073456,none,0,1
21/01/2019 14:33:01.396,0.01813507,adaptation,0.01813507,none,0,1
21/01/2019 14:33:01.396,0.01865149,adaptation,0.01865149,none,0,1
21/01/2019 14:33:01.397,0.01887703,adaptation,0.01887703,none,0,1
21/01/2019 14:33:01.413,0.03524351,adaptation,0.03524351,none,0,1
21/01/2019 14:33:01.413,0.03550339,adaptation,0.03550339,none,0,1
21/01/2019 14:33:01.413,0.03560734,adaptation,0.03560734,none,0,1
21/01/2019 14:33:01.429,0.05124283,adaptation,0.05124283,none,0,1
21/01/2019 14:33:01.429,0.05147648,adaptation,0.05147648,none,0,1
21/01/2019 14:33:01.429,0.05159569,adaptation,0.05159569,none,0,1
21/01/2019 14:33:01.445,0.06779528,adaptation,0.06779528,none,0,1
21/01/2019 14:33:01.446,0.06805277,adaptation,0.06805277,none,0,1
21/01/2019 14:33:01.446,0.06816387,adaptation,0.06816387,none,0,1
21/01/2019 14:33:01.462,0.08425951,adaptation,0.08425951,none,0,1
21/01/2019 14:33:01.462,0.08443117,adaptation,0.08443117,none,0,1
21/01/2019 14:33:01.479,0.1009245,adaptation,0.1009245,none,0,1
21/01/2019 14:33:01.479,0.1013126,adaptation,0.1013126,none,0,1
21/01/2019 14:33:01.479,0.1014333,adaptation,0.1014333,none,0,1
21/01/2019 14:33:01.495,0.117527,adaptation,0.117527,none,0,1
21/01/2019 14:33:01.495,0.1178117,adaptation,0.1178117,none,0,1
21/01/2019 14:33:01.495,0.1179023,adaptation,0.1179023,none,0,1
21/01/2019 14:33:01.512,0.1340303,adaptation,0.1340303,none,0,1
21/01/2019 14:33:01.512,0.1342859,adaptation,0.1342859,none,0,1
21/01/2019 14:33:01.512,0.1343899,adaptation,0.1343899,none,0,1
21/01/2019 14:33:01.528,0.1506948,adaptation,0.1506948,none,0,1
21/01/2019 14:33:01.529,0.1509562,adaptation,0.1509562,none,0,1
21/01/2019 14:33:01.529,0.1510558,adaptation,0.1510558,none,0,1
21/01/2019 14:33:01.545,0.1672001,adaptation,0.1672001,none,0,1
21/01/2019 14:33:01.545,0.1674385,adaptation,0.1674385,none,0,1
21/01/2019 14:33:01.545,0.1675487,adaptation,0.1675487,none,0,1
21/01/2019 14:33:01.561,0.1836262,adaptation,0.1836262,none,0,1
21/01/2019 14:33:01.561,0.1837468,adaptation,0.1837468,none,0,1
21/01/2019 14:33:01.578,0.2003808,adaptation,0.2003808,none,0,1
21/01/2019 14:33:01.578,0.200635,adaptation,0.200635,none,0,1
21/01/2019 14:33:01.578,0.2007308,adaptation,0.2007308,none,0,1
21/01/2019 14:33:01.594,0.2169051,adaptation,0.2169051,none,0,1
21/01/2019 14:33:01.595,0.2171612,adaptation,0.2171612,none,0,1
21/01/2019 14:33:01.595,0.2172589,adaptation,0.2172589,none,0,1
21/01/2019 14:33:01.612,0.2345643,adaptation,0.2345643,none,0,1
21/01/2019 14:33:01.612,0.2348557,adaptation,0.2348557,none,0,1
21/01/2019 14:33:01.613,0.2349625,adaptation,0.2349625,none,0,1
21/01/2019 14:33:01.628,0.2503777,adaptation,0.2503777,none,0,1
21/01/2019 14:33:01.628,0.2506313,adaptation,0.2506313,none,0,1
21/01/2019 14:33:01.628,0.2507195,adaptation,0.2507195,none,0,1
21/01/2019 14:33:01.644,0.266633,adaptation,0.266633,none,0,1
21/01/2019 14:33:01.644,0.2669048,adaptation,0.2669048,none,0,1
21/01/2019 14:33:01.645,0.2670207,adaptation,0.2670207,none,0,1
21/01/2019 14:33:01.661,0.2831883,adaptation,0.2831883,none,0,1
21/01/2019 14:33:01.661,0.283329,adaptation,0.283329,none,0,1
21/01/2019 14:33:01.677,0.299736,adaptation,0.299736,none,0,1
21/01/2019 14:33:01.678,0.2999821,adaptation,0.2999821,none,0,1
21/01/2019 14:33:01.678,0.3000712,adaptation,0.3000712,none,0,1
21/01/2019 14:33:01.695,0.317462,adaptation,0.317462,none,0,1
21/01/2019 14:33:01.695,0.3177381,adaptation,0.3177381,none,0,1
21/01/2019 14:33:01.695,0.3178315,adaptation,0.3178315,none,0,1
21/01/2019 14:33:01.711,0.3333631,adaptation,0.3333631,none,0,1
21/01/2019 14:33:01.711,0.3335962,adaptation,0.3335962,none,0,1
21/01/2019 14:33:01.711,0.3336992,adaptation,0.3336992,none,0,1
21/01/2019 14:33:01.728,0.3502293,adaptation,0.3502293,none,0,1
21/01/2019 14:33:01.728,0.350471,adaptation,0.350471,none,0,1
21/01/2019 14:33:01.728,0.3505654,adaptation,0.3505654,none,0,1
21/01/2019 14:33:01.744,0.3662624,adaptation,0.3662624,none,0,1
21/01/2019 14:33:01.744,0.3665161,adaptation,0.3665161,none,0,1
21/01/2019 14:33:01.744,0.3666058,adaptation,0.3666058,none,0,1
21/01/2019 14:33:01.760,0.3824492,adaptation,0.3824492,none,0,1
21/01/2019 14:33:01.760,0.3825817,adaptation,0.3825817,none,0,1
21/01/2019 14:33:01.777,0.3995566,adaptation,0.3995566,none,0,1
21/01/2019 14:33:01.777,0.3998141,adaptation,0.3998141,none,0,1
21/01/2019 14:33:01.778,0.3999224,adaptation,0.3999224,none,0,1
21/01/2019 14:33:01.793,0.4156837,adaptation,0.4156837,none,0,1
21/01/2019 14:33:01.794,0.4159913,adaptation,0.4159913,none,0,1
21/01/2019 14:33:01.794,0.4160938,adaptation,0.4160938,none,0,1
21/01/2019 14:33:01.810,0.432303,adaptation,0.432303,none,0,1
21/01/2019 14:33:01.810,0.432694,adaptation,0.432694,none,0,1
21/01/2019 14:33:01.810,0.4327979,adaptation,0.4327979,none,0,1
21/01/2019 14:33:01.827,0.4491997,adaptation,0.4491997,none,0,1
21/01/2019 14:33:01.827,0.4494925,adaptation,0.4494925,none,0,1
21/01/2019 14:33:01.827,0.4495935,adaptation,0.4495935,none,0,1
21/01/2019 14:33:01.844,0.4662404,adaptation,0.4662404,none,0,1
21/01/2019 14:33:01.844,0.4665399,adaptation,0.4665399,none,0,1
21/01/2019 14:33:01.844,0.4666433,adaptation,0.4666433,none,0,1
21/01/2019 14:33:01.860,0.4818907,adaptation,0.4818907,none,0,1
21/01/2019 14:33:01.860,0.482049,adaptation,0.482049,none,0,1
21/01/2019 14:33:01.877,0.4985604,adaptation,0.4985604,none,0,1
21/01/2019 14:33:01.877,0.4988241,adaptation,0.4988241,none,0,1
21/01/2019 14:33:01.877,0.4989176,adaptation,0.4989176,none,0,1
21/01/2019 14:33:01.893,0.515048,adaptation,0.515048,none,0,1
21/01/2019 14:33:01.893,0.5152841,adaptation,0.5152841,none,0,1
21/01/2019 14:33:01.894,0.5154161,adaptation,0.5154161,none,0,1
21/01/2019 14:33:01.910,0.5318303,adaptation,0.5318303,none,0,1
21/01/2019 14:33:01.910,0.5320735,adaptation,0.5320735,none,0,1
21/01/2019 14:33:01.910,0.5321631,adaptation,0.5321631,none,0,1
21/01/2019 14:33:01.926,0.5482116,adaptation,0.5482116,none,0,1
21/01/2019 14:33:01.927,0.5484972,adaptation,0.5484972,none,0,1
21/01/2019 14:33:01.927,0.5485878,adaptation,0.5485878,none,0,1
21/01/2019 14:33:01.943,0.5647178,adaptation,0.5647178,none,0,1
21/01/2019 14:33:01.943,0.5648789,adaptation,0.5648789,none,0,1
21/01/2019 14:33:01.959,0.5813856,adaptation,0.5813856,none,0,1
21/01/2019 14:33:01.959,0.581665,adaptation,0.581665,none,0,1
21/01/2019 14:33:01.959,0.581759,adaptation,0.581759,none,0,1
21/01/2019 14:33:01.976,0.5979514,adaptation,0.5979514,none,0,1
21/01/2019 14:33:01.976,0.5982008,adaptation,0.5982008,none,0,1
21/01/2019 14:33:01.976,0.5983047,adaptation,0.5983047,none,0,1
21/01/2019 14:33:01.992,0.6144547,adaptation,0.6144547,none,0,1
21/01/2019 14:33:01.992,0.6147275,adaptation,0.6147275,none,0,1
21/01/2019 14:33:01.992,0.6148167,adaptation,0.6148167,none,0,1
21/01/2019 14:33:02.009,0.6312332,adaptation,0.6312332,none,0,1
21/01/2019 14:33:02.009,0.6317387,adaptation,0.6317387,none,0,1
21/01/2019 14:33:02.010,0.6318917,adaptation,0.6318917,none,0,1
21/01/2019 14:33:02.026,0.6482124,adaptation,0.6482124,none,0,1
21/01/2019 14:33:02.026,0.6484895,adaptation,0.6484895,none,0,1
21/01/2019 14:33:02.026,0.6485796,adaptation,0.6485796,none,0,1
21/01/2019 14:33:02.042,0.6641569,adaptation,0.6641569,none,0,1
21/01/2019 14:33:02.042,0.6643019,adaptation,0.6643019,none,0,1
21/01/2019 14:33:02.059,0.6812124,adaptation,0.6812124,none,0,1
21/01/2019 14:33:02.059,0.6814828,adaptation,0.6814828,none,0,1
21/01/2019 14:33:02.059,0.6815739,adaptation,0.6815739,none,0,1
21/01/2019 14:33:02.075,0.6973095,adaptation,0.6973095,none,0,1
21/01/2019 14:33:02.075,0.6975622,adaptation,0.6975622,none,0,1
21/01/2019 14:33:02.075,0.6976528,adaptation,0.6976528,none,0,1
21/01/2019 14:33:02.092,0.7139106,adaptation,0.7139106,none,0,1
21/01/2019 14:33:02.092,0.71415,adaptation,0.71415,none,0,1
21/01/2019 14:33:02.092,0.7142591,adaptation,0.7142591,none,0,1
21/01/2019 14:33:02.108,0.7304654,adaptation,0.7304654,none,0,1
21/01/2019 14:33:02.108,0.7307525,adaptation,0.7307525,none,0,1
21/01/2019 14:33:02.109,0.7308702,adaptation,0.7308702,none,0,1
21/01/2019 14:33:02.125,0.7471089,adaptation,0.7471089,none,0,1
21/01/2019 14:33:02.125,0.747354,adaptation,0.747354,none,0,1
21/01/2019 14:33:02.125,0.7474589,adaptation,0.7474589,none,0,1
21/01/2019 14:33:02.141,0.7634859,adaptation,0.7634859,none,0,1
21/01/2019 14:33:02.141,0.7636166,adaptation,0.7636166,none,0,1
21/01/2019 14:33:02.158,0.7801442,adaptation,0.7801442,none,0,1
21/01/2019 14:33:02.158,0.7803845,adaptation,0.7803845,none,0,1
21/01/2019 14:33:02.158,0.7804871,adaptation,0.7804871,none,0,1
21/01/2019 14:33:02.175,0.796721,adaptation,0.796721,none,0,1
21/01/2019 14:33:02.175,0.7969627,adaptation,0.7969627,none,0,1
21/01/2019 14:33:02.175,0.7970519,adaptation,0.7970519,none,0,1
21/01/2019 14:33:02.191,0.8132763,adaptation,0.8132763,none,0,1
21/01/2019 14:33:02.191,0.813508,adaptation,0.813508,none,0,1
21/01/2019 14:33:02.191,0.813611,adaptation,0.813611,none,0,1
21/01/2019 14:33:02.208,0.8300686,adaptation,0.8300686,none,0,1
21/01/2019 14:33:02.208,0.8303299,adaptation,0.8303299,none,0,1
21/01/2019 14:33:02.208,0.8304195,adaptation,0.8304195,none,0,1
21/01/2019 14:33:02.224,0.8465252,adaptation,0.8465252,none,0,1
21/01/2019 14:33:02.225,0.8468246,adaptation,0.8468246,none,0,1
21/01/2019 14:33:02.225,0.8469167,adaptation,0.8469167,none,0,1
21/01/2019 14:33:02.241,0.862967,adaptation,0.862967,none,0,1
21/01/2019 14:33:02.241,0.8630872,adaptation,0.8630872,none,0,1
21/01/2019 14:33:02.257,0.8795595,adaptation,0.8795595,none,0,1
21/01/2019 14:33:02.258,0.8798194,adaptation,0.8798194,none,0,1
21/01/2019 14:33:02.258,0.8799081,adaptation,0.8799081,none,0,1
21/01/2019 14:33:02.274,0.8960681,adaptation,0.8960681,none,0,1
21/01/2019 14:33:02.274,0.8963227,adaptation,0.8963227,none,0,1
21/01/2019 14:33:02.274,0.8964295,adaptation,0.8964295,none,0,1
21/01/2019 14:33:02.291,0.9126945,adaptation,0.9126945,none,0,1
21/01/2019 14:33:02.291,0.9129853,adaptation,0.9129853,none,0,1
