Time stamp,Experiment time,Phase,Time in Phase,Period Type,Time in Period,Fidelity
22/01/2019 13:23:14.140,0.01052427,adaptation,0.01052427,none,0,1
22/01/2019 13:23:14.149,0.01994276,adaptation,0.01994276,none,0,1
22/01/2019 13:23:14.158,0.02909517,adaptation,0.02909517,none,0,1
22/01/2019 13:23:14.168,0.0390749,adaptation,0.0390749,none,0,1
22/01/2019 13:23:14.178,0.04904938,adaptation,0.04904938,none,0,1
22/01/2019 13:23:14.187,0.05820751,adaptation,0.05820751,none,0,1
22/01/2019 13:23:14.196,0.06736994,adaptation,0.06736994,none,0,1
22/01/2019 13:23:14.206,0.07731295,adaptation,0.07731295,none,0,1
22/01/2019 13:23:14.215,0.08647919,adaptation,0.08647919,none,0,1
22/01/2019 13:23:14.225,0.09643507,adaptation,0.09643507,none,0,1
22/01/2019 13:23:14.235,0.1064591,adaptation,0.1064591,none,0,1
22/01/2019 13:23:14.245,0.1162524,adaptation,0.1162524,none,0,1
22/01/2019 13:23:14.255,0.1261873,adaptation,0.1261873,none,0,1
22/01/2019 13:23:14.264,0.1354027,adaptation,0.1354027,none,0,1
22/01/2019 13:23:14.274,0.1451945,adaptation,0.1451945,none,0,1
22/01/2019 13:23:14.284,0.1549182,adaptation,0.1549182,none,0,1
22/01/2019 13:23:14.293,0.1642289,adaptation,0.1642289,none,0,1
22/01/2019 13:23:14.303,0.1738696,adaptation,0.1738696,none,0,1
22/01/2019 13:23:14.315,0.186069,adaptation,0.186069,none,0,1
22/01/2019 13:23:14.324,0.1954112,adaptation,0.1954112,none,0,1
22/01/2019 13:23:14.334,0.2053614,adaptation,0.2053614,none,0,1
22/01/2019 13:23:14.344,0.2150631,adaptation,0.2150631,none,0,1
22/01/2019 13:23:14.354,0.22505,adaptation,0.22505,none,0,1
22/01/2019 13:23:14.364,0.2349911,adaptation,0.2349911,none,0,1
22/01/2019 13:23:14.374,0.2449732,adaptation,0.2449732,none,0,1
22/01/2019 13:23:14.383,0.2541728,adaptation,0.2541728,none,0,1
22/01/2019 13:23:14.393,0.2640996,adaptation,0.2640996,none,0,1
22/01/2019 13:23:14.403,0.27421,adaptation,0.27421,none,0,1
22/01/2019 13:23:14.412,0.2834821,adaptation,0.2834821,none,0,1
22/01/2019 13:23:14.422,0.2927618,adaptation,0.2927618,none,0,1
22/01/2019 13:23:14.432,0.3028073,adaptation,0.3028073,none,0,1
22/01/2019 13:23:14.441,0.3120351,adaptation,0.3120351,none,0,1
22/01/2019 13:23:14.451,0.3219419,adaptation,0.3219419,none,0,1
22/01/2019 13:23:14.460,0.331429,adaptation,0.331429,none,0,1
22/01/2019 13:23:14.470,0.3412747,adaptation,0.3412747,none,0,1
22/01/2019 13:23:14.486,0.3567481,adaptation,0.3567481,none,0,1
22/01/2019 13:23:14.495,0.3663058,adaptation,0.3663058,none,0,1
22/01/2019 13:23:14.505,0.3759961,adaptation,0.3759961,none,0,1
22/01/2019 13:23:14.515,0.3859124,adaptation,0.3859124,none,0,1
22/01/2019 13:23:14.525,0.3959622,adaptation,0.3959622,none,0,1
22/01/2019 13:23:14.535,0.4057527,adaptation,0.4057527,none,0,1
22/01/2019 13:23:14.545,0.4157004,adaptation,0.4157004,none,0,1
22/01/2019 13:23:14.554,0.4248672,adaptation,0.4248672,none,0,1
22/01/2019 13:23:14.564,0.4346623,adaptation,0.4346623,none,0,1
22/01/2019 13:23:14.574,0.4445834,adaptation,0.4445834,none,0,1
22/01/2019 13:23:14.583,0.4538131,adaptation,0.4538131,none,0,1
22/01/2019 13:23:14.592,0.4630847,adaptation,0.4630847,none,0,1
22/01/2019 13:23:14.601,0.4723887,adaptation,0.4723887,none,0,1
22/01/2019 13:23:14.611,0.4823365,adaptation,0.4823365,none,0,1
22/01/2019 13:23:14.621,0.4923606,adaptation,0.4923606,none,0,1
22/01/2019 13:23:14.631,0.5023685,adaptation,0.5023685,none,0,1
22/01/2019 13:23:14.659,0.5299125,adaptation,0.5299125,none,0,1
22/01/2019 13:23:14.669,0.5398803,adaptation,0.5398803,none,0,1
22/01/2019 13:23:14.679,0.549768,adaptation,0.549768,none,0,1
22/01/2019 13:23:14.689,0.5597434,adaptation,0.5597434,none,0,1
22/01/2019 13:23:14.699,0.5697513,adaptation,0.5697513,none,0,1
22/01/2019 13:23:14.708,0.579021,adaptation,0.579021,none,0,1
22/01/2019 13:23:14.718,0.5889401,adaptation,0.5889401,none,0,1
22/01/2019 13:23:14.727,0.5981669,adaptation,0.5981669,none,0,1
22/01/2019 13:23:14.737,0.6080899,adaptation,0.6080899,none,0,1
22/01/2019 13:23:14.747,0.6180167,adaptation,0.6180167,none,0,1
22/01/2019 13:23:14.757,0.6277785,adaptation,0.6277785,none,0,1
22/01/2019 13:23:14.766,0.6374364,adaptation,0.6374364,none,0,1
22/01/2019 13:23:14.776,0.6474204,adaptation,0.6474204,none,0,1
22/01/2019 13:23:14.786,0.6567225,adaptation,0.6567225,none,0,1
22/01/2019 13:23:14.795,0.6659551,adaptation,0.6659551,none,0,1
22/01/2019 13:23:14.805,0.6759496,adaptation,0.6759496,none,0,1
22/01/2019 13:23:14.814,0.6851087,adaptation,0.6851087,none,0,1
22/01/2019 13:23:14.824,0.6950183,adaptation,0.6950183,none,0,1
22/01/2019 13:23:14.835,0.7058959,adaptation,0.7058959,none,0,1
22/01/2019 13:23:14.844,0.7153249,adaptation,0.7153249,none,0,1
22/01/2019 13:23:14.854,0.7251925,adaptation,0.7251925,none,0,1
22/01/2019 13:23:14.863,0.7345243,adaptation,0.7345243,none,0,1
22/01/2019 13:23:14.872,0.7436957,adaptation,0.7436957,none,0,1
