Time stamp,Experiment time,Phase,Time in Phase,Period Type,Time in Period,Fidelity
21/01/2019 20:26:24.588,0.01027012,adaptation,0.01027012,none,0,1
21/01/2019 20:26:24.597,0.01962185,adaptation,0.01962185,none,0,1
21/01/2019 20:26:24.607,0.02961636,adaptation,0.02961636,none,0,1
21/01/2019 20:26:24.617,0.03980637,adaptation,0.03980637,none,0,1
21/01/2019 20:26:24.627,0.0501709,adaptation,0.0501709,none,0,1
21/01/2019 20:26:24.637,0.05994892,adaptation,0.05994892,none,0,1
21/01/2019 20:26:24.647,0.06993294,adaptation,0.06993294,none,0,1
21/01/2019 20:26:24.657,0.08032799,adaptation,0.08032799,none,0,1
21/01/2019 20:26:24.667,0.0903883,adaptation,0.0903883,none,0,1
21/01/2019 20:26:24.677,0.1004019,adaptation,0.1004019,none,0,1
21/01/2019 20:26:24.687,0.1101589,adaptation,0.1101589,none,0,1
21/01/2019 20:26:24.697,0.1200438,adaptation,0.1200438,none,0,1
21/01/2019 20:26:24.710,0.1331034,adaptation,0.1331034,none,0,1
21/01/2019 20:26:24.720,0.1432676,adaptation,0.1432676,none,0,1
21/01/2019 20:26:24.730,0.1532784,adaptation,0.1532784,none,0,1
21/01/2019 20:26:24.740,0.1631184,adaptation,0.1631184,none,0,1
21/01/2019 20:26:24.750,0.1732721,adaptation,0.1732721,none,0,1
21/01/2019 20:26:24.760,0.1831226,adaptation,0.1831226,none,0,1
21/01/2019 20:26:24.770,0.193141,adaptation,0.193141,none,0,1
21/01/2019 20:26:24.780,0.203043,adaptation,0.203043,none,0,1
21/01/2019 20:26:24.790,0.2127934,adaptation,0.2127934,none,0,1
21/01/2019 20:26:24.800,0.2223797,adaptation,0.2223797,none,0,1
21/01/2019 20:26:24.809,0.2323341,adaptation,0.2323341,none,0,1
21/01/2019 20:26:24.819,0.2421694,adaptation,0.2421694,none,0,1
21/01/2019 20:26:24.840,0.2626057,adaptation,0.2626057,none,0,1
21/01/2019 20:26:24.850,0.2729692,adaptation,0.2729692,none,0,1
21/01/2019 20:26:24.860,0.2829342,adaptation,0.2829342,none,0,1
21/01/2019 20:26:24.870,0.2927141,adaptation,0.2927141,none,0,1
21/01/2019 20:26:24.880,0.3026562,adaptation,0.3026562,none,0,1
21/01/2019 20:26:24.890,0.3124294,adaptation,0.3124294,none,0,1
21/01/2019 20:26:24.900,0.3223677,adaptation,0.3223677,none,0,1
21/01/2019 20:26:24.910,0.3324423,adaptation,0.3324423,none,0,1
21/01/2019 20:26:24.920,0.3426924,adaptation,0.3426924,none,0,1
21/01/2019 20:26:24.931,0.3531904,adaptation,0.3531904,none,0,1
21/01/2019 20:26:24.941,0.3633566,adaptation,0.3633566,none,0,1
21/01/2019 20:26:24.951,0.3732681,adaptation,0.3732681,none,0,1
21/01/2019 20:26:24.962,0.3845015,adaptation,0.3845015,none,0,1
21/01/2019 20:26:24.972,0.3945313,adaptation,0.3945313,none,0,1
21/01/2019 20:26:24.982,0.4046526,adaptation,0.4046526,none,0,1
21/01/2019 20:26:24.992,0.4143534,adaptation,0.4143534,none,0,1
21/01/2019 20:26:25.002,0.4242163,adaptation,0.4242163,none,0,1
21/01/2019 20:26:25.012,0.4342394,adaptation,0.4342394,none,0,1
21/01/2019 20:26:25.022,0.4444008,adaptation,0.4444008,none,0,1
21/01/2019 20:26:25.032,0.454586,adaptation,0.454586,none,0,1
21/01/2019 20:26:25.042,0.4645872,adaptation,0.4645872,none,0,1
21/01/2019 20:26:25.052,0.474719,adaptation,0.474719,none,0,1
21/01/2019 20:26:25.062,0.4846563,adaptation,0.4846563,none,0,1
21/01/2019 20:26:25.072,0.4944572,adaptation,0.4944572,none,0,1
21/01/2019 20:26:25.088,0.5102768,adaptation,0.5102768,none,0,1
21/01/2019 20:26:25.098,0.5202675,adaptation,0.5202675,none,0,1
21/01/2019 20:26:25.108,0.5303526,adaptation,0.5303526,none,0,1
21/01/2019 20:26:25.118,0.5405531,adaptation,0.5405531,none,0,1
21/01/2019 20:26:25.128,0.5506392,adaptation,0.5506392,none,0,1
21/01/2019 20:26:25.138,0.5606356,adaptation,0.5606356,none,0,1
21/01/2019 20:26:25.148,0.5709696,adaptation,0.5709696,none,0,1
21/01/2019 20:26:25.159,0.5812168,adaptation,0.5812168,none,0,1
21/01/2019 20:26:25.169,0.5912762,adaptation,0.5912762,none,0,1
21/01/2019 20:26:25.179,0.6013384,adaptation,0.6013384,none,0,1
21/01/2019 20:26:25.189,0.6113434,adaptation,0.6113434,none,0,1
21/01/2019 20:26:25.199,0.621397,adaptation,0.621397,none,0,1
21/01/2019 20:26:25.213,0.6356668,adaptation,0.6356668,none,0,1
21/01/2019 20:26:25.223,0.645915,adaptation,0.645915,none,0,1
21/01/2019 20:26:25.233,0.6555138,adaptation,0.6555138,none,0,1
21/01/2019 20:26:25.243,0.6657801,adaptation,0.6657801,none,0,1
21/01/2019 20:26:25.253,0.6757574,adaptation,0.6757574,none,0,1
21/01/2019 20:26:25.263,0.6855116,adaptation,0.6855116,none,0,1
21/01/2019 20:26:25.273,0.6955872,adaptation,0.6955872,none,0,1
21/01/2019 20:26:25.283,0.7055893,adaptation,0.7055893,none,0,1
21/01/2019 20:26:25.293,0.7153854,adaptation,0.7153854,none,0,1
21/01/2019 20:26:25.303,0.7256851,adaptation,0.7256851,none,0,1
21/01/2019 20:26:25.313,0.7357559,adaptation,0.7357559,none,0,1
21/01/2019 20:26:25.323,0.7458105,adaptation,0.7458105,none,0,1
21/01/2019 20:26:25.338,0.7604208,adaptation,0.7604208,none,0,1
21/01/2019 20:26:25.348,0.770627,adaptation,0.770627,none,0,1
21/01/2019 20:26:25.358,0.7805929,adaptation,0.7805929,none,0,1
21/01/2019 20:26:25.368,0.7906437,adaptation,0.7906437,none,0,1
