Time stamp,Experiment time,Phase,Time in Phase,Period Type,Time in Period,Fidelity
21/01/2019 19:10:14.314,0.01263905,adaptation,0.01263905,none,0,1
21/01/2019 19:10:14.322,0.02161312,adaptation,0.02161312,none,0,1
21/01/2019 19:10:14.332,0.03130054,adaptation,0.03130054,none,0,1
21/01/2019 19:10:14.346,0.04590511,adaptation,0.04590511,none,0,1
21/01/2019 19:10:14.363,0.06246758,adaptation,0.06246758,none,0,1
21/01/2019 19:10:14.380,0.0790329,adaptation,0.0790329,none,0,1
21/01/2019 19:10:14.397,0.09611607,adaptation,0.09611607,none,0,1
21/01/2019 19:10:14.413,0.1121674,adaptation,0.1121674,none,0,1
21/01/2019 19:10:14.429,0.1287355,adaptation,0.1287355,none,0,1
21/01/2019 19:10:14.446,0.1453018,adaptation,0.1453018,none,0,1
21/01/2019 19:10:14.463,0.1620893,adaptation,0.1620893,none,0,1
21/01/2019 19:10:14.480,0.179059,adaptation,0.179059,none,0,1
21/01/2019 19:10:14.496,0.1950865,adaptation,0.1950865,none,0,1
21/01/2019 19:10:14.513,0.2121677,adaptation,0.2121677,none,0,1
21/01/2019 19:10:14.529,0.2281733,adaptation,0.2281733,none,0,1
21/01/2019 19:10:14.545,0.2447233,adaptation,0.2447233,none,0,1
21/01/2019 19:10:14.562,0.2612677,adaptation,0.2612677,none,0,1
21/01/2019 19:10:14.579,0.2782164,adaptation,0.2782164,none,0,1
21/01/2019 19:10:14.595,0.2944126,adaptation,0.2944126,none,0,1
21/01/2019 19:10:14.612,0.3109713,adaptation,0.3109713,none,0,1
21/01/2019 19:10:14.629,0.3280802,adaptation,0.3280802,none,0,1
21/01/2019 19:10:14.645,0.3441029,adaptation,0.3441029,none,0,1
21/01/2019 19:10:14.662,0.3610487,adaptation,0.3610487,none,0,1
21/01/2019 19:10:14.678,0.3772774,adaptation,0.3772774,none,0,1
21/01/2019 19:10:14.695,0.394063,adaptation,0.394063,none,0,1
21/01/2019 19:10:14.712,0.4111528,adaptation,0.4111528,none,0,1
21/01/2019 19:10:14.728,0.4271116,adaptation,0.4271116,none,0,1
21/01/2019 19:10:14.744,0.4435167,adaptation,0.4435167,none,0,1
21/01/2019 19:10:14.761,0.4601717,adaptation,0.4601717,none,0,1
21/01/2019 19:10:14.778,0.4771786,adaptation,0.4771786,none,0,1
21/01/2019 19:10:14.794,0.4932013,adaptation,0.4932013,none,0,1
21/01/2019 19:10:14.811,0.510149,adaptation,0.510149,none,0,1
21/01/2019 19:10:14.827,0.5263329,adaptation,0.5263329,none,0,1
21/01/2019 19:10:14.844,0.5431519,adaptation,0.5431519,none,0,1
21/01/2019 19:10:14.861,0.5600271,adaptation,0.5600271,none,0,1
21/01/2019 19:10:14.877,0.5761023,adaptation,0.5761023,none,0,1
21/01/2019 19:10:14.894,0.5930939,adaptation,0.5930939,none,0,1
21/01/2019 19:10:14.910,0.6092024,adaptation,0.6092024,none,0,1
21/01/2019 19:10:14.926,0.6257505,adaptation,0.6257505,none,0,1
21/01/2019 19:10:14.943,0.6423407,adaptation,0.6423407,none,0,1
21/01/2019 19:10:14.960,0.6591444,adaptation,0.6591444,none,0,1
21/01/2019 19:10:14.976,0.6754513,adaptation,0.6754513,none,0,1
21/01/2019 19:10:14.993,0.6920567,adaptation,0.6920567,none,0,1
21/01/2019 19:10:15.010,0.7090378,adaptation,0.7090378,none,0,1
21/01/2019 19:10:15.026,0.7251406,adaptation,0.7251406,none,0,1
21/01/2019 19:10:15.043,0.7421122,adaptation,0.7421122,none,0,1
21/01/2019 19:10:15.059,0.7582664,adaptation,0.7582664,none,0,1
21/01/2019 19:10:15.076,0.7750072,adaptation,0.7750072,none,0,1
21/01/2019 19:10:15.092,0.791398,adaptation,0.791398,none,0,1
21/01/2019 19:10:15.109,0.807992,adaptation,0.807992,none,0,1
21/01/2019 19:10:15.126,0.824995,adaptation,0.824995,none,0,1
21/01/2019 19:10:15.142,0.8411331,adaptation,0.8411331,none,0,1
21/01/2019 19:10:15.159,0.8580132,adaptation,0.8580132,none,0,1
21/01/2019 19:10:15.175,0.8742628,adaptation,0.8742628,none,0,1
21/01/2019 19:10:15.192,0.8909512,adaptation,0.8909512,none,0,1
21/01/2019 19:10:15.208,0.9073849,adaptation,0.9073849,none,0,1
21/01/2019 19:10:15.225,0.9239397,adaptation,0.9239397,none,0,1
21/01/2019 19:10:15.242,0.9409428,adaptation,0.9409428,none,0,1
21/01/2019 19:10:15.258,0.9571247,adaptation,0.9571247,none,0,1
21/01/2019 19:10:15.275,0.9739695,adaptation,0.9739695,none,0,1
21/01/2019 19:10:15.291,0.990221,adaptation,0.990221,none,0,1
21/01/2019 19:10:15.308,1.006842,intervention,0.00684166,decay,0.00684166,0.9452667
21/01/2019 19:10:15.325,1.023896,intervention,0.02389622,decay,0.02389622,0.8088303
21/01/2019 19:10:15.341,1.039901,intervention,0.03990078,decay,0.03990078,0.6807938
21/01/2019 19:10:15.357,1.056494,intervention,0.05649376,decay,0.05649376,0.5480499
21/01/2019 19:10:15.374,1.073037,intervention,0.07303715,decay,0.07303715,0.4157028
21/01/2019 19:10:15.390,1.089602,intervention,0.08960152,decay,0.08960152,0.2831879
21/01/2019 19:10:15.407,1.10617,intervention,0.1061697,decay,0.1061697,0.1506424
21/01/2019 19:10:15.424,1.122957,intervention,0.1229572,decay,0.1229572,0.01634216
21/01/2019 19:10:15.440,1.139302,intervention,0.1393023,sustain low,0.01430225,0
21/01/2019 19:10:15.457,1.155867,intervention,0.1558666,sustain low,0.03086662,0
21/01/2019 19:10:15.474,1.172968,intervention,0.1729679,sustain low,0.04796791,0
21/01/2019 19:10:15.490,1.189011,intervention,0.1890106,sustain low,0.06401062,0
21/01/2019 19:10:15.507,1.205928,intervention,0.2059278,sustain low,0.08092785,0
21/01/2019 19:10:15.523,1.222189,intervention,0.2221889,sustain low,0.09718895,0
21/01/2019 19:10:15.540,1.238885,intervention,0.2388849,sustain low,0.1138849,0
21/01/2019 19:10:15.556,1.255278,intervention,0.2552776,attack,0.005277634,0.04222107
21/01/2019 19:10:15.573,1.272038,intervention,0.2720375,attack,0.02203751,0.1763
21/01/2019 19:10:15.589,1.288401,intervention,0.2884007,attack,0.03840065,0.3072052
21/01/2019 19:10:15.606,1.305145,intervention,0.3051453,attack,0.05514526,0.4411621
21/01/2019 19:10:15.623,1.322008,intervention,0.3220081,attack,0.07200813,0.5760651
21/01/2019 19:10:15.639,1.338156,intervention,0.3381557,attack,0.08815575,0.705246
21/01/2019 19:10:15.656,1.355018,intervention,0.3550177,attack,0.1050177,0.8401413
21/01/2019 19:10:15.672,1.371235,intervention,0.3712349,attack,0.1212349,0.9698792
21/01/2019 19:10:15.689,1.387978,intervention,0.3879776,sustain high,0.0129776,1
21/01/2019 19:10:15.705,1.404371,intervention,0.4043713,sustain high,0.02937126,1
21/01/2019 19:10:15.722,1.42104,intervention,0.4210396,sustain high,0.04603958,1
21/01/2019 19:10:15.739,1.438036,intervention,0.438036,sustain high,0.06303596,1
21/01/2019 19:10:15.755,1.454067,intervention,0.4540672,sustain high,0.07906723,1
21/01/2019 19:10:15.771,1.470671,intervention,0.4706707,sustain high,0.0956707,1
21/01/2019 19:10:15.788,1.487265,intervention,0.4872646,sustain high,0.1122646,1
21/01/2019 19:10:15.805,1.503999,intervention,0.5039988,decay,0.003998756,0.9680099
21/01/2019 19:10:15.821,1.520344,intervention,0.5203438,decay,0.02034378,0.8372498
21/01/2019 19:10:15.838,1.536954,intervention,0.5369539,decay,0.03695393,0.7043686
21/01/2019 19:10:15.855,1.553973,intervention,0.5539732,decay,0.0539732,0.5682144
21/01/2019 19:10:15.871,1.570026,intervention,0.5700264,decay,0.0700264,0.4397888
21/01/2019 19:10:15.888,1.586926,intervention,0.5869255,decay,0.08692551,0.3045959
21/01/2019 19:10:15.904,1.603159,intervention,0.603159,decay,0.103159,0.1747284
21/01/2019 19:10:15.921,1.619971,intervention,0.6199713,decay,0.1199713,0.0402298
21/01/2019 19:10:15.937,1.636313,intervention,0.6363134,sustain low,0.01131344,0
21/01/2019 19:10:15.954,1.652969,intervention,0.6529694,sustain low,0.02796936,0
21/01/2019 19:10:15.971,1.669941,intervention,0.6699409,sustain low,0.04494095,0
21/01/2019 19:10:15.988,1.686936,intervention,0.6869364,sustain low,0.06193638,0
21/01/2019 19:10:16.003,1.702566,intervention,0.7025661,sustain low,0.07756615,0
21/01/2019 19:10:16.020,1.719136,intervention,0.7191362,sustain low,0.09413624,0
21/01/2019 19:10:16.037,1.735916,intervention,0.7359161,sustain low,0.1109161,0
21/01/2019 19:10:16.054,1.752902,intervention,0.752902,attack,0.002902031,0.02321625
21/01/2019 19:10:16.070,1.768903,intervention,0.7689028,attack,0.01890278,0.1512222
21/01/2019 19:10:16.086,1.785394,intervention,0.7853937,attack,0.03539371,0.2831497
21/01/2019 19:10:16.103,1.801997,intervention,0.8019972,attack,0.05199718,0.4159775
21/01/2019 19:10:16.119,1.818527,intervention,0.8185272,attack,0.06852722,0.5482178
21/01/2019 19:10:16.136,1.835097,intervention,0.8350973,attack,0.08509731,0.6807785
21/01/2019 19:10:16.153,1.851852,intervention,0.8518524,attack,0.1018524,0.8148193
21/01/2019 19:10:16.169,1.868239,intervention,0.8682394,attack,0.1182394,0.9459152
21/01/2019 19:10:16.186,1.884887,intervention,0.8848867,sustain high,0.009886742,1
21/01/2019 19:10:16.203,1.90186,intervention,0.9018602,sustain high,0.02686024,1
21/01/2019 19:10:16.219,1.917933,intervention,0.9179325,sustain high,0.04293251,1
21/01/2019 19:10:16.235,1.934527,intervention,0.9345274,sustain high,0.0595274,1
21/01/2019 19:10:16.252,1.951076,intervention,0.9510756,sustain high,0.07607555,1
21/01/2019 19:10:16.269,1.967794,intervention,0.9677944,sustain high,0.09279442,1
21/01/2019 19:10:16.286,1.984767,intervention,0.984767,sustain high,0.109767,1
21/01/2019 19:10:16.302,2.000764,intervention,1.000764,decay,0.0007638931,0.9938889
21/01/2019 19:10:16.319,2.01775,intervention,1.01775,decay,0.01774979,0.8580017
21/01/2019 19:10:16.335,2.033919,intervention,1.033919,decay,0.03391933,0.7286453
21/01/2019 19:10:16.351,2.050482,intervention,1.050482,decay,0.0504818,0.5961456
21/01/2019 19:10:16.368,2.067037,intervention,1.067037,decay,0.06703663,0.463707
21/01/2019 19:10:16.385,2.083704,intervention,1.083704,decay,0.08370399,0.330368
21/01/2019 19:10:16.401,2.100167,intervention,1.100167,decay,0.1001673,0.1986618
21/01/2019 19:10:16.419,2.11768,intervention,1.11768,decay,0.1176796,0.05856323
21/01/2019 19:10:16.435,2.13366,intervention,1.13366,sustain low,0.008660316,0
21/01/2019 19:10:16.452,2.150671,intervention,1.150671,sustain low,0.02567101,0
21/01/2019 19:10:16.468,2.166668,intervention,1.166668,sustain low,0.04166794,0
21/01/2019 19:10:16.485,2.18366,intervention,1.18366,sustain low,0.05865955,0
21/01/2019 19:10:16.501,2.199643,intervention,1.199643,sustain low,0.07464314,0
21/01/2019 19:10:16.517,2.216128,intervention,1.216128,sustain low,0.09112835,0
21/01/2019 19:10:16.534,2.232699,intervention,1.232699,sustain low,0.1076994,0
21/01/2019 19:10:16.551,2.249592,intervention,1.249592,sustain low,0.1245918,0
21/01/2019 19:10:16.567,2.265828,intervention,1.265828,attack,0.01582813,0.1266251
21/01/2019 19:10:16.584,2.282578,intervention,1.282578,attack,0.03257751,0.2606201
21/01/2019 19:10:16.601,2.299587,intervention,1.299587,attack,0.04958725,0.396698
21/01/2019 19:10:16.617,2.315537,intervention,1.315537,attack,0.06553745,0.5242996
21/01/2019 19:10:16.634,2.332539,intervention,1.332539,attack,0.0825386,0.6603088
